#Partida,b,c,Descripción,Pto inicial,Pto definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Oblig. recon.
1 0700.227.90.334.22 2024 (264),,,TRABAJOS EXTERNOS.UNI KULTUR ,10000.0,0.0,,0.0,0.0,0.0,0.0
1 0700.227.90.334.50 2024 (1827),,,TRABAJOS EXTERNOS,40000.0,0.0,,0.0,0.0,0.0,0.0
1 0700.227.90.337.20 2024 (1222),,,TRABAJOS EXTERNOS,76000.0,76000.0,,61761.42,14238.58,61761.42,48164.87
1 0700.227.99.333.30 2024 (246),,,OTROS TRABAJOS EXTERIORES,52000.0,52000.0,,47772.91,4227.09,47772.91,47772.91
1 0700.227.99.334.10 2024 (253),,,OTROS TRAB.EXTERIORES.,111235.97,111235.97,,113726.25,-2490.28,113726.25,113726.25
1 0700.227.99.334.21 2024 (259),,,CONTRATOS A TAQUILLA,25000.0,25000.0,,0.0,25000.0,0.0,0.0
1 0700.227.99.334.40 2024 (815),,,OTROS TRABAJOS EXTERIORES,118000.0,116372.59,,94692.43,21680.16,94692.43,94692.43
1 0700.227.99.337.20 2024 (322),,,OTROS TRABAJOS EXTERIORES,509205.15,509205.15,,398344.25,110860.9,398344.25,395879.15
1 0700.230.01.326.10 2024 (1745),,,"DIETAS, LOCOMOCION /TRASLADO ",100.0,100.0,,0.0,100.0,0.0,0.0
1 0700.230.01.330.00 2024 (209),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,2155.31,-2055.31,2155.31,2155.31
1 0700.230.01.332.10 2024 (223),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,11.33,88.67,11.33,11.33
1 0700.230.01.333.30 2024 (247),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,36.06,63.94,36.06,36.06
1 0700.230.01.334.22 2024 (1294),,,"DIETAS,LOCOMOCION Y TRASLADO",1500.0,1500.0,,130.0,1370.0,130.0,130.0
1 0700.230.01.334.30 2024 (277),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 0700.230.01.334.50 2024 (1828),,,"DIETAS,LOCOMOCION Y TRASLADO DE ",100.0,100.0,,0.0,100.0,0.0,0.0
1 0700.231.01.337.20 2024 (2442),,,"DIETAS,LOCOMOCION TRASLADO DE ",100.0,100.0,,0.0,100.0,0.0,0.0
1 0700.480.01.334.30 2024 (2101),,,A FAMILIAS CONCURSO CARTELES,4050.0,4050.0,,3200.04,849.96,3200.04,3200.04
1 0700.480.01.334.40 2024 (283),,,A FAMILIAS,9500.0,9500.0,,6795.0,2705.0,6795.0,6795.0
1 0700.480.01.338.00 2024 (330),,,A FAMILIAS.CONCURSO CARTELES ,5600.0,3100.0,,3200.0,-100.0,3200.0,3200.0
1 0700.481.01.330.00 2024 (210),,,A INSTITUCIONES SIN FINES DE LUCRO,61600.0,61600.0,,61600.0,0.0,61600.0,41200.0
1 0700.481.01.332.10 2024 (224),,,A INSTITUCIONES SIN FINES DE LUCRO,2500.0,2500.0,,2500.0,0.0,2500.0,0.0
1 0700.481.01.334.10 2024 (254),,,A INSTITUCIONES SIN FINES DE LUCRO,600.0,600.0,,600.0,0.0,600.0,600.0
1 0700.481.01.334.22 2024 (1295),,,A FAMILIAS,1000.0,1000.0,,0.0,1000.0,0.0,0.0
1 0700.481.01.334.30 2024 (278),,,A INSTITUCIONES SIN FINES DE LUCRO,5737.5,5737.5,,5737.5,0.0,5737.5,1518.75
1 0700.481.01.334.40 2024 (284),,,A INSTITUCIONES SIN FINES DE LUCRO,1350.0,1350.0,,1350.0,0.0,1350.0,0.0
1 0700.481.02.334.21 2024 (260),,,TRANSF.A ENTID.CONV.COLAB.,34000.0,34000.0,,34000.0,0.0,34000.0,30600.0
1 0700.481.02.334.40 2024 (285),,,TRANSF.A ENTID.CONV.COLAB.,5250.0,5250.0,,5250.0,0.0,5250.0,4725.0
1 0700.481.02.337.20 2024 (323),,,TRANSF.A ENTID.CONV.COLAB.,4065.0,4065.0,,4065.0,0.0,4065.0,1452.0
1 0700.481.18.338.00 2024 (331),,,A INSTITUCIONES.COLECTIVOS ,23700.0,14700.0,,14700.0,0.0,14700.0,10593.0
1 0700.601.05.333.30 2024 (2022),,,INVERSION EN EL MUSEO,1000.0,1422.0,,1421.75,0.25,1421.75,1421.75
1 0700.625.01.326.10 2024 (1746),,,MOBILIARIO,2000.0,2000.0,,1898.43,101.57,1898.43,1898.43
1 0700.625.01.334.50 2024 (1829),,,MOBILIARIO,10000.0,10000.0,,4983.99,5016.01,4983.99,4983.99
1 0700.625.01.338.00 2024 (2890),,,MOBILIARIO,0.0,9000.0,,8494.2,505.8,8494.2,0.0
1 0700.625.02.334.50 2024 (1830),,,EQUIPOS DE OFICINA,1500.0,1500.0,,0.0,1500.0,0.0,0.0
1 0700.625.06.326.10 2024 (1747),,,INSTRUMENTOS MUSICALES,8000.0,8000.0,,7686.46,313.54,7686.46,7686.46
1 0700.626.01.326.10 2024 (2086),,,EQUIPOS PARA PROCESO DE LA ,4000.0,4000.0,,2785.9,1214.1,2785.9,2785.9
1 0700.626.01.332.10 2024 (1252),,,EQUIPOS NUEVAS TECNOLOGIAS,1500.0,1500.0,,1037.96,462.04,1037.96,1037.96
1 0700.626.01.333.10 2024 (1749),,,EQUIPOS PROCESOS INFORMACION,5000.0,5000.0,,0.0,5000.0,0.0,0.0
1 0700.629.07.333.30 2024 (1292),,,FONDOS MUSEISTICOS,10000.0,12900.0,,12900.0,0.0,12900.0,12300.0
1 0800.120.01.335.10 2024 (286),,,RETRIBUCIONES BASICAS,73659.21,73659.21,,24908.56,48750.65,24908.56,24908.56
1 0800.120.01.335.20 2024 (298),,,RETRIBUCIONES BASICAS,143604.74,143604.74,,222324.18,-78719.44,222324.18,222324.18
1 0800.121.99.335.10 2024 (287),,,COMPLEMENTOS VARIOS,86683.63,86683.63,,37697.63,48986.0,37697.63,37697.63
1 0800.121.99.335.20 2024 (299),,,COMPLEMENTOS VARIOS,125432.19,125432.19,,272064.3,-146632.11,272064.3,272064.3
1 0800.160.01.335.10 2024 (288),,,SEGURIDAD SOCIAL,40373.45,40373.45,,14886.51,25486.94,14886.51,14886.51
1 0800.160.01.335.20 2024 (300),,,SEGURIDAD SOCIAL,72151.42,72151.42,,134007.35,-61855.93,134007.35,134007.35
1 0800.160.04.335.10 2024 (289),,,CUOTAS ELKARKIDETZA,3182.58,3182.58,,1583.54,1599.04,1583.54,1583.54
1 0800.160.04.335.20 2024 (301),,,CUOTAS ELKARKIDETZA,7670.72,7670.72,,12384.12,-4713.4,12384.12,12384.12
1 0800.211.01.335.20 2024 (302),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,400.0,400.0,,0.0,400.0,0.0,0.0
1 0800.215.01.335.10 2024 (290),,,EQUIPOS PARA PROCESOS DE ,0.0,0.0,,846.69,-846.69,846.69,846.69
1 0800.219.01.335.20 2024 (303),,,OTRO INMOVILIZADO MATERIAL,300.0,300.0,,0.0,300.0,0.0,0.0
1 0800.221.99.335.20 2024 (304),,,OTROS SUMINISTROS,1500.0,1500.0,,1553.16,-53.16,1553.16,1553.16
1 0800.226.03.335.10 2024 (291),,,"PUBLICACIONES, PUBLICIDAD Y ",5000.0,5000.0,,5763.28,-763.28,5763.28,5763.28
1 0800.226.03.335.20 2024 (306),,,"PUBLICACIONES, PUBLICIDAD Y ",4300.0,4300.0,,3398.42,901.58,3398.42,3398.42
1 0800.226.05.335.10 2024 (292),,,REUNIONES Y CONFERENCIAS,300.0,300.0,,0.0,300.0,0.0,0.0
1 0800.226.99.335.10 2024 (2686),,,OTROS GASTOS DIVERSOS,13847.0,13847.0,,13847.0,0.0,13847.0,13847.0
1 0800.226.99.335.20 2024 (307),,,OTROS GASTOS DIVERSOS,3000.0,3000.0,,919.6,2080.4,919.6,919.6
1 0800.227.04.335.10 2024 (293),,,CONTRATOS SOCIO-CULTURALES,138365.0,136745.0,,118073.02,18671.98,118073.02,100220.42
1 0800.227.87.335.10 2024 (573),,,DESARROLLO PLAN ESTRATEG.,48000.0,48000.0,,40194.31,7805.69,40194.31,32326.57
1 0800.230.01.335.10 2024 (294),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,51.08,48.92,51.08,51.08
1 0800.230.01.335.20 2024 (308),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 0800.480.01.335.10 2024 (295),,,A FAMILIAS,11000.0,1000.0,,0.0,1000.0,0.0,0.0
1 0800.481.01.335.10 2024 (296),,,A INSTITUCIONES SIN FINES DE LUCRO,4155.0,4155.0,,4155.0,0.0,4155.0,2493.0
1 0800.481.02.335.10 2024 (297),,,TRANSF.A ENTID.CONV.COLAB.,244999.0,256619.0,,255809.0,810.0,255809.0,158619.4
1 0800.771.04.335.10 2024 (1296),,,A EMPRESAS ROTULACION DE ,4250.0,4250.0,,1046.91,3203.09,1046.91,1046.91
1 0900.120.01.342.11 2024 (2692),,,RETRIBUCIONES BASICAS,0.0,0.0,,7047.92,-7047.92,7047.92,7047.92
1 0900.121.99.342.11 2024 (2693),,,COMPLEMENTOS VARIOS,0.0,0.0,,14035.75,-14035.75,14035.75,14035.75
1 0900.130.03.342.11 2024 (2349),,,REMUNERACIONES PERSONAL ,401068.88,401068.88,,227710.42,173358.46,227710.42,227710.42
1 0900.130.03.342.12 2024 (2416),,,REMUNERACIONES PERSONAL ,115068.47,115068.47,,42084.13,72984.34,42084.13,42084.13
1 0900.130.03.342.14 2024 (2699),,,REMUNERACIONES PERSONAL ,69052.46,69052.46,,0.0,69052.46,0.0,0.0
1 0900.131.01.342.11 2024 (2414),,,LABORAL EVENTUAL,229710.7,229710.7,,300606.28,-70895.58,300606.28,300606.28
1 0900.131.01.342.12 2024 (2374),,,REMUNERACIONES PERSONAL ,75191.21,75191.21,,175844.21,-100653.0,175844.21,175844.21
1 0900.160.01.342.11 2024 (2350),,,SEGURIDAD SOCIAL,180900.05,180900.05,,187121.9,-6221.85,187121.9,187121.9
1 0900.160.01.342.12 2024 (2375),,,SEGURIDAD SOCIAL,68652.36,68652.36,,61698.17,6954.19,61698.17,61698.17
1 0900.160.01.342.14 2024 (2700),,,SEGURIDAD SOCIAL,29931.27,29931.27,,0.0,29931.27,0.0,0.0
1 0900.160.04.342.11 2024 (2351),,,ELKARKIDETZA,10899.19,10899.19,,10768.97,130.22,10768.97,10768.97
1 0900.160.04.342.12 2024 (2415),,,ELKARKIDETZA,2182.48,2182.48,,2171.96,10.52,2171.96,2171.96
1 0900.211.01.342.11 2024 (2344),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,105436.0,105436.0,,109643.8,-4207.8,109643.8,88043.94
1 0900.211.01.342.12 2024 (2413),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,33725.0,27759.7,,14305.72,13453.98,14305.72,13588.96
1 0900.211.01.342.13 2024 (2696),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,38222.49,38222.49,,7627.54,30594.95,7627.54,7627.54
1 0900.211.01.342.14 2024 (2701),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,10000.0,,20380.0,-10380.0,20380.0,13080.18
1 0900.212.01.342.11 2024 (2345),,,"MAQUINARIA,INSTALACIONES Y ",140493.13,120493.13,,76740.68,43752.45,76740.68,23895.12
1 0900.212.01.342.12 2024 (2346),,,"MAQUINARIA,INSTALACIONES Y ",57500.0,57500.0,,52947.27,4552.73,52947.27,32322.3
1 0900.212.01.342.13 2024 (2348),,,"MAQUINARIA,INSTALACIONES Y ",51222.57,51222.57,,24926.49,26296.08,24926.49,20563.53
1 0900.212.01.342.14 2024 (2347),,,"MAQUINARIA,INSTALACIONES Y ",115000.0,135000.0,,132742.67,2257.33,132742.67,113443.81
1 0900.213.02.342.11 2024 (2688),,,RENTING DE BICICLETAS,15000.0,15000.0,,0.0,15000.0,0.0,0.0
1 0900.213.02.342.12 2024 (2694),,,RENTING DE BICICLETAS,6000.0,6000.0,,0.0,6000.0,0.0,0.0
1 0900.215.01.342.11 2024 (2352),,,APLICACIONES PROCESO DE LA ,16250.0,16250.0,,4229.1,12020.9,4229.1,3261.1
1 0900.215.01.342.12 2024 (2377),,,APLICACIONES PROCESO DE LA ,1600.0,1600.0,,0.0,1600.0,0.0,0.0
1 0900.220.01.342.11 2024 (2443),,,ORDINARIO NO INVENTARIABLE,4000.0,4000.0,,1795.93,2204.07,1795.93,1795.93
1 0900.221.01.342.11 2024 (2353),,,ENERGIA ELECTRICA,185000.0,185000.0,,162000.0,23000.0,162000.0,150254.01
1 0900.221.01.342.12 2024 (2378),,,ENERGIA ELECTRICA,60000.0,60000.0,,42000.0,18000.0,42000.0,37181.69
1 0900.221.01.342.13 2024 (2390),,,ENERGIA ELECTRICA,24430.0,24430.0,,21430.0,3000.0,21430.0,19024.92
1 0900.221.01.342.14 2024 (2396),,,ENERGIA ELECTRICA,122000.0,122000.0,,117000.0,5000.0,117000.0,108550.55
1 0900.221.04.342.11 2024 (2354),,,COMBUSTIBLES Y CARBURANTES,230000.0,230000.0,,116641.58,113358.42,116641.58,106641.58
1 0900.221.04.342.12 2024 (2379),,,COMBUSTIBLES Y CARBURANTES,63000.0,63000.0,,21600.57,41399.43,21600.57,21600.57
1 0900.221.04.342.13 2024 (2391),,,COMBUSTIBLES Y CARBURANTES,6000.0,6000.0,,2000.0,4000.0,2000.0,1670.36
1 0900.221.04.342.14 2024 (2397),,,COMBUSTIBLES Y CARBURANTES,108000.0,108000.0,,58000.0,50000.0,58000.0,52558.65
1 0900.221.05.342.11 2024 (2355),,,VESTUARIO,1000.0,1000.0,,0.0,1000.0,0.0,0.0
1 0900.221.05.342.12 2024 (2380),,,VESTUARIO,2000.0,2000.0,,292.32,1707.68,292.32,292.32
1 0900.221.05.342.14 2024 (2702),,,VESTUARIO,1500.0,1500.0,,0.0,1500.0,0.0,0.0
1 0900.221.08.342.11 2024 (2356),,,PRODUCTOS FARMACEUTICOS Y ,4000.0,4000.0,,1273.58,2726.42,1273.58,1273.58
1 0900.221.09.342.11 2024 (2417),,,PRODUCTOS DE LIMPIEZA Y ASEO,1000.0,1000.0,,508.2,491.8,508.2,0.0
1 0900.221.09.342.12 2024 (2381),,,PRODUCTOS DE LIMPIEZA Y ASEO,8000.0,8000.0,,0.0,8000.0,0.0,0.0
1 0900.221.12.342.11 2024 (2359),,,MATERIAL SANITARIO,500.0,500.0,,0.0,500.0,0.0,0.0
1 0900.221.90.342.11 2024 (2357),,,PRODUCTOS ESPECIFICOS DEL ,72500.0,72500.0,,48576.05,23923.95,48576.05,35335.88
1 0900.221.90.342.12 2024 (2383),,,PRODUCTOS ESPECIFICOS DEL ,15000.0,15000.0,,967.78,14032.22,967.78,967.78
1 0900.221.90.342.14 2024 (2398),,,PRODUCTOS ESPECIFICOS DEL ,25000.0,25000.0,,15217.08,9782.92,15217.08,12954.85
1 0900.221.99.341.00 2024 (332),,,OTROS SUMINISTROS (TROFEOS),6500.0,6500.0,,4441.84,2058.16,4441.84,4441.84
1 0900.221.99.342.11 2024 (2360),,,OTROS SUMINISTROS,25000.0,4025.0,,832.81,3192.19,832.81,832.81
1 0900.221.99.342.14 2024 (2399),,,OTROS SUMINISTROS,12000.0,12000.0,,7796.03,4203.97,7796.03,1637.61
1 0900.222.01.342.11 2024 (2361),,,TELEFONICAS,8000.0,8000.0,,12705.0,-4705.0,12705.0,8985.3
1 0900.222.01.342.12 2024 (2447),,,TELEFONIKA,1000.0,1000.0,,0.0,1000.0,0.0,0.0
1 0900.222.01.342.14 2024 (2400),,,TELEFONICAS,2500.0,2500.0,,0.0,2500.0,0.0,0.0
1 0900.226.03.342.11 2024 (2364),,,"PUBLICACIONES, PUBLICIDAD Y ",1000.0,1000.0,,3488.45,-2488.45,3488.45,3488.45
1 0900.226.04.342.11 2024 (2365),,,JURIDICOS,0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.226.06.342.11 2024 (2444),,,ACTIVIDADES SOCIO-CULTURALES,0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.226.99.342.13 2024 (2392),,,OTROS GASTOS DIVERSOS,7500.0,7500.0,,0.0,7500.0,0.0,0.0
1 0900.226.99.342.14 2024 (2401),,,OTROS GASTOS DIVERSOS,7500.0,7500.0,,596.34,6903.66,596.34,596.34
1 0900.227.01.342.11 2024 (2367),,,LIMPIEZA,180000.0,180000.0,,177652.81,2347.19,177652.81,148044.0
1 0900.227.01.342.12 2024 (2387),,,LIMPIEZA,133770.0,133770.0,,142013.76,-8243.76,142013.76,132512.0
1 0900.227.01.342.13 2024 (2393),,,LIMPIEZA,15000.0,15000.0,,14246.01,753.99,14246.01,8498.39
1 0900.227.01.342.14 2024 (2402),,,LIMPIEZA,116564.0,116564.0,,114564.66,1999.34,114564.66,114564.66
1 0900.227.03.342.12 2024 (2388),,,CONTRATO DE TRANSPORTE,36000.0,36000.0,,42000.24,-6000.24,42000.24,37301.04
1 0900.227.07.342.11 2024 (2368),,,ESTUDIOS Y TRABAJOS TECNICOS,25000.0,775.0,,0.0,775.0,0.0,0.0
1 0900.227.08.342.11 2024 (2369),,,CONTRATOS DE TRANSPORTE,15000.0,15000.0,,16335.0,-1335.0,16335.0,16335.0
1 0900.227.99.341.00 2024 (2096),,,OTROS TRABAJOS EXTERIORES,160000.0,160000.0,,159999.99,0.01,159999.99,159999.99
1 0900.227.99.342.11 2024 (2370),,,OTROS TRABAJOS EXTERORES,570210.0,570210.0,,439497.28,130712.72,439497.28,413407.71
1 0900.227.99.342.12 2024 (2389),,,OTROS TRABAJOS EXTERORES,80000.0,80000.0,,70225.46,9774.54,70225.46,70225.46
1 0900.227.99.342.13 2024 (2394),,,OTROS TRABAJOS EXTERORES,7000.0,7000.0,,1845.25,5154.75,1845.25,1845.25
1 0900.227.99.342.14 2024 (2403),,,OTROS TRABAJOS EXTERORES,325224.09,325224.09,,275635.91,49588.18,275635.91,275635.91
1 0900.230.01.342.10 2024 (2371),,,"DIETAS, LOCOMOCION Y TRASLADO ",0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.230.01.342.11 2024 (2445),,,"DIEAS,LOCOMOCION Y TRASLADO DE ",100.0,100.0,,0.0,100.0,0.0,0.0
1 0900.230.01.342.13 2024 (2697),,,"DIETAS, LOCOMOCION Y TRASLADO ",100.0,100.0,,0.0,100.0,0.0,0.0
1 0900.230.01.342.14 2024 (2704),,,"DIETAS, LOCOMOCION Y TRASLADO ",100.0,100.0,,0.0,100.0,0.0,0.0
1 0900.431.01.342.10 2024 (338),,,ORGANISMOS AUTONOMOS,0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.481.01.341.00 2024 (335),,,A INSTITUCIONES SIN FINES DE LUCRO,175000.0,220200.0,,202712.23,17487.77,202712.23,180670.82
1 0900.481.02.341.00 2024 (336),,,TRANSF.A ENTID.CONV.COLAB.,318800.0,318800.0,,341299.33,-22499.33,341299.33,278081.29
1 0900.481.22.341.00 2024 (337),,,TRANSF.A ENTID.ASIST.CAMP/PRUEB.,59200.0,59200.0,,40613.27,18586.73,40613.27,22413.27
1 0900.601.16.342.10 2024 (1832),,,OBRAS VARIAS,0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.623.01.342.11 2024 (2644),,,"MAQUINARIA,INSTALACIONES Y ",0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.623.01.342.12 2024 (2695),,,MAQUINARIA,5000.0,5000.0,,0.0,5000.0,0.0,0.0
1 0900.623.05.342.14 2024 (2404),,,EQUIPOS,0.0,0.0,,0.0,0.0,0.0,0.0
1 0900.625.01.342.11 2024 (2405),,,MOBILIARIO,10500.0,10500.0,,4050.73,6449.27,4050.73,4050.73
1 0900.625.04.342.11 2024 (2689),,,EQUIPOS DE FOTOGRAFIA Y ,2000.0,2000.0,,822.73,1177.27,822.73,822.73
1 0900.625.08.342.12 2024 (2891),,,ELECTRODOMESTICOS,0.0,5965.3,,5965.3,0.0,5965.3,689.7
1 0900.625.99.342.11 2024 (2690),,,OTROS ENSERE,15201.47,15201.47,,6927.09,8274.38,6927.09,6927.09
1 0900.629.01.342.11 2024 (2691),,,OTRAS INVERSIONES,42500.0,42500.0,,35963.02,6536.98,35963.02,35963.02
1 0900.629.01.342.13 2024 (2698),,,OTRAS INVERSIONES,10000.0,10000.0,,0.0,10000.0,0.0,0.0
1 0900.629.01.342.14 2024 (2705),,,OTRAS INVERSIONES,10000.0,10000.0,,9801.0,199.0,9801.0,0.0
1 1000.120.01.433.10 2024 (342),,,RETRIBUCIONES BASICAS,63818.13,63818.13,,44923.78,18894.35,44923.78,44923.78
1 1000.120.01.493.00 2024 (370),,,RETRIBUCIONES BASICAS,33723.56,33723.56,,31339.45,2384.11,31339.45,31339.45
1 1000.121.99.433.10 2024 (343),,,COMPLEMENTOS VARIOS,76415.17,76415.17,,69766.32,6648.85,69766.32,69766.32
1 1000.121.99.493.00 2024 (371),,,COMPLEMENTOS VARIOS,48481.82,48481.82,,47741.15,740.67,47741.15,47741.15
1 1000.131.01.241.00 2024 (181),,,LABORAL EVENTUAL,160198.97,160198.97,,83041.25,77157.72,83041.25,83041.25
1 1000.131.01.433.10 2024 (2308),,,LABORAL EVENTUAL,0.0,0.0,,6.27,-6.27,6.27,6.27
1 1000.160.01.241.00 2024 (182),,,SEGURIDAD SOCIAL,28839.4,28839.4,,27317.87,1521.53,27317.87,27317.87
1 1000.160.01.433.10 2024 (344),,,SEGURIDAD SOCIAL,31849.08,31849.08,,34781.7,-2932.62,34781.7,34781.7
1 1000.160.01.493.00 2024 (372),,,SEGURIDAD SOCIAL,23913.96,23913.96,,21224.04,2689.92,21224.04,21224.04
1 1000.160.04.433.10 2024 (1537),,,ELKARKIDETZA,1305.55,1305.55,,1299.34,6.21,1299.34,1299.34
1 1000.160.04.493.00 2024 (373),,,CUOTAS ELKARKIDETZA,1305.55,1305.55,,1299.34,6.21,1299.34,1299.34
1 1000.201.01.433.10 2024 (810),,,EDIFCIOS Y OTR. CONSTRUCC. ,13388.1,13388.1,,9144.0,4244.1,9144.0,9144.0
1 1000.226.03.241.00 2024 (183),,,"PUBLICACIONES, PUBLICIDAD Y ",1500.0,1500.0,,0.0,1500.0,0.0,0.0
1 1000.226.03.433.10 2024 (793),,,"PUBLICACIONES, PUBLICIDAD Y ",2000.0,2000.0,,684.86,1315.14,684.86,684.86
1 1000.226.80.433.10 2024 (1245),,,OTR.GAST. LOCAL POLIG. IND. ,3500.0,3500.0,,3408.42,91.58,3408.42,3408.42
1 1000.226.99.241.00 2024 (184),,,OTROS GASTOS DIVERSOS,20000.0,20000.0,,4033.29,15966.71,4033.29,4033.29
1 1000.226.99.433.10 2024 (794),,,OTROS GASTOS DIVERSOS,200000.0,170614.7,,142676.45,27938.25,142676.45,114144.02
1 1000.226.99.493.00 2024 (799),,,OTROS GASTOS DIVERSOS,2050.0,2050.0,,0.0,2050.0,0.0,0.0
1 1000.227.01.431.20 2024 (2097),,,LIMPIEZA MERCADO DE IPURUA,6000.0,6000.0,,5309.04,690.96,5309.04,5309.04
1 1000.227.07.433.10 2024 (795),,,ESTUDIOS Y TRABAJOS TECNICOS,40000.0,40000.0,,28608.55,11391.45,28608.55,8661.7
1 1000.227.90.241.00 2024 (487),,,TRABAJ.EXTERNOS.CONV.EMPLEO ,12000.0,12000.0,,12000.0,0.0,12000.0,0.0
1 1000.227.99.241.00 2024 (812),,,OTROS TRABAJOS EXTERIORES,107945.0,107945.0,,69328.23,38616.77,69328.23,63328.23
1 1000.230.01.241.00 2024 (185),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 1000.230.01.433.10 2024 (350),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,187.36,-87.36,187.36,187.36
1 1000.230.01.493.00 2024 (374),,,DIETAS/LOCOMOC/TRASLADO ,100.0,100.0,,0.0,100.0,0.0,0.0
1 1000.470.01.241.00 2024 (2082),,,TRANSF.DEBEGESA PROGRAMA DE ,38000.0,38000.0,,38000.0,0.0,38000.0,15200.0
1 1000.470.01.433.10 2024 (351),,,DEBEGESA,286088.0,286088.0,,286088.0,0.0,286088.0,286088.0
1 1000.471.01.433.10 2024 (352),,,A OTR EMPRES.APORTAC.A PREM.T.,56000.0,56000.0,,56000.0,0.0,56000.0,42000.0
1 1000.471.02.241.00 2024 (582),,,SUBVENC.A OTR.AYUDAS A ,195000.0,195000.0,,188021.36,6978.64,188021.36,140912.76
1 1000.471.03.433.10 2024 (354),,,A OTRAS EMPRESAS.RETOS ,100000.0,100000.0,,85323.09,14676.91,85323.09,10523.09
1 1000.471.06.241.00 2024 (813),,,A EMPRES. ACCION.MEJORA ,269900.0,290900.0,,283734.86,7165.14,283734.86,283734.86
1 1000.480.12.433.10 2024 (355),,,A FAMILIAS ESCOLARES,190000.0,190000.0,,183184.21,6815.79,183184.21,183184.21
1 1000.480.14.433.10 2024 (356),,,A FAMILIAS.AYUDAS ESTUDIANTES,81000.0,81000.0,,82373.58,-1373.58,82373.58,82373.58
1 1000.480.20.241.00 2024 (814),,,SUBV. A LA FORMACION ,15000.0,15000.0,,4111.47,10888.53,4111.47,1741.47
1 1000.481.01.433.10 2024 (357),,,SUBVENCION NOMINATIVA EKINGUNE,15000.0,15000.0,,13000.0,2000.0,13000.0,9750.0
1 1000.481.03.433.10 2024 (358),,,TRANSFERENCIA A ASOCIACION ,27000.0,27000.0,,55000.0,-28000.0,55000.0,41250.0
1 1000.481.05.433.10 2024 (359),,,TRANSF.EIBAR CTRO COM.ABIERT.,153900.0,153900.0,,123900.0,30000.0,123900.0,111675.0
1 1000.481.12.241.00 2024 (2083),,,TRASNF.EIBAR UNIBERTS.LABORALARI ,15000.0,15000.0,,0.0,15000.0,0.0,0.0
1 1000.481.17.433.10 2024 (360),,,"TRANSF.ASOC.""EIBAR CENTR.",82000.0,82000.0,,82000.0,0.0,82000.0,82000.0
1 1000.481.31.241.00 2024 (1290),,,TRANSF.ASOC. ANTIGUOS ALUMNOS ,60000.0,60000.0,,60000.0,0.0,60000.0,45000.0
1 1000.481.32.433.10 2024 (1008),,,TRANSF. A FEDERAC. MERCANTIL DE ,0.0,0.0,,0.0,0.0,0.0,0.0
1 1000.481.38.433.10 2024 (1299),,,SUBV.BIC GIPUZKOA TECNOLOGIA Y ,63600.0,63600.0,,55000.0,8600.0,55000.0,22000.0
1 1000.481.39.241.00 2024 (1291),,,SUBV.FUNDACION CRUZ IRASUEGUI,25000.0,25000.0,,0.0,25000.0,0.0,0.0
1 1000.481.40.433.10 2024 (1764),,,SUBVENCION A DEBEGESA,132158.71,132158.71,,120000.0,12158.71,120000.0,48000.0
1 1100.100.01.912.00 2024 (375),,,RETRIB.BASICAS/OTRAS ,569881.93,569881.93,,446371.84,123510.09,446371.84,446371.84
1 1100.120.01.491.00 2024 (980),,,RETRIBUCIONES BASICAS,20931.77,20931.77,,17853.28,3078.49,17853.28,17853.28
1 1100.120.01.912.00 2024 (1539),,,RETRIBUCIONES BASICAS,0.0,0.0,,30523.1,-30523.1,30523.1,30523.1
1 1100.120.01.920.11 2024 (384),,,RETRIBUCIONES BASICAS,210147.1,210147.1,,165162.29,44984.81,165162.29,165162.29
1 1100.120.01.920.20 2024 (406),,,RETRIBUCIONES BASICAS,140257.84,140257.84,,126492.19,13765.65,126492.19,126492.19
1 1100.120.01.920.30 2024 (420),,,RETRIBUCIONES BASICAS,109820.17,109820.17,,97026.56,12793.61,97026.56,97026.56
1 1100.120.01.923.10 2024 (450),,,RETRIBUCIONES BASICAS,15410.26,15410.26,,13023.83,2386.43,13023.83,13023.83
