#Partida,,,,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa
1 0400.227.01.333.20 2017,,236,GARBIKETA,160000.0,160000.0,,160713.13,-713.13,160713.13,105911.38,105911.38,105911.38
1 0400.227.01.442.00 2017,,366,GARBIKETA.MARKESINAK,3700.0,3700.0,,3695.37,4.63,3695.37,2463.6,2463.6,2463.6
1 0400.227.01.920.40 2017,,445,GARBIKETA,41000.0,41000.0,,21074.64,19925.36,21074.64,14287.17,13813.33,13813.33
1 0400.227.99.133.20 2017,,27,KANPOKO BESTELAKO LANAK,70000.0,70000.0,,57492.26,12507.74,52559.76,29502.56,29502.56,28269.42
1 0400.227.99.153.40 2017,,248,KANPOKO BESTELAKO LANAK,30000.0,30000.0,,,30000.0,,,,
1 0400.227.99.311.70 2017,,187,KANP.BEST.LANAK.ARRATOIG/NEURRI BEREZIAK,18000.0,18000.0,,10780.0,7220.0,10780.0,5390.0,5390.0,5390.0
1 0400.230.01.153.40 2017,,73,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,28.37,71.63,28.37,28.37,28.37,28.37
1 0400.230.01.164.00 2017,,88,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,,100.0,,,,
1 0400.230.01.165.00 2017,,99,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,,100.0,,,,
1 0400.230.01.171.00 2017,,109,PERSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,,100.0,,,,
1 0400.230.01.323.00 2017,,197,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,,100.0,,,,
1 0400.230.01.920.40 2017,,446,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,,100.0,,,,
1 0400.421.01.162.10 2017,,76,MANKOMUNITATE,25000.0,25000.0,,,25000.0,,,,
1 0400.421.01.162.10 2016,,884,MANKOMUNITATE,,22448.08,,22448.08,,22448.08,22448.08,22448.08,22448.08
1 0400.421.01.163.00 2017,,80,MANKOMUNITATE,1355844.68,1355844.68,,1355844.68,,1355844.68,1016883.54,1016883.54,1016883.54
1 0400.422.01.454.00 2017,,368,DEBEMEN,32542.0,37587.83,,37273.08,314.75,37273.08,37273.08,37273.08,37273.08
1 0400.601.11.171.00 2017,,110,ITURRIAK ETA LORATEGIAK HOBETZEA,35000.0,35000.0,,240.79,34759.21,240.79,240.79,240.79,240.79
1 0400.601.14.920.40 2017,,1002,LAN TXIKIAK,30500.0,30500.0,,29235.45,1264.55,29235.45,29235.45,29235.45,
1 0400.601.22.323.00 2016,,885,IKASTETXEETAN GALDARAK JARTZEA,,79585.9,,79585.9,,27063.79,27063.79,27063.79,27063.79
1 0400.601.33.164.00 2017,,428,HILERRIAN HOBEKUNTZAREN LANAK,70500.0,70500.0,70205.17,,294.83,,,,
1 0400.601.33.164.00 2016,,886,HILERRIAN HOBEKUNTZAREN LANAK,,60922.46,,60922.46,,60922.46,60540.1,60540.1,60540.1
1 0400.623.01.153.40 2017,,75,MAKINERIA,6500.0,6500.0,,5890.34,609.66,5890.34,1454.54,1454.54,183.5
1 0400.623.01.171.00 2017,,111,MAKINERIA,9000.0,9000.0,,3006.85,5993.15,3006.85,,,
1 0400.623.02.165.00 2017,,100,ARGITERIA PUBLIKOKO INSTALAZIO BERRIAK,20000.0,20000.0,,17240.7,2759.3,17240.7,6357.58,6357.58,6357.58
1 0400.623.02.165.00 2016,,887,ARGITERIA PUBLIKOKO INSTALAZIO BERRIAK,,8289.35,,8289.35,,8289.35,8082.8,8082.8,8082.8
1 0400.629.01.165.00 2017,,101,ARGIT.PUBL.ENERG.AURREZT.NEURR.,100000.0,100000.0,,100000.0,,100000.0,,,
1 0400.629.01.920.40 2017,,1003,BESTELAKO INBERTSIOAK,6205.0,6205.0,,,6205.0,,,,
1 0400.629.03.153.30 2017,,60,HIRI-ALTZARITZA,125000.0,125000.0,,73532.71,51467.29,23532.71,8896.55,8896.55,8896.55
1 0400.629.03.153.30 2016,,888,HIRI-ALTZARITZA,,141772.35,,141772.35,,112345.88,111899.79,111899.79,111899.79
1 0400.644.01.920.40 2017,,1004,INFORMATIKA APLIKAZIOAK,11200.0,11200.0,,,11200.0,,,,
1 0500.120.01.230.10 2017,,119,OINARRIZKO ORDAINKETAK,120925.07,120925.07,,94935.29,25989.78,94935.29,94935.29,94935.29,94935.29
1 0500.120.01.231.50 2017,,156,OINARRIZKO ORDAINKETAK,33913.58,33913.58,,22263.92,11649.66,22263.92,22263.92,22263.92,22263.92
1 0500.120.01.231.70 2017,,168,OINARRIZKO ORDAINKETAK,9548.08,9548.08,,6096.03,3452.05,6096.03,6096.03,6096.03,6096.03
1 0500.120.01.231.80 2017,,175,OINARRIZKO ORDAINKETAK,14784.82,14784.82,,9423.51,5361.31,9423.51,9423.51,9423.51,9423.51
1 0500.121.99.230.10 2017,,120,BESTE OSAGARRI BATZUK,160813.95,160813.95,,186816.45,-26002.5,186816.45,186816.45,186816.45,186816.45
1 0500.121.99.231.50 2017,,157,BESTE OSAGARRI BATZUK,41866.8,41866.8,,34045.7,7821.1,34045.7,34045.7,34045.7,34045.7
1 0500.121.99.231.70 2017,,169,BESTE OSAGARRI BATZUK,15150.68,15150.68,,11874.33,3276.35,11874.33,11874.33,11874.33,11874.33
1 0500.121.99.231.80 2017,,176,BESTE OSAGARRI BATZUK,20526.96,20526.96,,16269.83,4257.13,16269.83,16269.83,16269.83,16269.83
1 0500.130.03.231.10 2017,,140,ORDAINKETAK PERTSONAL LABORAL FINKOARI,197108.59,197108.59,,157028.39,40080.2,157028.39,157028.39,157028.39,157028.39
1 0500.131.01.230.10 2017,,121,LABORAL EBENTUALA,74420.15,74420.15,,4954.6,69465.55,4954.6,4954.6,4954.6,4954.6
1 0500.131.01.231.10 2017,,141,LABORAL EBENTUALA,14998.96,14998.96,,9412.54,5586.42,9412.54,9412.54,9412.54,9412.54
1 0500.160.01.230.10 2017,,122,GIZARTE SEGURANTZA,106246.15,106246.15,,76626.66,29619.49,76626.66,76626.66,76626.66,76626.66
1 0500.160.01.231.10 2017,,142,GIZARTE SEGURANTZA,64568.48,64568.48,,45215.57,19352.91,45215.57,45215.57,45215.57,45215.57
1 0500.160.01.231.50 2017,,158,GIZARTE SEGURANTZA,20669.83,20669.83,,15439.5,5230.33,15439.5,15439.5,15439.5,15439.5
1 0500.160.01.231.70 2017,,170,GIZARTE SEGURANTZA,7103.11,7103.11,,4038.84,3064.27,4038.84,4038.84,4038.84,4038.84
1 0500.160.01.231.80 2017,,177,GIZARTE SEGURANTZA,10906.92,10906.92,,8139.58,2767.34,8139.58,8139.58,8139.58,8139.58
1 0500.160.04.230.10 2017,,123,ELKARKIDETZAREN KUOTAK,4880.02,4880.02,,3486.0,1394.02,3486.0,3486.0,3486.0,3486.0
1 0500.160.04.231.10 2017,,143,ELKARKIDETZAREN KUOTAK,6174.93,6174.93,,5435.5,739.43,5435.5,5435.5,5435.5,5435.5
1 0500.160.04.231.50 2017,,159,ELKARKIDETZAREN KUOTAK,1394.29,1394.29,,996.0,398.29,996.0,996.0,996.0,996.0
1 0500.160.04.231.70 2017,,171,ELKARKIDETZAREN KUOTAK,697.15,697.15,,498.0,199.15,498.0,498.0,498.0,498.0
1 0500.201.01.231.40 2017,,150,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,15000.0,15000.0,,12804.6,2195.4,12804.6,10481.4,10481.4,10481.4
1 0500.201.01.231.40 2016,,889,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,,2662.0,,2662.0,,2662.0,,,
1 0500.201.01.337.10 2017,,310,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,3800.0,3800.0,,2816.37,983.63,2816.37,2816.37,2816.37,2816.37
1 0500.211.01.231.40 2017,,151,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,6000.0,6000.0,,5783.8,216.2,5783.8,5027.4,5027.4,5019.21
1 0500.211.01.337.10 2017,,311,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,15000.0,15000.0,,11362.16,3637.84,11362.16,4643.18,4518.39,4254.61
1 0500.212.01.230.10 2016,,890,NAGUSIENTZAT SUTEEN KONT.SISTEM.MANTENIM,,3448.5,,3448.5,,3448.5,3448.5,3448.5,3448.5
1 0500.221.01.231.40 2017,,152,ENERGIA ELEKTRIKOA,6365.4,6365.4,,4802.63,1562.77,4802.63,4802.63,4802.63,4629.31
1 0500.221.01.337.10 2017,,312,ENERGIA ELEKTRIKOA,25029.0,25029.0,,13981.01,11047.99,13981.01,13981.01,16132.17,13981.01
1 0500.221.04.231.40 2017,,153,ERREGAI ETA KARBURANTEAK,309.0,309.0,,124.22,184.78,124.22,124.22,124.22,111.79
1 0500.221.04.337.10 2017,,313,ERREGAI ETA KARBURANTEAK,16480.0,16480.0,,7741.49,8738.51,7741.49,7741.49,7741.49,7561.51
1 0500.221.05.231.10 2017,,144,ARROPAK,810.0,810.0,,,810.0,,,,
1 0500.221.99.231.50 2017,,160,BESTELAKO HORNIDURAK,2000.0,2000.0,,,2000.0,,,,
1 0500.226.02.230.20 2017,,135,HONDAMENDI NATURALETARAKO DIRU-EMAITZAK,6000.0,11000.0,,9000.0,2000.0,9000.0,9000.0,9000.0,9000.0
1 0500.226.04.230.10 2017,,37,JURIDIKOAK,3000.0,3000.0,,302.5,2697.5,302.5,302.5,302.5,302.5
1 0500.226.04.230.10 2016,,891,JURIDIKOAK,,2915.3,,2915.3,,2915.3,,,
1 0500.226.58.230.10 2017,,124,BESTE HAINBAT GASTU.IRAGAITZAZKOAK,5060.0,8560.0,,2040.4,6519.6,2040.4,2040.4,2040.4,1848.4
1 0500.226.64.231.60 2017,,165,ESKU-HARTZ.OROK.GIZART.ZAILT.KOLEKT.,42400.0,42400.0,,43562.33,-1162.33,43562.33,8229.0,8229.0,8229.0
1 0500.226.64.231.60 2016,,893,ESKU-HARTZ.OROK.GIZART.ZAILT.KOLEKT.,,2405.0,,2405.0,,2405.0,2405.0,2405.0,2405.0
1 0500.226.68.230.10 2017,,125,LARRIALDIETARAKO BIZITOKIAK,927.0,927.0,,,927.0,,,,
1 0500.226.69.230.10 2017,,126,USTEGABEKO GASTUAK,3000.0,13000.0,,407.49,12592.51,407.49,407.49,407.49,407.49
1 0500.226.96.230.10 2017,,128,ZAHARRENTZ.DIAGNOST/ESKU-HARTZ.PLANA,20000.0,20000.0,,,20000.0,,,,
1 0500.226.99.230.10 2017,,129,NAGUSIENTZAT SUTEEN KONTR.SIST.,30000.0,30000.0,,30000.0,,,,,
1 0500.226.99.231.50 2017,,161,BESTE HAINBAT GASTU,64100.0,64100.0,12000.0,52096.67,3.33,52096.67,15780.73,15780.73,15140.73
1 0500.226.99.231.50 2016,,894,BESTE HAINBAT GASTU,,16191.75,,16191.75,,16191.75,15460.74,15460.74,11830.74
1 0500.226.99.231.70 2017,,172,BESTE HAINBAT GASTU,20000.0,20000.0,,15831.39,4168.61,15831.39,11585.19,11585.19,7285.19
1 0500.226.99.231.70 2016,,895,BESTE HAINBAT GASTU,,15315.0,,15315.0,,13815.01,315.0,315.0,315.0
1 0500.226.99.231.80 2017,,178,BESTE HAINBAT GASTU,22000.0,22000.0,6471.87,5528.13,10000.0,5528.13,5528.13,5528.13,5528.13
1 0500.226.99.231.80 2016,,896,BESTE HAINBAT GASTU,,12198.0,,12198.0,,12198.0,12198.0,12198.0,12198.0
1 0500.227.01.231.40 2017,,154,GARBIKETA,100.0,100.0,,,100.0,,,,
1 0500.227.04.231.60 2017,,166,KONTR.SOZIOKULTUR.INGURUG.ZABALA/IREKIA,77000.0,77000.0,,72350.0,4650.0,72350.0,46451.11,46451.11,46451.11
1 0500.227.07.230.10 2017,,447,AZTERKETA ETA LAN TEKNIKOAK,143304.0,143304.0,,,143304.0,,,,
1 0500.227.07.230.10 2016,,897,AZTERKETA ETA LAN TEKNIKOAK,,30000.0,,30000.0,,27000.01,18000.01,18000.01,
1 0500.227.07.231.40 2016,,898,AZTERKETA ETA LAN TEKNIKOAK,,40000.0,,40000.0,,,,,
1 0500.227.07.231.50 2017,,572,AZTERKETA ETA LAN TEKNIKOAK,9000.0,9000.0,,8016.25,983.75,8016.25,,,
1 0500.227.07.231.80 2017,,992,AZTERKETA ETA LAN TEKNIKOAK,15000.0,18200.0,,18137.9,62.1,18137.9,,,
1 0500.227.11.231.60 2017,,167,FAMIL.ESKU-HARTZ.KONTR.ARRISK.ADING.,75000.0,75000.0,,75000.0,,75000.0,60250.32,60250.32,56418.17
1 0500.227.90.231.10 2017,,145,KANPOKO LANAK,465000.0,465000.0,,402243.53,62756.47,402243.53,237705.04,202948.4,202948.4
1 0500.227.99.230.10 2017,,130,KANPOKO BESTELAKO LANAK,515.0,515.0,,,515.0,,,,
1 0500.227.99.230.20 2017,,136,KANPOKO BESTELAKO LANAK,6000.0,6000.0,,6000.0,,6000.0,,,
1 0500.227.99.230.20 2016,,900,KANPOKO BESTELAKO LANAK,,510.0,,510.0,,510.0,,,
1 0500.227.99.230.20 2015,,899,KANPOKO BESTELAKO LANAK,,506.0,,506.0,,506.0,,,
1 0500.227.99.231.40 2017,,155,ZAHARR.ETXEB.GIZARTE/HEZKUNTZ-ZERBITZ.,3090.0,3090.0,,,3090.0,,,,
1 0500.227.99.231.50 2017,,162,KANPOKO BESTELAKO LANAK,412.0,412.0,,,412.0,,,,
1 0500.230.01.230.10 2017,,131,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,229.98,-129.98,229.98,229.98,229.98,229.98
1 0500.230.01.231.10 2017,,146,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,,100.0,,,,
1 0500.230.01.231.50 2017,,163,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,45.4,54.6,45.4,45.4,45.4,45.4
1 0500.230.01.231.70 2017,,173,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,,46.04,53.96,46.04,46.04,46.04,46.04
1 0500.230.01.231.80 2017,,179,PERTSONAL DIETAKA/GARRAIOA/LEKUALDAKETA,100.0,100.0,,104.45,-4.45,104.45,104.45,104.45,104.45
1 0500.422.03.231.40 2016,,901,TRANSFER .BESTE UDAL BATZUEI,,103602.0,,103602.0,,27500.05,,,
1 0500.431.03.231.90 2017,,180,S.ANDR.NAGUS.EGOITZA ERAK.AUTONOMOA,184457.86,184457.86,,,184457.86,,,,
1 0500.480.01.230.20 2017,,137,FAMILIEI.ELKARTASUN BEKAK,3000.0,3000.0,,,3000.0,,,,
1 0500.480.01.230.20 2016,,902,FAMILIEI.ELKARTASUN BEKAK,,3000.0,,3000.0,,,,,
1 0500.480.02.231.60 2017,,587,FAMIL.GIZARTE BARNERATZE ZENTROET.JOAN-E,2200.0,2200.0,,2200.0,,,,,
1 0500.480.02.231.60 2016,,903,FAMIL.GIZARTE BARNERATZE ZENTROET.JOAN-E,,74.0,,74.0,,74.0,54.0,54.0,54.0
1 0500.480.03.231.30 2017,,148,FAMILIEI.G.L.L.,305687.0,555687.0,,411930.47,143756.53,411930.47,260172.57,260172.57,260172.57
1 0500.480.03.231.30 2016,,904,FAMILIEI.G.L.L.,,22252.96,,12118.34,10134.62,12118.34,8780.72,8780.72,8780.72
1 0500.480.04.231.70 2017,,174,FAMILIEI. DROGAMENPEKOTASUNA,3600.0,3600.0,,3600.0,,,,,
1 0500.480.16.231.30 2017,,149,BALIAB.EKONOM.GUTXIK.LANGAB/PENTSIOD.,73400.0,73400.0,,73400.0,,55400.0,55400.0,55400.0,55400.0
1 0500.480.19.231.30 2017,,571,RGI LAG.DUTEN FAMIL.HAURR.EKINT.EGIT.,20000.0,20000.0,,20000.0,,240.0,240.0,240.0,240.0
1 0500.481.01.230.10 2017,,133,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,40000.0,40000.0,,40000.0,,,,,
1 0500.481.01.230.10 2016,,905,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,,6152.6,,6152.6,,6152.6,6152.6,6152.6,6152.6
1 0500.481.01.231.50 2017,,164,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,10000.0,10000.0,,10000.0,,,,,
1 0500.481.01.337.10 2017,,994,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,7000.0,7000.0,,,7000.0,,,,
1 0500.481.02.230.10 2017,,134,ENTIT.TRANSF.LANKIDETZ.HITZARM.BIZTU,3500.0,3500.0,,3500.0,,3500.0,2800.0,2800.0,2800.0
1 0500.481.02.230.10 2016,,906,ENTIT.TRANSF.LANKIDETZ.HITZARM.BIZTU,,700.0,,700.0,,700.0,700.0,700.0,700.0
1 0500.481.07.337.10 2017,,314,INSTITUZIOEI. NAGUSIEN ETXEAK,44750.0,44750.0,,27508.87,17241.13,27508.87,23142.87,23142.87,23142.87
1 0500.481.07.337.10 2016,,907,INSTITUZIOEI. NAGUSIEN ETXEAK,,1752.0,,1172.0,580.0,1172.0,1172.0,1172.0,1172.0
1 0500.481.08.230.20 2017,,138,GARAPENERAKO NAZIOARTEKO LANKIDETZA,236859.0,236859.0,236859.0,,,,,,
1 0500.481.08.230.20 2016,,910,GARAPENERAKO NAZIOARTEKO LANKIDETZA,,46835.06,,46835.06,,46835.06,,,
1 0500.481.08.230.20 2015,,909,GARAPENERAKO NAZIOARTEKO LANKIDETZA,,56812.47,,56812.47,,56812.47,56812.47,56812.47,56812.47
1 0500.481.14.231.80 2017,,816,TRANSFER.ENTITAT. EIBAR SAHARA ELKARTEA,2000.0,2000.0,,,2000.0,,,,
1 0500.481.29.230.20 2017,,139,ERAKUND.TRANSF.SENTSIBILIZAZIO PROGRAMA,18000.0,18000.0,,,18000.0,,,,
1 0500.481.29.230.20 2016,,911,ERAKUND.TRANSF.SENTSIBILIZAZIO PROGRAMA,,2400.0,,2400.0,,2400.0,1200.0,1200.0,1200.0
1 0500.481.30.230.10 2017,,990,GURUTZE GORRIARI TRANSFER. JANARI BANKUA,15000.0,15000.0,,15000.0,,15000.0,,,
1 0500.625.01.230.10 2017,,991,ALTZARIAK,5500.0,5500.0,,,5500.0,,,,
1 0600.226.99.324.10 2017,,199,BESTE HAINBAT GASTU,80000.0,80000.0,,40817.82,39182.18,40817.82,31763.44,31763.44,31545.06
1 0600.226.99.324.10 2016,,913,BESTE HAINBAT GASTU,,1165.53,,1165.53,,1165.53,1165.53,1165.53,1165.53
1 0600.227.99.324.10 2017,,200,KANPOKO BESTELAKO LANAK,226200.0,226200.0,,234738.44,-8538.44,234738.44,155222.07,155222.07,155222.07
1 0600.481.23.326.20 2017,,202,IRABAZIZKO XEDERIK GABEKO ERAKUNDERI,14876.0,14876.0,,14875.0,1.0,14875.0,,,
1 0700.120.01.330.00 2017,,203,OINARRIZKO ORDAINKETAK,58190.74,58190.74,,30299.18,27891.56,30299.18,30299.18,30299.18,30299.18
1 0700.120.01.332.10 2017,,211,OINARRIZKO ORDAINKETAK,68702.94,68702.94,,51225.13,17477.81,51225.13,51225.13,51225.13,51225.13
1 0700.120.01.333.30 2017,,237,OINARRIZKO ORDAINKETAK,14907.48,14907.48,,7312.01,7595.47,7312.01,7312.01,7312.01,7312.01
1 0700.120.01.334.30 2017,,265,OINARRIZKO ORDAINKETAK,6372.62,6372.62,,4713.58,1659.04,4713.58,4713.58,4713.58,4713.58
1 0700.121.99.330.00 2017,,204,BESTE OSAGARRI BATZUK,113247.46,113247.46,,66019.53,47227.93,66019.53,66019.53,66019.53,66019.53
1 0700.121.99.332.10 2017,,212,BESTE OSAGARRI BATZUK,129117.18,129117.18,,121986.18,7131.0,121986.18,121986.18,121986.18,121986.18
1 0700.121.99.333.30 2017,,238,BESTE OSAGARRI BATZUK,29368.93,29368.93,,17497.64,11871.29,17497.64,17497.64,17497.64,17497.64
1 0700.121.99.334.30 2017,,266,BESTE OSAGARRI BATZUK,4809.16,4809.16,,10129.39,-5320.23,10129.39,10129.39,10129.39,10129.39
1 0700.130.03.334.30 2017,,267,ORDAINKETAK PERTSONAL LABORAL FINKOARI,19544.24,19544.24,,13657.81,5886.43,13657.81,13657.81,13657.81,13657.81
1 0700.131.01.333.30 2017,,803,LABORAL EBENTUALA,,,,,,,,,
1 0700.131.01.334.30 2017,,268,LABORAL EBENTUALA,33866.52,33866.52,,23784.7,10081.82,23784.7,23784.7,23784.7,23784.7
1 0700.160.01.330.00 2017,,205,GIZARTE SEGURANTZA,41011.94,41011.94,,21953.49,19058.45,21953.49,21953.49,21953.49,21953.49
1 0700.160.01.332.10 2017,,214,GIZARTE SEGURANTZA,55323.7,55323.7,,44226.37,11097.33,44226.37,44226.37,44226.37,44226.37
1 0700.160.01.333.30 2017,,239,GIZARTE SEGURANTZA,10331.88,10331.88,,6525.45,3806.43,6525.45,6525.45,6525.45,6525.45
1 0700.160.01.334.30 2017,,269,GIZARTE SEGURANTZA,20236.19,20236.19,,16596.01,3640.18,16596.01,16596.01,16596.01,16596.01
1 0700.160.04.330.00 2017,,206,ELKARKIDETZAREN KUOTAK,4450.46,4450.46,,2496.0,1954.46,2496.0,2496.0,2496.0,2496.0
1 0700.160.04.332.10 2017,,215,ELKARKIDETZAREN KUOTAK,4968.43,4968.43,,4232.0,736.43,4232.0,4232.0,4232.0,4232.0
1 0700.160.04.333.30 2017,,240,ELKARKIDETZAREN KUOTAK,1143.91,1143.91,,626.6,517.31,626.6,626.6,626.6,626.6
1 0700.160.04.334.30 2017,,270,ELKARKIDETZAREN KUOTAK,2271.92,2271.92,,1556.4,715.52,1556.4,1556.4,1556.4,1556.4
1 0700.201.01.330.00 2017,,207,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,2950.0,2950.0,,1075.0,1875.0,1075.0,1075.0,1075.0,1075.0
1 0700.201.01.337.20 2017,,315,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,2000.0,2000.0,,2000.0,,2000.0,2000.0,2000.0,2000.0
1 0700.202.01.334.40 2017,,279,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",900.0,900.0,,,900.0,,,,
1 0700.212.01.332.10 2017,,216,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",4150.0,4150.0,,3674.08,475.92,3674.08,3511.73,3511.73,3511.73
1 0700.212.01.337.20 2017,,316,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",721.0,721.0,,,721.0,,,,
1 0700.215.02.333.10 2017,,227,INFORMATIKA APLIKAZIOEN MANTENIMENDUA,7416.0,7416.0,,2165.9,5250.1,2165.9,1487.69,1487.69,1487.69
1 0700.219.01.333.30 2017,,241,BESTELAKO MANTENIMENDUAK,9000.0,6000.0,,5536.89,463.11,5536.89,2789.74,2789.74,2789.74
1 0700.220.01.333.30 2017,,242,MATERIAL ARRUNT EZ-INBENTARIAGARRIA,7000.0,3900.0,,4358.07,-458.07,4358.07,3944.01,3944.01,3944.01
1 0700.220.02.332.10 2017,,217,PRENTS/ALDIZK/LIBURUAK/BEST.ARGITARAP.,30000.0,28912.53,,22198.83,6713.7,21803.82,21242.56,21242.56,20863.56
1 0700.220.02.332.10 2016,,915,PRENTS/ALDIZK/LIBURUAK/BEST.ARGITARAP.,,835.22,,835.22,,835.22,166.92,166.92,166.92
1 0700.221.09.333.10 2017,,230,GARBIKETA ETA TXUKUNKETA PRODUKTUAK,850.0,850.0,,1166.08,-316.08,1166.08,1166.08,1166.08,1166.08
1 0700.221.99.332.10 2017,,218,BESTELAKO HORNIDURAK,9900.0,9900.0,,4169.11,5730.89,4169.11,4168.61,4168.61,4168.61
1 0700.221.99.332.10 2016,,916,BESTELAKO HORNIDURAK,,55.53,,55.53,,55.53,55.53,55.53,55.53
1 0700.221.99.333.10 2017,,231,BESTELAKO HORNIDURAK,4944.0,4944.0,,1498.01,3445.99,1498.01,1498.01,1498.01,1498.01
1 0700.221.99.333.10 2016,,917,BESTELAKO HORNIDURAK,,863.53,,863.53,,863.53,863.53,863.53,863.53
1 0700.221.99.334.30 2017,,271,BESTELAKO HORNIDURAK,6000.0,6000.0,,4502.85,1497.15,4502.85,4502.83,4502.83,4502.83
1 0700.221.99.334.30 2016,,918,BESTELAKO HORNIDURAK,,74.34,,74.34,,74.34,,,
1 0700.221.99.338.00 2017,,324,BESTELAKO HORNIDURAK,31600.0,51600.0,,53811.07,-2211.07,53811.07,43716.51,43218.23,43126.33
1 0700.221.99.338.00 2016,,919,BESTELAKO HORNIDURAK,,943.8,,943.8,,943.8,,,
1 0700.224.99.334.30 2017,,272,BESTELAKO ARRISKUAK,3090.0,3090.0,,,3090.0,,,,
1 0700.226.01.332.10 2017,,1006,KANONAK,,1087.47,,960.5,126.97,960.5,960.5,960.5,960.5
1 0700.226.01.334.10 2017,,249,KANONAK,5380.0,5380.0,,2736.69,2643.31,2736.69,2736.69,2736.69,2736.69
1 0700.226.01.334.10 2016,,920,KANONAK,,1336.75,,1336.75,,1336.75,1331.01,1331.01,1331.01
1 0700.226.01.334.21 2017,,256,KANONAK,5000.0,5000.0,,4202.9,797.1,4202.9,4202.9,4202.9,4202.9
1 0700.226.01.334.21 2016,,921,KANONAK,,1068.37,,1068.37,,1068.37,243.3,243.3,243.3
1 0700.226.01.334.22 2017,,261,KANONAK,6800.0,6800.0,,475.92,6324.08,475.92,475.92,475.92,475.92
1 0700.226.01.334.40 2017,,280,KANONAK,309.0,309.0,,,309.0,,,,
1 0700.226.01.338.00 2017,,325,KANOKAK,9064.0,9064.0,,361.63,8702.37,361.63,361.63,361.63,361.63
1 0700.226.02.332.10 2017,,219,PROTOKOLO ETA ORDEZKARITZA GASTUAK,500.0,500.0,,257.99,242.01,257.99,257.99,257.99,257.99
1 0700.226.02.338.00 2017,,326,PROTOKOLO ETA ORDEZKARITZA GASTUAK,3090.0,3090.0,,4213.24,-1123.24,4213.24,4127.69,4127.69,3890.87
1 0700.226.03.330.00 2017,,208,ARGITALPENAK/PUBLIZITATEA/PROPAGANDA,39000.0,39000.0,,39415.16,-415.16,39415.16,26470.89,26470.89,26107.89
1 0700.226.03.330.00 2016,,922,ARGITALPENAK/PUBLIZITATEA/PROPAGANDA,,1177.88,,1177.88,,1177.88,1177.86,1177.86,1177.86
1 0700.226.03.332.10 2017,,220,ARGITALPENAK/PUBLIZITATEA/PROPAGANDA,400.0,400.0,,186.34,213.66,186.34,186.34,186.34,186.34
1 0700.226.03.332.10 2016,,923,ARGITALPENAK/PUBLIZITATEA/PROPAGANDA,,108.9,,108.9,,108.9,108.9,108.9,108.9
1 0700.226.03.333.30 2017,,243,ARGITALPENAK/PUBLIZITATEA ETA PROPAGANDA,15000.0,12000.0,,8008.95,3991.05,8008.95,4693.55,4693.55,4693.55
1 0700.226.03.334.10 2017,,250,ARGITALPENAK/PUBLIZITATEA ETA PROPAGANDA,500.0,500.0,,798.6,-298.6,798.6,,,
1 0700.226.03.334.21 2017,,257,ARGITALPENAK/PUBLIZITATEA ETA PROPAGANDA,1545.0,1545.0,,3611.85,-2066.85,3611.85,2833.57,2833.57,2833.57
1 0700.226.03.334.22 2017,,262,ARGITALPENAK/PUBLIZITATEA ETA PROPAGANDA,7500.0,7500.0,,10283.57,-2783.57,10283.57,10263.57,10263.57,10263.57
1 0700.226.03.334.30 2017,,273,ARGITALPENAK/PUBLIZITATEA ETA PROPAGANDA,2781.0,2781.0,,,2781.0,,,,
1 0700.226.03.334.40 2017,,281,"ARGITALPENAK,PUBLIZITATEA ETA PROPAGANDA",2500.0,2500.0,,416.0,2084.0,416.0,416.0,416.0,416.0
