#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2022,,1.0,LANDA ONDASUNAK,6100.0,6378.62,6249.41,129.21,0.0
2 112.02 2022,,2.0,HIRI-ONDASUNAK,5350000.0,5167029.94,5097228.68,69801.26,22639.39
2 113.01 2022,,3.0,TRAKZIO MEKANIK.IBILGAILUEN GAIN.ZERGA,1550000.0,1487391.75,1409952.62,77439.13,19129.56
2 114.01 2022,,4.0,HIRI-LURREN BALIO GEHIKUNTZ. GAIN.ZERGA,250000.0,187858.4,95662.75,92195.65,0.0
2 130.01 2022,,5.0,ENPRESA JARDUERA,850000.0,787752.08,735536.97,52215.11,5911.05
2 282.01 2022,,6.0,"ERAIKUNT., INSTAL.ETA OBREN GAIN.ZERGA",500000.0,218089.84,202843.25,15246.59,4238.51
2 310.03 2022,,9.0,UDAL HILERRIAK,50000.0,34306.64,31885.36,2421.28,64.83
2 310.04 2022,,10.0,AGIRIAK EGITEA,15000.0,7058.04,5145.95,1912.09,0.0
2 310.05 2022,,11.0,IBILGAIL.BIDE PUBLIK.JASO ETA KENTZEA,50000.0,50627.0,49702.0,925.0,77.0
2 310.11 2022,,112.0,IRAKASK.BEREZ.UDALERRIEN IKATETXEETAN,125000.0,129619.25,129171.69,447.56,332.64
2 310.12 2022,,392.0,LAGUNT.ETA EGONALD.ETXEBIZITZA ETA EGOIT,2000.0,0.0,0.0,0.0,0.0
2 310.15 2022,,969.0,F.A.MENDEKOTASUN PRESTAZIO EKONOMIKOA,0.0,11051.04,11051.04,0.0,0.0
2 310.16 2022,,316.0,MUSEOAREN SARRERA TASAK,3000.0,3505.5,3505.5,0.0,0.0
2 310.80 2022,,615.0,ETXEZ-ETXEKO LAGUNTZA,100000.0,132712.41,132425.37,287.04,0.0
2 310.81 2022,,586.0,TUTELAPEKO ETXEBIZITZEN TASAK,0.0,0.0,0.0,0.0,0.0
2 310.82 2022,,616.0,EUSKALTEGIKO MATRIKULAK,40000.0,33897.88,27042.68,6855.2,33.0
2 310.90 2022,,581.0,ATESTATUAK,5000.0,6350.0,6350.0,0.0,0.0
2 310.91 2022,,679.0,ENERGIA-HORNIDURA,2000.0,2830.58,2830.58,0.0,0.0
2 321.02 2022,,15.0,BIDE PUBLIKOKO KIOSKOAK,1750.0,1604.16,1604.16,0.0,0.0
2 321.04 2022,,16.0,"MAHAIAK, AULKIAK, TRIBUNAK, OHOLTZAK",37000.0,61476.66,46332.89,15143.77,0.0
2 321.05 2022,,17.0,"POSTUAK, BARRAKAK,ETA AZTEAZKIEN.AZOKA",40000.0,39325.67,37223.44,2102.23,0.0
2 321.06 2022,,773.0,"PORTADAK, ERAKUSLEIHOAK ETA BITRINAK",6000.0,19362.62,6167.37,13195.25,0.0
2 321.09 2022,,18.0,"LURRA , LURPEA ETA HEGALKINAK ERABILTZEA",250000.0,358563.82,343865.43,14698.39,701.39
2 321.91 2022,,772.0,KUTXAZAIN AUTOMATIKOAK,2500.0,2519.23,2519.23,0.0,79.79
2 321.99 2022,,19.0,B.ESK.BATZ.HERRI JABARIA ERABILTZEAG.,30000.0,41019.35,36512.38,4506.97,240.34
2 322.01 2022,,20.0,APARKAMENDUA GORDE,35000.0,36462.63,36110.38,352.25,181.94
2 340.01 2022,,21.0,UDAL LOKALEN ERABILERA,8000.0,2359.5,2147.1,212.4,0.0
2 340.02 2022,,315.0,IKUSKIZUNETARAKO SARREREN PREZIOAK,30000.0,65645.66,62882.02,2763.64,0.0
2 340.03 2022,,445.0,DIRU-SARRERAK IKASTAROENGATIK,1500.0,3993.0,3163.0,830.0,0.0
2 340.04 2022,,588.0,BILDUT. DIRUAR.ARABER.KONTRAT. MUSIKA,8000.0,0.0,0.0,0.0,0.0
2 340.05 2022,,589.0,BILDUT.DIRUAR.ARAB.KONTRAT. ANTZERKIA,15053.0,2374.5,2374.5,0.0,0.0
2 340.06 2022,,617.0,BILD. DIRUA.ARAB. ANTZERKI IHARDUNALD.,25000.0,43737.0,43737.0,0.0,0.0
2 340.07 2022,,934.0,ZINEMA SARRERAK COLISEO ANTZOKIAN,35000.0,49014.5,49014.5,0.0,0.0
2 341.01 2022,,87.0,ARGI INDARRAREN EKOIZPENA,55000.0,29728.6,29728.6,0.0,0.0
2 380.01 2022,,22.0,ITXITAKO AURREKONTUETAKOAK,20000.0,128914.24,126398.05,2516.19,0.0
2 380.02 2022,,814.0,REINTEGRO BENIFICIARIOS SUBV J.A.MOGEL,0.0,0.0,0.0,0.0,0.0
2 391.01 2022,,23.0,ISUNAK,150000.0,222165.44,133065.3,89100.14,2936.43
2 392.01 2022,,24.0,"PREMIAMENDI. ERREKARGUAK, KOSTUAK",50000.0,63965.18,59420.75,4544.43,231.16
2 393.01 2022,,25.0,BERANDUTZA INTERESAK,3000.0,10505.74,10505.74,0.0,97.34
2 396.01 2022,,26.0,TELEKOMUNIKAZIOET.OPERADOREAK,115000.0,94934.74,94934.74,0.0,0.0
2 396.04 2022,,29.0,PARTIKULARREN KONTURA EGINDAKO LANAK,0.0,0.0,0.0,0.0,0.0
2 396.05 2022,,562.0,ORDEZKO BETEARAZPENA,180000.0,1875.5,1875.5,0.0,0.0
2 399.01 2022,,33.0,BESTE HAINBAT SARRERA,35000.0,166012.55,166012.55,0.0,3087.2
2 399.02 2022,,34.0,PORTALEAKO DIRU-SARRERAK,1000.0,518.0,518.0,0.0,0.0
2 399.04 2022,,73.0,LIBURU SALMENTAREN DIRU-SARRERAK,1000.0,1333.4,1333.4,0.0,0.0
