#Partida,,,,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa
1 0400.160.04.164.00 2021,,84.0,ELKARKIDETZAREN KUOTAK,1013.84,1013.84,0.0,425.94,587.9,425.94,425.94,425.94,425.94
1 0400.160.04.165.00 2021,,95.0,ELKARKIDETZAREN KUOTAK,3041.51,3041.51,0.0,1277.82,1763.69,1277.82,1277.82,1277.82,1277.82
1 0400.160.04.171.00 2021,,105.0,ELKARKIDETZAREN KUOTAK,2027.67,2027.67,0.0,709.9,1317.77,709.9,709.9,709.9,709.9
1 0400.160.04.323.00 2021,,190.0,ELKARKIDETZAREN KUOTAK,4055.35,4055.35,0.0,1490.79,2564.56,1490.79,1490.79,1490.79,1490.79
1 0400.160.04.920.40 2021,,435.0,ELKARKIDETZAREN KUOTAK,4055.35,4055.35,0.0,1277.82,2777.53,1277.82,1277.82,1277.82,1277.82
1 0400.210.01.153.40 2021,,67.0,AZPIEGITURA ETA ONDASUN NATURALAK,90000.0,119804.53,0.0,102180.32,17624.21,102180.32,67924.33,66585.93,64329.98
1 0400.210.01.153.40 2020,,1862.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,7253.9,0.0,7253.9,0.0,7253.9,4656.09,4656.09,4656.09
1 0400.210.01.454.00 2021,,367.0,AZPIEGITURA ETA ONDASUN NATURALAK,68000.0,68000.0,0.0,53950.3,14049.7,53950.3,23418.66,23418.66,23418.66
1 0400.210.01.454.00 2020,,1863.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,12259.72,0.0,12259.72,0.0,12259.72,12259.72,12259.72,12259.72
1 0400.211.01.323.00 2021,,191.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,121751.0,166442.68,0.0,131125.08,35317.6,131125.08,24715.61,24594.32,20860.02
1 0400.211.01.323.00 2020,,1864.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,0.0,433.85,0.0,417.85,16.0,417.85,0.0,0.0,0.0
1 0400.211.01.333.10 2021,,226.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,49741.92,58937.92,0.0,15963.27,42974.65,15963.27,5491.89,5491.89,5312.81
1 0400.211.01.333.20 2021,,233.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,53936.0,58134.7,0.0,7863.12,50271.58,7863.12,3536.11,3536.11,196.51
1 0400.211.01.333.20 2020,,1865.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,7757.43,0.0,7757.43,0.0,7757.43,0.0,0.0,0.0
1 0400.211.01.334.50 2021,,1751.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,19000.0,19000.0,0.0,11011.0,7989.0,11011.0,7623.0,5929.0,5929.0
1 0400.211.01.920.40 2021,,436.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,140088.25,163147.77,0.0,97954.58,65193.19,97954.58,59178.67,58900.71,52517.65
1 0400.211.01.920.40 2020,,1867.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,2636.6,0.0,2636.6,0.0,2636.6,1337.95,1337.95,1337.95
1 0400.212.01.134.00 2021,,28.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,529454.5,529454.5,0.0,447733.39,81721.11,447733.39,160238.58,118237.88,117737.89
1 0400.212.01.134.00 2020,,1868.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,0.0,2145.05,0.0,2145.05,0.0,2145.05,0.0,0.0,0.0
1 0400.212.01.163.00 2021,,77.0,MAKINERIA/INSTALAZ/TRESNERIA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0400.212.01.164.00 2021,,85.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,8000.0,8000.0,0.0,2442.05,5557.95,2442.05,1613.2,1564.87,1295.52
1 0400.212.01.164.00 2020,,1869.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,0.0,1574.21,0.0,1574.21,0.0,1574.21,1073.27,1073.27,1073.27
1 0400.212.01.165.00 2021,,96.0,MAKINERIA/INSTALAZ/TRESNERIA,50000.0,50000.0,0.0,25356.63,24643.37,25356.63,13272.23,13272.23,11889.45
1 0400.212.01.165.00 2020,,1870.0,MAKINERIA/INSTALAZ/TRESNERIA,0.0,968.83,0.0,968.83,0.0,968.83,37.55,37.55,37.55
1 0400.212.01.171.00 2021,,106.0,MAKINERIA/INSTALAZ/TRESNERIA,7000.0,7000.0,0.0,5931.43,1068.57,5931.43,3019.4,2206.34,2206.34
1 0400.212.01.323.00 2021,,192.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",20129.21,20129.21,0.0,26801.38,-6672.17,26801.38,9453.29,8810.31,7339.65
1 0400.212.01.323.00 2020,,1872.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,9154.58,0.0,9154.58,0.0,9154.58,232.32,232.32,232.32
1 0400.212.01.333.10 2021,,787.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",10000.0,10000.0,0.0,26220.86,-16220.86,26220.86,24439.67,24439.67,23794.36
1 0400.212.01.333.10 2020,,1873.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,781.24,0.0,781.24,0.0,781.24,266.99,266.99,266.99
1 0400.212.01.333.20 2021,,993.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",20000.0,20000.0,0.0,13624.79,6375.21,13624.79,5936.54,5936.54,5521.51
1 0400.212.01.333.20 2020,,1874.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,266.99,0.0,266.99,0.0,266.99,266.99,266.99,266.99
1 0400.212.01.334.50 2021,,1752.0,"MAKINERIA, INSTALAZAIOAK ETA TRESNERIA",20000.0,20000.0,0.0,8981.95,11018.05,8981.95,0.0,0.0,0.0
1 0400.212.01.920.40 2021,,437.0,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",30350.0,30350.0,0.0,29714.01,635.99,29714.01,11058.03,9633.62,8598.04
1 0400.212.01.920.40 2020,,1875.0,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",0.0,25493.26,0.0,25493.26,0.0,25493.26,3233.46,3233.46,3233.46
1 0400.213.01.153.40 2021,,68.0,GARRAIO-MATERIALA. MANTENIMENDUA,17000.0,17000.0,0.0,16320.98,679.02,16320.98,10320.34,10043.64,9181.94
1 0400.213.01.153.40 2020,,1876.0,GARRAIO-MATERIALA. MANTENIMENDUA,0.0,478.02,0.0,478.02,0.0,478.02,478.02,478.02,478.02
1 0400.221.01.134.00 2021,,29.0,ENERGIA ELEKTRIKOA,65000.0,65000.0,0.0,25174.37,39825.63,25174.37,25174.37,25174.37,25174.37
1 0400.221.01.165.00 2021,,97.0,ENERGIA ELEKTRIKOA,215000.0,215000.0,0.0,86709.91,128290.09,86709.91,86709.91,86709.91,86709.91
1 0400.221.01.323.00 2021,,193.0,ENERGIA ELEKTRIKOA,87000.0,87000.0,0.0,42480.09,44519.91,42480.09,30130.09,30130.09,30130.09
1 0400.221.01.323.00 2020,,1877.0,ENERGIA ELEKTRIKOA,0.0,8386.42,0.0,8386.42,0.0,8386.42,2417.76,2417.76,2417.76
1 0400.221.01.333.10 2021,,228.0,ENERGIA ELEKTRIKOA,16000.0,16000.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0
