#Partida,,,,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa
1 0200.121.99.172.00 2020,,783.0,BESTE OSAGARRI BATZUK,22343.81,22343.81,0.0,25476.63,-3132.82,25476.63,25476.63,25476.63,25476.63
1 0200.160.01.151.00 2020,,35.0,GIZARTE SEGURANTZA,94959.57,94959.57,0.0,76597.41,18362.16,76597.41,76597.41,76597.41,76597.41
1 0200.160.01.172.00 2020,,784.0,GIZARTE SEGURANTZA,12521.28,12521.28,0.0,16125.8,-3604.52,16125.8,16125.8,16125.8,16125.8
1 0200.160.04.151.00 2020,,36.0,ELKARKIDETZAREN KUOTAK,10166.66,10166.66,0.0,7971.92,2194.74,7971.92,7971.92,7971.92,7971.92
1 0200.160.04.172.00 2020,,983.0,ELKARKIDETZAREN KUOTAK,1452.32,1452.32,0.0,828.24,624.08,828.24,828.24,828.24,828.24
1 0200.201.01.152.20 2020,,1545.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,6000.0,6000.0,0.0,5553.9,446.1,5553.9,5553.9,5553.9,4610.1
1 0200.220.01.152.20 2020,,1546.0,MATERIAL ARRUNT EZ-INBENTARIAGARRIA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2020,,1547.0,ENERGIA ELEKTRIKOA. TXONTA LOKALA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2020,,1235.0,ASEGURUAK,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0200.226.68.151.00 2020,,1786.0,KALTE ORDAINAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.69.151.00 2020,,1543.0,KALTE ORDINAK. ISASI 27,1500000.0,1400000.0,0.0,1388352.62,11647.38,1388352.62,1388352.62,1388352.62,1388352.62
1 0200.226.99.151.00 2020,,38.0,BESTE HAINB.GASTU.ORDEZK.BETEARAZP.,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2019,,1551.0,BESTE HAINB.GASTU.ORDEZK.BETEARAZP.,0.0,52635.0,0.0,52635.0,0.0,52635.0,52635.0,52635.0,52635.0
1 0200.226.99.172.00 2020,,113.0,BESTE HAINBAT GASTU,15000.0,12500.0,0.0,15132.74,-2632.74,15132.74,10277.06,9931.0,9931.0
1 0200.226.99.172.00 2019,,1552.0,BESTE HAINBAT GASTU,0.0,227.48,0.0,227.48,0.0,227.48,227.48,227.48,227.48
1 0200.227.07.151.00 2020,,39.0,AZTERKETA ETA LAN TEKNIKOAK,40000.0,36000.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2019,,1554.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,702.97,0.0,702.97,0.0,702.97,401.73,401.73,401.73
1 0200.227.07.151.00 2018,,1553.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,18125.8,0.0,18125.8,0.0,18125.8,0.0,0.0,0.0
1 0200.227.07.172.00 2020,,114.0,AZITAINGO LURZORUAREN KALIT.KONTR.,75000.0,30000.0,36000.0,10285.0,-16285.0,10285.0,8286.89,8286.89,7288.64
1 0200.227.07.172.00 2019,,1556.0,AZITAINGO LURZORUAREN KALIT.KONTR.,0.0,4209.59,0.0,4209.59,0.0,4209.59,0.0,0.0,0.0
1 0200.227.07.172.00 2018,,1555.0,AZITAINGO LURZORUAREN KALIT.KONTR.,0.0,9074.1,0.0,9074.1,0.0,9074.1,0.0,0.0,0.0
1 0200.227.90.151.00 2020,,40.0,KANPOKO LANAK,40000.0,32000.0,0.0,907.5,31092.5,907.5,907.5,907.5,907.5
1 0200.227.90.151.00 2019,,1557.0,KANPOKO LANAK,0.0,143008.95,0.0,143008.95,0.0,125228.95,16936.98,16936.98,16936.98
1 0200.227.90.172.00 2020,,1247.0,KANPOKO LANAK,6870.38,21870.38,0.0,6784.11,15086.27,6784.11,6784.11,6784.11,6784.11
1 0200.227.99.151.00 2020,,41.0,KONTRATOAK KANPOKOEKIN. NEURKETAK,3000.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2020,,115.0,KANPOKO BESTELAKO LANAK,86000.0,40000.0,0.0,27439.75,12560.25,27439.75,21873.97,17219.21,17074.01
1 0200.227.99.172.00 2019,,1558.0,KANPOKO BESTELAKO LANAK,0.0,20121.77,0.0,20121.77,0.0,20121.77,18865.18,18865.18,18865.18
1 0200.230.01.151.00 2020,,42.0,PERTSONAL DIETAK/GARRAIOA/LEKUALDAKETA,235.0,235.0,0.0,284.98,-49.98,284.98,284.98,284.98,284.98
1 0200.230.01.172.00 2020,,986.0,"PERTSONALAREN DIETAK, GARRAIOA ETA LEK.",235.0,235.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2020,,44.0,FAMILIEI. KALEKO IGOGAILUEN MANTENIM.,6000.0,6000.0,0.0,6000.0,0.0,6000.0,6000.0,6000.0,0.0
1 0200.480.01.152.30 2020,,569.0,FAMILIEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2019,,1559.0,FAMILIEI,0.0,50000.0,0.0,50000.0,0.0,36147.0,33562.0,33562.0,26977.0
1 0200.481.01.172.00 2020,,1216.0,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2020,,845.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,20000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1560.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,0.0,97.5,0.0,97.5,0.0,97.5,0.0,0.0,0.0
1 0200.481.35.152.20 2020,,1212.0,LAG.NDUST-ERAIK.ZAHAR.JARD.EKON.BERR.EZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2020,,1241.0,SAKUNEN LUR SAIA EROSTEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1769.0,SAKUNEN LURSAILAK,0.0,1550000.0,0.0,1550000.0,0.0,1549410.09,1549410.09,1549410.09,1549410.09
1 0200.600.04.151.00 2020,,1544.0,LUR ONDARERAKO EROSKETAK,893000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2020,,987.0,"BESTE LAN BATZUK, INGURUMENA",15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2019,,1561.0,"BESTE LAN BATZUK, INGURUMENA",0.0,31267.61,0.0,31267.61,0.0,31267.61,14446.19,14446.19,14446.19
1 0200.771.03.152.20 2020,,1213.0,ENPRESEI. FATXADAK KONPONTZEKO LAGUNTZAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2020,,45.0,FAMIL.FATXADAK/IGOGAILUAK BIRGAITU,650000.0,650000.0,400000.0,200000.0,50000.0,24390.0,24390.0,24390.0,22500.0
1 0200.780.04.152.20 2020,,1239.0,FAMILIEI. TXONTAKO ERAIKIN. BERRIZT. LAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1562.0,FAMILIEI. TXONTAKO ERAIKIN. BERRIZT. LAN,0.0,1995556.74,0.0,1995556.74,0.0,13083.95,0.0,0.0,0.0
1 0300.120.01.153.20 2020,,46.0,OINARRIZKO ORDAINKETAK,142344.35,142344.35,0.0,98120.11,44224.24,98120.11,98120.11,98120.11,98120.11
1 0300.121.99.153.20 2020,,47.0,BESTE OSAGARRI BATZUK,239675.96,239675.96,0.0,207403.36,32272.6,207403.36,207403.36,207403.36,207403.36
1 0300.131.01.153.20 2020,,1279.0,LABORAL EBENTUALA,41760.12,41760.12,0.0,33504.88,8255.24,33504.88,33504.88,33504.88,33504.88
1 0300.160.01.153.20 2020,,48.0,GIZARTE SEGURANTZA,99921.63,99921.63,0.0,76393.61,23528.02,76393.61,76393.61,76393.61,76393.61
1 0300.160.04.153.20 2020,,49.0,ELKARKIDETZAREN KUOTAK,9057.8,9057.8,0.0,7102.48,1955.32,7102.48,7102.48,7102.48,7102.48
1 0300.230.01.153.20 2020,,50.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,235.0,235.0,0.0,112.12,122.88,112.12,112.12,112.12,112.12
1 0300.601.07.153.20 2020,,51.0,ERREBAL,3300000.0,3300000.0,699043.33,2600956.67,0.0,2600956.67,56600.23,56600.23,56600.23
1 0300.601.07.153.20 2019,,1563.0,ERREBAL,0.0,1547316.38,0.0,1547316.38,0.0,1547316.38,1547316.38,1547316.38,1547316.38
1 0300.601.08.153.20 2020,,52.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,3250000.0,1241000.0,241000.0,207481.15,792518.85,207481.15,165475.37,165443.74,165443.74
1 0300.601.08.153.20 2019,,1565.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,2136417.38,0.0,2136417.38,0.0,1816959.79,1102488.6,1102488.6,845120.27
1 0300.601.08.153.20 2018,,1564.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,9298.74,0.0,9298.74,0.0,9298.74,9298.74,9298.74,9298.74
1 0300.601.14.153.20 2020,,54.0,LAN TXIKIAK,510000.0,130000.0,0.0,129802.04,197.96,129802.04,112485.9,112240.87,111248.67
1 0300.601.14.153.20 2019,,1566.0,LAN TXIKIAK,0.0,301345.63,0.0,301345.63,0.0,263965.45,220274.92,220274.92,200824.96
1 0300.601.16.153.20 2020,,985.0,HAINBAT LAN,800000.0,100000.0,0.0,21901.0,78099.0,21901.0,21901.0,21901.0,21901.0
1 0300.601.16.153.20 2019,,1567.0,HAINBAT LAN,0.0,52096.67,0.0,52096.67,0.0,38271.55,38271.55,38271.55,38271.55
1 0300.601.19.153.20 2017,,1568.0,ASTELENA EGIT. SENDOTZE ETA FRATXAD.ERAB,0.0,131033.42,0.0,131033.42,0.0,2302.52,0.0,0.0,0.0
1 0300.601.20.153.20 2020,,1285.0,UDAL ERAIKUNTZETAN LANAK,200000.0,187210.57,87210.57,26970.56,73029.44,26970.56,25098.45,25098.45,25098.45
1 0300.601.21.323.00 2020,,198.0,LAN TXIKIAK ESKOLETAN,200000.0,75000.0,0.0,69510.99,5489.01,69510.99,65082.38,65082.38,65082.38
1 0300.601.21.323.00 2019,,1569.0,LAN TXIKIAK ESKOLETAN,0.0,11569.94,0.0,11569.94,0.0,11569.94,11569.94,11569.94,11569.94
1 0300.601.23.153.20 2020,,55.0,ALFALTATZE-LANAK,500000.0,762.3,0.0,762.3,-0.0,762.3,762.3,762.3,762.3
1 0300.601.23.153.20 2019,,1571.0,ALFALTATZE-LANAK,0.0,308610.77,0.0,308610.77,0.0,239301.65,239301.65,239301.65,239301.65
1 0300.601.23.153.20 2018,,1570.0,ALFALTATZE-LANAK,0.0,1145.29,0.0,1145.29,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2020,,1214.0,ESPALOIAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2019,,1572.0,ESPALOIAK,0.0,70095.98,0.0,70095.98,0.0,68730.33,17472.69,17472.69,17472.69
1 0300.601.37.454.00 2020,,369.0,BASERRIETAKO AZPIEGITURA,140000.0,140000.0,0.0,72907.05,67092.95,72907.05,37515.78,37515.78,37515.78
1 0300.601.37.454.00 2019,,1573.0,BASERRIETAKO AZPIEGITURA,0.0,176502.92,0.0,176502.92,0.0,176502.92,176502.9,176502.9,176502.9
1 0300.625.01.153.20 2020,,1548.0,ALTZARIAK,100000.0,12789.43,0.0,12789.43,-0.0,12789.43,9171.47,9171.47,6420.03
1 0300.643.01.153.20 2020,,56.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,400000.0,300000.0,0.0,72890.4,227109.6,72890.4,6413.0,3206.5,3206.5
1 0300.643.01.153.20 2019,,1574.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,118537.65,0.0,118537.65,0.0,92679.95,86750.95,86750.95,86750.95
1 0300.714.02.153.20 2020,,1286.0,TRENBIDEAREN TRAZATUA ESTALTZEA EIBARRE,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2020,,61.0,OINARRIZKO ORDAINKETAK,73909.96,73909.96,0.0,51478.53,22431.43,51478.53,51478.53,51478.53,51478.53
1 0400.120.01.165.00 2020,,91.0,OINARRIZKO ORDAINKETAK,13929.61,13929.61,0.0,9712.94,4216.67,9712.94,9712.94,9712.94,9712.94
1 0400.121.99.153.40 2020,,62.0,BESTE OSAGARRI BATZUK,154228.72,154228.72,0.0,129151.99,25076.73,129151.99,129151.99,129151.99,129151.99
1 0400.121.99.165.00 2020,,92.0,BESTE OSAGARRI BATZUK,27910.67,27910.67,0.0,23763.04,4147.63,23763.04,23763.04,23763.04,23763.04
1 0400.130.03.153.40 2020,,63.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,349664.34,349664.34,0.0,266699.4,82964.94,266699.4,266699.4,266699.4,266699.4
1 0400.130.03.165.00 2020,,580.0,ORDAINK.PERTSONAL LABORAL FINKOARI,81936.41,81936.41,0.0,65855.59,16080.82,65855.59,65855.59,65855.59,65855.59
1 0400.130.03.171.00 2020,,102.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,32432.37,32432.37,0.0,79305.22,-46872.85,79305.22,79305.22,79305.22,79305.22
1 0400.130.03.323.00 2020,,188.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,66282.55,66282.55,0.0,52818.37,13464.18,52818.37,52818.37,52818.37,52818.37
1 0400.130.03.920.40 2020,,433.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,84359.49,84359.49,0.0,37932.02,46427.47,37932.02,37932.02,37932.02,37932.02
1 0400.131.01.153.40 2020,,64.0,LABORAL EBENTUALA,263875.73,263875.73,0.0,286619.75,-22744.02,286619.75,286619.75,286619.75,286619.75
1 0400.131.01.164.00 2020,,82.0,LABORAL EBENTUALA,86706.33,86706.33,0.0,73075.55,13630.78,73075.55,73075.55,73075.55,73075.55
1 0400.131.01.165.00 2020,,1541.0,LABORAL EBENTUALA,0.0,0.0,0.0,19122.14,-19122.14,19122.14,19122.14,19122.14,19122.14
1 0400.131.01.171.00 2020,,103.0,LABORAL EBENTUALA,171483.87,171483.87,0.0,75526.77,95957.1,75526.77,75526.77,75526.77,75526.77
1 0400.131.01.323.00 2020,,643.0,LABORAL EBENTUALA,77756.05,77756.05,0.0,73960.54,3795.51,73960.54,73960.54,73960.54,73960.54
1 0400.131.01.920.40 2020,,811.0,LABORAL EBENTUALA,22491.62,22491.62,0.0,19303.01,3188.61,19303.01,19303.01,19303.01,19303.01
1 0400.160.01.153.40 2020,,65.0,GIZARTE SEGURANTZA,306680.94,306680.94,0.0,210258.63,96422.31,210258.63,210258.63,210258.63,210258.63
1 0400.160.01.164.00 2020,,83.0,GIZARTE SEGURANTZA,30608.18,30608.18,0.0,20360.26,10247.92,20360.26,20360.26,20360.26,20360.26
1 0400.160.01.165.00 2020,,94.0,GIZARTE SEGURANTZA,47848.48,47848.48,0.0,43199.24,4649.24,43199.24,43199.24,43199.24,43199.24
1 0400.160.01.171.00 2020,,104.0,GIZARTE SEGURANTZA,76982.99,76982.99,0.0,49417.34,27565.65,49417.34,49417.34,49417.34,49417.34
1 0400.160.01.323.00 2020,,189.0,GIZARTE SEGURANTZA,51400.22,51400.22,0.0,36062.25,15337.97,36062.25,36062.25,36062.25,36062.25
1 0400.160.01.920.40 2020,,434.0,GIZARTE SEGURANTZA,38688.42,38688.42,0.0,20617.89,18070.53,20617.89,20617.89,20617.89,20617.89
1 0400.160.04.153.40 2020,,66.0,ELKARKIDETZAREN KUOTAK,17042.52,17042.52,0.0,14496.31,2546.21,14496.31,14496.31,14496.31,14496.31
1 0400.160.04.164.00 2020,,84.0,ELKARKIDETZAREN KUOTAK,995.88,995.88,0.0,780.89,214.99,780.89,780.89,780.89,780.89
1 0400.160.04.165.00 2020,,95.0,ELKARKIDETZAREN KUOTAK,2987.64,2987.64,0.0,2342.67,644.97,2342.67,2342.67,2342.67,2342.67
1 0400.160.04.171.00 2020,,105.0,ELKARKIDETZAREN KUOTAK,1991.76,1991.76,0.0,780.89,1210.87,780.89,780.89,780.89,780.89
1 0400.160.04.323.00 2020,,190.0,ELKARKIDETZAREN KUOTAK,3983.52,3983.52,0.0,3123.56,859.96,3123.56,3123.56,3123.56,3123.56
1 0400.160.04.920.40 2020,,435.0,ELKARKIDETZAREN KUOTAK,2987.64,2987.64,0.0,1277.82,1709.82,1277.82,1277.82,1277.82,1277.82
1 0400.210.01.153.40 2020,,67.0,AZPIEGITURA ETA ONDASUN NATURALAK,126000.0,76000.0,0.0,77148.95,-1148.95,77148.95,53127.1,51014.97,51014.97
1 0400.210.01.153.40 2019,,1575.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,7943.26,0.0,7943.26,0.0,7943.26,5305.9,5305.9,5305.9
1 0400.210.01.454.00 2020,,367.0,AZPIEGITURA ETA ONDASUN NATURALAK,68000.0,68000.0,0.0,36656.05,31343.95,36656.05,29144.55,29144.55,28733.15
1 0400.210.01.454.00 2019,,1576.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,23517.57,0.0,23517.57,0.0,23517.57,20928.17,20928.17,20928.17
1 0400.211.01.323.00 2020,,191.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,30000.0,30000.0,0.0,25324.75,4675.25,25324.75,14151.88,13953.92,12144.93
1 0400.211.01.323.00 2019,,1577.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,0.0,3991.0,0.0,3991.0,0.0,3991.0,480.42,480.42,480.42
1 0400.211.01.333.10 2020,,226.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,20000.0,15000.0,0.0,13480.56,1519.44,13480.56,11801.48,11801.48,11801.48
1 0400.211.01.333.10 2019,,1578.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,447.7,0.0,447.7,0.0,447.7,0.0,0.0,0.0
1 0400.211.01.333.20 2020,,233.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,20000.0,15000.0,0.0,10919.45,4080.55,10919.45,3385.75,2997.59,2459.39
1 0400.211.01.333.20 2019,,1579.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,534.77,0.0,534.77,0.0,534.77,0.0,0.0,0.0
1 0400.211.01.334.50 2020,,1751.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2020,,436.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,100000.0,80000.0,0.0,40007.82,39992.18,40007.82,35186.6,34672.49,30082.01
1 0400.211.01.920.40 2019,,1580.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,9455.24,0.0,9455.24,0.0,9455.24,1425.19,1425.19,1425.19
1 0400.212.01.134.00 2020,,28.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,608163.86,528163.86,0.0,466708.27,61455.59,466708.27,300304.02,300304.02,300304.02
1 0400.212.01.134.00 2019,,1581.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,0.0,42610.61,0.0,42610.61,0.0,42610.61,41417.26,41417.26,41417.26
1 0400.212.01.163.00 2020,,77.0,MAKINERIA/INSTALAZ/TRESNERIA,1000.0,1000.0,0.0,23.09,976.91,23.09,23.09,23.09,23.09
1 0400.212.01.164.00 2020,,85.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,8000.0,8000.0,0.0,6688.31,1311.69,6688.31,363.54,363.54,363.54
1 0400.212.01.164.00 2019,,1582.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,0.0,31.2,0.0,31.2,0.0,31.2,0.0,0.0,0.0
1 0400.212.01.165.00 2020,,96.0,MAKINERIA/INSTALAZ/TRESNERIA,60000.0,50000.0,0.0,30699.16,19300.84,30699.16,17960.3,17267.57,15619.59
1 0400.212.01.165.00 2019,,1583.0,MAKINERIA/INSTALAZ/TRESNERIA,0.0,6587.39,0.0,6587.39,0.0,6587.39,0.0,0.0,0.0
1 0400.212.01.171.00 2020,,106.0,MAKINERIA/INSTALAZ/TRESNERIA,8000.0,7000.0,0.0,7024.78,-24.78,7024.78,3443.96,3443.96,3443.96
1 0400.212.01.171.00 2019,,1584.0,MAKINERIA/INSTALAZ/TRESNERIA,0.0,1927.19,0.0,1927.19,0.0,1927.19,0.0,0.0,0.0
1 0400.212.01.323.00 2020,,192.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",20129.21,20129.21,0.0,58074.14,-37944.93,58074.14,41054.12,40919.12,40919.12
1 0400.212.01.323.00 2019,,1585.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,8124.45,0.0,8074.11,50.34,8074.11,7195.59,7195.59,7195.59
1 0400.212.01.333.10 2020,,787.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",6741.82,6741.82,0.0,9544.35,-2802.53,9544.35,7237.01,7237.01,7237.01
1 0400.212.01.333.10 2019,,1586.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,3519.86,0.0,3519.86,0.0,3519.86,3305.35,3305.35,3305.35
1 0400.212.01.333.20 2020,,993.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",14804.29,14804.29,0.0,14861.02,-56.73,14861.02,12160.22,12003.52,12003.52
