#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2019,,1.0,LANDA ONDASUNAK,6084.3,6173.21,6136.68,36.53,0.0
2 112.02 2019,,2.0,HIRI-ONDASUNAK,5160156.29,5191908.76,5079323.88,112584.88,9083.83
2 113.01 2019,,3.0,TRAKZIO MEKANIK.IBILGAILUEN GAIN.ZERGA,1561612.11,1534326.75,1455018.93,79307.82,23293.09
2 114.01 2019,,4.0,HIRI-LURREN BALIO GEHIKUNTZ. GAIN.ZERGA,700000.0,701296.09,500210.87,201085.22,17577.13
2 130.01 2019,,5.0,ENPRESA JARDUERA,983055.0,782980.92,8773.1,774207.82,5121.69
2 282.01 2019,,6.0,"ERAIKUNT., INSTAL.ETA OBREN GAIN.ZERGA",800000.0,708246.12,675149.02,33097.1,9919.7
2 310.03 2019,,9.0,UDAL HILERRIAK,56490.0,38500.62,31253.21,7247.41,136.14
2 310.04 2019,,10.0,AGIRIAK EGITEA,12000.0,13535.41,10888.35,2647.06,0.0
2 310.05 2019,,11.0,IBILGAIL.BIDE PUBLIK.JASO ETA KENTZEA,50000.0,33020.0,27141.0,5879.0,77.0
2 310.11 2019,,112.0,IRAKASK.BEREZ.UDALERRIEN IKATETXEETAN,35000.0,20161.24,9818.94,10342.3,0.0
2 310.12 2019,,392.0,LAGUNT.ETA EGONALD.ETXEBIZITZA ETA EGOIT,2000.0,1280.0,1280.0,0.0,0.0
2 310.16 2019,,316.0,MUSEOAREN SARRERA TASAK,3000.0,2865.5,2865.5,0.0,0.0
2 310.80 2019,,615.0,ETXEZ-ETXEKO LAGUNTZA,42500.0,98306.88,74458.32,23848.56,338.25
2 310.81 2019,,586.0,TUTELAPEKO ETXEBIZITZEN TASAK,0.0,0.0,0.0,0.0,0.0
2 310.82 2019,,616.0,EUSKALTEGIKO MATRIKULAK,45000.0,16172.41,14442.03,1730.38,156.63
2 310.90 2019,,581.0,ATESTATUAK,4000.0,4950.0,3800.0,1150.0,50.0
2 310.91 2019,,679.0,ENERGIA-HORNIDURA,0.0,1361.57,1361.57,0.0,0.0
2 321.02 2019,,15.0,BIDE PUBLIKOKO KIOSKOAK,2138.0,1560.04,1225.57,334.47,0.0
2 321.04 2019,,16.0,"MAHAIAK, AULKIAK, TRIBUNAK, OHOLTZAK",37000.0,42515.14,34155.14,8360.0,396.0
2 321.05 2019,,17.0,"POSTUAK, BARRAKAK,ETA AZTEAZKIEN.AZOKA",58000.0,55209.2,40031.0,15178.2,0.0
2 321.06 2019,,773.0,"PORTADAK, ERAKUSLEIHOAK ETA BITRINAK",0.0,432.18,432.18,0.0,0.0
2 321.09 2019,,18.0,"LURRA , LURPEA ETA HEGALKINAK ERABILTZEA",250000.0,200385.34,181943.95,18441.39,0.0
2 321.91 2019,,772.0,KUTXAZAIN AUTOMATIKOAK,1250.0,981.16,981.16,0.0,0.0
2 321.99 2019,,19.0,B.ESK.BATZ.HERRI JABARIA ERABILTZEAG.,25000.0,16718.31,11937.85,4780.46,0.0
2 322.01 2019,,20.0,APARKAMENDUA GORDE,33000.0,34607.37,33998.78,608.59,0.0
2 340.01 2019,,21.0,UDAL LOKALEN ERABILERA,40000.0,21527.69,15352.4,6175.29,0.0
2 340.02 2019,,315.0,IKUSKIZUNETARAKO SARREREN PREZIOAK,55000.0,46218.6,46218.6,0.0,0.0
2 340.03 2019,,445.0,DIRU-SARRERAK IKASTAROENGATIK,3000.0,2334.0,1304.0,1030.0,0.0
2 340.04 2019,,588.0,BILDUT. DIRUAR.ARABER.KONTRAT. MUSIKA,15000.0,5203.0,5203.0,0.0,0.0
2 340.05 2019,,589.0,BILDUT.DIRUAR.ARAB.KONTRAT. ANTZERKIA,20000.0,5988.0,5988.0,0.0,0.0
2 340.06 2019,,617.0,BILD. DIRUA.ARAB. ANTZERKI IHARDUNALD.,55000.0,58512.5,58512.5,0.0,0.0
2 341.01 2019,,87.0,ARGI INDARRAREN EKOIZPENA,55000.0,14623.6,14623.6,0.0,0.0
2 380.01 2019,,22.0,ITXITAKO AURREKONTUETAKOAK,20000.0,64281.19,63951.19,330.0,0.0
