#Partida,,,,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa
1 0100.230.01.130.00 2019,,12.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.230.01.132.00 2019,,18.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.230.01.133.10 2019,,25.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.421.03.441.10 2019,,364.0,GIPUZK.GARRAIOAREN LURRALD.AGINTARITZA,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.624.01.132.00 2019,,1283.0,GARRAIO MATERIALA,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.625.01.130.00 2019,,1282.0,ALTZARIAK,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2019,,43.0,EKIPOAK. TETRA KOMUNIKAZIO BIDEA,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2018,,1306.0,EKIPOAK. TETRA KOMUNIKAZIO BIDEA,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.120.01.151.00 2019,,32.0,OINARRIZKO ORDAINKETAK,129641.62,129641.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.120.01.172.00 2019,,782.0,OINARRIZKO ORDAINKETAK,15238.86,15238.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.121.99.151.00 2019,,33.0,BESTE OSAGARRI BATZUK,222421.14,222421.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.121.99.172.00 2019,,783.0,BESTE OSAGARRI BATZUK,11360.12,11360.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.131.01.152.20 2019,,1228.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2019,,35.0,GIZARTE SEGURANTZA,78803.33,78803.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.152.20 2019,,1229.0,GIZARTE SEGURANTZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.172.00 2019,,784.0,GIZARTE SEGURANTZA,11476.06,11476.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.04.151.00 2019,,36.0,ELKARKIDETZAREN KUOTAK,9917.18,9917.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.04.172.00 2019,,983.0,ELKARKIDETZAREN KUOTAK,1416.8,1416.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.201.01.152.20 2018,,1307.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,24640.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.211.01.152.20 2018,,1308.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,834.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.220.01.152.20 2018,,1309.0,MATERIAL ARRUNT EZ-INBENTARIAGARRIA,0.0,2350.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2018,,1310.0,ENERGIA ELEKTRIKOA,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.222.01.152.20 2018,,1311.0,TELEFONO BIDEZKOAK,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2019,,1235.0,ASEGURUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2018,,1312.0,ASEGURUAK,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2019,,38.0,BESTE HAINB.GASTU.ORDEZK.BETEARAZP.,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2019,,113.0,BESTE HAINBAT GASTU,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2019,,39.0,AZTERKETA ETA LAN TEKNIKOAK,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2018,,1314.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,18125.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2017,,1313.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,20945.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.172.00 2019,,114.0,AZITAINGO LURZORUAREN KALIT.KONTR.,80265.84,80265.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.172.00 2018,,1315.0,AZITAINGO LURZORUAREN KALIT.KONTR.,0.0,16888.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.90.151.00 2019,,40.0,KANPOKO LANAK,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.90.151.00 2018,,1317.0,KANPOKO LANAK,0.0,11737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.90.151.00 2017,,1316.0,KANPOKO LANAK,0.0,889.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.90.172.00 2019,,1247.0,KANPOKO LANAK,6870.0,6870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.151.00 2019,,41.0,KONTRATOAK KANPOKOEKIN. NEURKETAK,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.152.20 2018,,1318.0,KANPOKO BESTELAKO LANAK,0.0,155.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2019,,115.0,KANPOKO BESTELAKO LANAK,74768.0,74768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.230.01.151.00 2019,,42.0,PERTSONAL DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.230.01.172.00 2019,,986.0,"PERTSONALAREN DIETAK, GARRAIOA ETA LEK.",100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2019,,44.0,FAMILIEI. KALEKO IGOGAILUEN MANTENIM.,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2019,,569.0,FAMILIEI,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2018,,1320.0,FAMILIEI,0.0,9116.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2017,,1319.0,FAMILIEI,0.0,6968.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.01.172.00 2019,,1216.0,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2019,,845.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1321.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,0.0,9213.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.35.152.20 2019,,1212.0,LAG.NDUST-ERAIK.ZAHAR.JARD.EKON.BERR.EZA,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1241.0,SAKUNEN LUR SAIA EROSTEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.03.151.00 2019,,1494.0,SANTAINES 3 ETA 5 LURSAILAK DESJABETZEA,0.0,4032234.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2019,,987.0,"BESTE LAN BATZUK, INGURUMENA",25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2018,,1322.0,"BESTE LAN BATZUK, INGURUMENA",0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.626.01.152.20 2018,,1323.0,INFORMAZIO-PROSEZUETARAKO EKIPOAK,0.0,300.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.771.03.152.20 2019,,1213.0,ENPRESEI. FATXADAK KONPONTZEKO LAGUNTZAK,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2019,,45.0,FAMIL.FATXADAK/IGOGAILUAK BIRGAITU,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2019,,1239.0,FAMILIEI. TXONTAKO ERAIKIN. BERRIZT. LAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1324.0,FAMILIEI. TXONTAKO ERAIKIN. BERRIZT. LAN,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.120.01.153.20 2019,,46.0,OINARRIZKO ORDAINKETAK,131495.55,131495.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.121.99.153.20 2019,,47.0,BESTE OSAGARRI BATZUK,216399.89,216399.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.131.01.153.20 2019,,1279.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.160.01.153.20 2019,,48.0,GIZARTE SEGURANTZA,75454.97,75454.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.160.04.153.20 2019,,49.0,ELKARKIDETZAREN KUOTAK,8835.68,8835.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.230.01.153.20 2019,,50.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.07.153.20 2019,,51.0,ERREBAL,3032500.0,3032500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.08.153.20 2019,,52.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,2340000.0,2340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.08.153.20 2018,,1326.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,1510960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.08.153.20 2017,,1325.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,188590.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.13.153.20 2017,,1327.0,HOBEKUNTZAK TXONTAN,0.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2019,,54.0,LAN TXIKIAK,510000.0,510000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2018,,1328.0,LAN TXIKIAK,0.0,232289.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.16.153.20 2019,,985.0,HAINBAT LAN,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.16.153.20 2017,,1329.0,HAINBAT LAN,0.0,18656.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.19.153.20 2017,,1330.0,ASTELENA EGIT. SENDOTZE ETA FRATXAD.ERAB,0.0,444919.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.20.153.20 2019,,1285.0,UDAL ERAIKUNTZETAN LANAK,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.21.323.00 2019,,198.0,LAN TXIKIAK ESKOLETAN,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.21.323.00 2018,,1331.0,LAN TXIKIAK ESKOLETAN,0.0,2848.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2019,,55.0,ALFALTATZE-LANAK,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2018,,1332.0,ALFALTATZE-LANAK,0.0,215084.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2019,,1214.0,ESPALOIAK,160000.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2018,,1333.0,ESPALOIAK,0.0,60484.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.29.153.20 2017,,1334.0,SAUTSI ETA IPARRAGIRRE OINEZKO IRISGARR.,0.0,185988.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.37.454.00 2019,,369.0,BASERRIETAKO AZPIEGITURA,240000.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.37.454.00 2018,,1335.0,BASERRIETAKO AZPIEGITURA,0.0,238303.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2019,,56.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2018,,1337.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,81396.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2017,,1336.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,55297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.714.02.153.20 2019,,1286.0,TRENBIDEAREN TRAZATUA ESTALTZEA EIBARRE,90000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.133.20 2019,,1495.0,OINARRIZKO ORDAINKETAK,0.0,285840.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2019,,61.0,OINARRIZKO ORDAINKETAK,72623.15,72623.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.165.00 2019,,91.0,OINARRIZKO ORDAINKETAK,13174.61,13174.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.121.99.153.40 2019,,62.0,BESTE OSAGARRI BATZUK,146216.36,146216.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.121.99.165.00 2019,,92.0,BESTE OSAGARRI BATZUK,26777.78,26777.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.153.40 2019,,63.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,366933.83,366933.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.165.00 2019,,580.0,ORDAINK.PERTSONAL LABORAL FINKOARI,72434.1,72434.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.171.00 2019,,102.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,59570.72,59570.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.323.00 2019,,188.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,163283.85,163283.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.920.40 2019,,433.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,91444.83,91444.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.153.40 2019,,64.0,LABORAL EBENTUALA,240153.91,240153.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.164.00 2019,,82.0,LABORAL EBENTUALA,78658.46,78658.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.171.00 2019,,103.0,LABORAL EBENTUALA,75756.14,75756.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.323.00 2019,,643.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.920.40 2019,,811.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.153.40 2019,,65.0,GIZARTE SEGURANTZA,286606.09,286606.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.164.00 2019,,83.0,GIZARTE SEGURANTZA,29121.28,29121.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.165.00 2019,,94.0,GIZARTE SEGURANTZA,41473.92,41473.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.171.00 2019,,104.0,GIZARTE SEGURANTZA,53344.27,53344.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.323.00 2019,,189.0,GIZARTE SEGURANTZA,56663.91,56663.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.920.40 2019,,434.0,GIZARTE SEGURANTZA,35096.75,35096.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.153.40 2019,,66.0,ELKARKIDETZAREN KUOTAK,17428.4,17428.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.164.00 2019,,84.0,ELKARKIDETZAREN KUOTAK,971.46,971.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.165.00 2019,,95.0,ELKARKIDETZAREN KUOTAK,2914.38,2914.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.171.00 2019,,105.0,ELKARKIDETZAREN KUOTAK,971.46,971.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.323.00 2019,,190.0,ELKARKIDETZAREN KUOTAK,3885.84,3885.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.920.40 2019,,435.0,ELKARKIDETZAREN KUOTAK,3073.02,3073.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.153.40 2019,,67.0,AZPIEGITURA ETA ONDASUN NATURALAK,126000.0,126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.153.40 2018,,1338.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,6211.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.454.00 2019,,367.0,AZPIEGITURA ETA ONDASUN NATURALAK,68000.0,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.454.00 2018,,1339.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,958.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.323.00 2019,,191.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.323.00 2018,,1340.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,0.0,1638.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.10 2019,,226.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.20 2019,,233.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.20 2018,,1341.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,1276.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2019,,436.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,46000.0,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2018,,1342.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,10309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.134.00 2019,,28.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,602335.41,602335.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.134.00 2018,,1343.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,0.0,156661.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.163.00 2019,,77.0,MAKINERIA/INSTALAZ/TRESNERIA,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.164.00 2019,,85.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.164.00 2018,,1344.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,0.0,546.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.165.00 2019,,96.0,MAKINERIA/INSTALAZ/TRESNERIA,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.165.00 2018,,1345.0,MAKINERIA/INSTALAZ/TRESNERIA,0.0,6454.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.171.00 2019,,106.0,MAKINERIA/INSTALAZ/TRESNERIA,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.323.00 2019,,192.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",19764.81,19764.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.323.00 2018,,1346.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,8567.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.333.10 2019,,787.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",6100.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.333.10 2018,,1347.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,752.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.333.20 2019,,993.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",13963.45,13963.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.333.20 2018,,1348.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,1610.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.920.40 2019,,437.0,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",11173.69,11173.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.920.40 2018,,1349.0,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",0.0,3538.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.213.01.153.40 2019,,68.0,GARRAIO-MATERIALA. MANTENIMENDUA,17000.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.213.01.153.40 2018,,1350.0,GARRAIO-MATERIALA. MANTENIMENDUA,0.0,158.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.220.01.333.20 2019,,1249.0,MATERIAL ARRUNT.EZ INBENTARAGARRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.134.00 2019,,29.0,ENERGIA ELEKTRIKOA,60000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.165.00 2019,,97.0,ENERGIA ELEKTRIKOA,215000.0,215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
