#Partida,,,,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa
1 0100.212.01.132.00 2019,,17.0,MAKINERIA/INSTALAZ/TRESNERIA,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0100.213.01.130.00 2019,,7.0,GARRAIO-MATERIALA,13000.0,13000.0,0.0,14624.94,-1624.94,14624.94,14100.63,14100.63,13946.43
1 0100.213.01.130.00 2018,,1302.0,GARRAIO-MATERIALA,0.0,1462.59,0.0,886.87,575.72,886.87,886.87,886.87,886.87
1 0100.221.04.130.00 2019,,8.0,ERREGAI ETA KARBURANTEAK,10395.0,10395.0,0.0,9075.04,1319.96,9075.04,8385.15,8385.15,8385.15
1 0100.221.05.130.00 2019,,9.0,ARROPAK,30000.0,30000.0,0.0,27617.39,2382.61,27617.39,27617.39,27617.39,27617.39
1 0100.221.05.130.00 2018,,1303.0,ARROPAK,0.0,21650.0,0.0,21648.23,1.77,21648.23,21648.23,21648.23,21648.23
1 0100.221.99.130.00 2019,,10.0,BESTELAKO HORNIDURAK,8760.0,8760.0,0.0,4853.45,3906.55,4853.45,4853.45,4853.45,4769.96
1 0100.221.99.130.00 2018,,1304.0,BESTELAKO HORNIDURAK,0.0,1194.7,0.0,1188.7,6.0,1188.7,1188.7,1188.7,1188.7
1 0100.224.02.130.00 2019,,11.0,IBILGAILUENAK. ASEGURUAK,3000.0,3000.0,0.0,1524.1,1475.9,1524.1,1524.1,1524.1,1524.1
1 0100.226.99.132.00 2019,,586.0,BESTE HAINBAT GASTU,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.227.08.441.10 2019,,363.0,GARRAIO-KONTRATUAK,200000.0,200000.0,0.0,191284.56,8715.44,191284.56,191284.56,191284.56,191284.56
1 0100.227.08.441.10 2018,,1305.0,GARRAIO-KONTRATUAK,0.0,45183.24,0.0,45183.24,0.0,45183.24,45183.24,45183.24,45183.24
1 0100.227.99.133.10 2019,,24.0,KANPOKO BESTELAKO LANAK. GARABIA,125000.0,125000.0,0.0,100367.77,24632.23,100367.77,100367.77,100367.77,100367.77
1 0100.230.01.130.00 2019,,12.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,1026.09,-926.09,1026.09,1026.09,1026.09,1026.09
1 0100.230.01.132.00 2019,,18.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,173.94,-73.94,173.94,173.94,173.94,173.94
1 0100.230.01.133.10 2019,,25.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,102.56,-2.56,102.56,102.56,102.56,102.56
1 0100.421.03.441.10 2019,,364.0,GIPUZK.GARRAIOAREN LURRALD.AGINTARITZA,18000.0,18000.0,0.0,6484.0,11516.0,6484.0,6484.0,6484.0,6484.0
1 0100.624.01.132.00 2019,,1283.0,GARRAIO MATERIALA,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0100.625.01.130.00 2019,,1282.0,ALTZARIAK,1000.0,1000.0,0.0,299.0,701.0,299.0,299.0,299.0,299.0
1 0100.626.01.130.00 2019,,43.0,EKIPOAK. TETRA KOMUNIKAZIO BIDEA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2018,,1306.0,EKIPOAK. TETRA KOMUNIKAZIO BIDEA,0.0,215.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
1 0200.120.01.151.00 2019,,32.0,OINARRIZKO ORDAINKETAK,129641.62,129641.62,0.0,123606.95,6034.67,123606.95,123606.95,123606.95,123606.95
1 0200.120.01.172.00 2019,,782.0,OINARRIZKO ORDAINKETAK,15238.86,15238.86,0.0,15586.53,-347.67,15586.53,15586.53,15586.53,15586.53
1 0200.121.99.151.00 2019,,33.0,BESTE OSAGARRI BATZUK,222421.14,222421.14,0.0,293592.29,-71171.15,293592.29,293592.29,293592.29,293592.29
1 0200.121.99.172.00 2019,,783.0,BESTE OSAGARRI BATZUK,11360.12,11360.12,0.0,25912.8,-14552.68,25912.8,25912.8,25912.8,25912.8
1 0200.131.01.152.20 2019,,1228.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2019,,35.0,GIZARTE SEGURANTZA,78803.33,78803.33,0.0,92606.28,-13802.95,92606.28,92606.28,92606.28,92606.28
1 0200.160.01.152.20 2019,,1229.0,GIZARTE SEGURANTZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.172.00 2019,,784.0,GIZARTE SEGURANTZA,11476.06,11476.06,0.0,12334.36,-858.3,12334.36,12334.36,12334.36,12334.36
1 0200.160.04.151.00 2019,,36.0,ELKARKIDETZAREN KUOTAK,9917.18,9917.18,0.0,10066.0,-148.82,10066.0,10066.0,10066.0,10066.0
1 0200.160.04.172.00 2019,,983.0,ELKARKIDETZAREN KUOTAK,1416.8,1416.8,0.0,1437.94,-21.14,1437.94,1437.94,1437.94,1437.94
1 0200.201.01.152.20 2018,,1307.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,24640.5,0.0,5662.8,18977.7,5662.8,5662.8,5662.8,5662.8
1 0200.211.01.152.20 2018,,1308.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,834.9,0.0,0.0,834.9,0.0,0.0,0.0,0.0
1 0200.220.01.152.20 2018,,1309.0,MATERIAL ARRUNT EZ-INBENTARIAGARRIA,0.0,2350.57,0.0,0.0,2350.57,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2018,,1310.0,ENERGIA ELEKTRIKOA,0.0,3500.0,0.0,433.17,3066.83,433.17,433.17,433.17,433.17
1 0200.222.01.152.20 2018,,1311.0,TELEFONO BIDEZKOAK,0.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2019,,1235.0,ASEGURUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2018,,1312.0,ASEGURUAK,0.0,2500.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2019,,38.0,BESTE HAINB.GASTU.ORDEZK.BETEARAZP.,12000.0,60000.0,0.0,54653.28,5346.72,54653.28,2018.28,2018.28,0.0
1 0200.226.99.172.00 2019,,113.0,BESTE HAINBAT GASTU,6000.0,6000.0,0.0,26323.42,-20323.42,26323.42,26095.94,26095.94,26095.94
1 0200.227.07.151.00 2019,,39.0,AZTERKETA ETA LAN TEKNIKOAK,10000.0,10000.0,0.0,5322.79,4677.21,5322.79,4619.82,4619.82,4619.82
1 0200.227.07.151.00 2018,,1314.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,18125.8,0.0,18125.8,0.0,18125.8,0.0,0.0,0.0
1 0200.227.07.151.00 2017,,1313.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,20945.1,0.0,19190.6,1754.5,19190.6,19190.6,19190.6,19190.6
1 0200.227.07.172.00 2019,,114.0,AZITAINGO LURZORUAREN KALIT.KONTR.,80265.84,47492.6,0.0,18900.2,28592.4,18900.2,14690.61,14690.61,14690.61
1 0200.227.07.172.00 2018,,1315.0,AZITAINGO LURZORUAREN KALIT.KONTR.,0.0,16888.58,0.0,16888.58,0.0,16888.58,7814.48,7814.48,7814.48
1 0200.227.90.151.00 2019,,40.0,KANPOKO LANAK,125000.0,142773.24,0.0,150450.45,-7677.21,33450.45,7441.5,7441.5,7441.5
1 0200.227.90.151.00 2018,,1317.0,KANPOKO LANAK,0.0,11737.0,0.0,7865.0,3872.0,7865.0,7865.0,7865.0,7865.0
1 0200.227.90.151.00 2017,,1316.0,KANPOKO LANAK,0.0,889.35,0.0,0.0,889.35,0.0,0.0,0.0,0.0
1 0200.227.90.172.00 2019,,1247.0,KANPOKO LANAK,6870.0,6870.0,0.0,7705.28,-835.28,7705.28,7705.28,7705.28,7705.28
1 0200.227.99.151.00 2019,,41.0,KONTRATOAK KANPOKOEKIN. NEURKETAK,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
1 0200.227.99.152.20 2018,,1318.0,KANPOKO BESTELAKO LANAK,0.0,155.61,0.0,0.0,155.61,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2019,,115.0,KANPOKO BESTELAKO LANAK,74768.0,79768.0,0.0,64364.34,15403.66,64364.34,44242.57,44242.57,44242.57
1 0200.230.01.151.00 2019,,42.0,PERTSONAL DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,338.2,-238.2,338.2,338.2,338.2,338.2
1 0200.230.01.172.00 2019,,986.0,"PERTSONALAREN DIETAK, GARRAIOA ETA LEK.",100.0,100.0,0.0,113.27,-13.27,113.27,113.27,113.27,113.27
1 0200.480.01.152.20 2019,,44.0,FAMILIEI. KALEKO IGOGAILUEN MANTENIM.,6000.0,6000.0,0.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0
1 0200.480.01.152.30 2019,,569.0,FAMILIEI,50000.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2018,,1320.0,FAMILIEI,0.0,9116.57,0.0,0.0,9116.57,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2017,,1319.0,FAMILIEI,0.0,6968.56,0.0,0.0,6968.56,0.0,0.0,0.0,0.0
1 0200.481.01.172.00 2019,,1216.0,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2019,,845.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1321.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,0.0,9213.5,0.0,4699.0,4514.5,4699.0,4601.5,4601.5,4601.5
1 0200.481.35.152.20 2019,,1212.0,LAG.NDUST-ERAIK.ZAHAR.JARD.EKON.BERR.EZA,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1241.0,SAKUNEN LUR SAIA EROSTEA,0.0,1550000.0,0.0,0.0,1550000.0,0.0,0.0,0.0,0.0
1 0200.600.03.151.00 2019,,1494.0,SANTAINES 3 ETA 5 LURSAILAK DESJABETZEA,0.0,4032234.2,0.0,4032234.2,0.0,4032234.2,4032234.2,4032234.2,4032234.2
1 0200.601.16.172.00 2019,,987.0,"BESTE LAN BATZUK, INGURUMENA",25000.0,40000.0,0.0,31267.61,8732.39,31267.61,0.0,0.0,0.0
1 0200.601.16.172.00 2018,,1322.0,"BESTE LAN BATZUK, INGURUMENA",0.0,242.0,0.0,242.0,0.0,242.0,242.0,242.0,242.0
1 0200.626.01.152.20 2018,,1323.0,INFORMAZIO-PROSEZUETARAKO EKIPOAK,0.0,300.75,0.0,0.0,300.75,0.0,0.0,0.0,0.0
1 0200.771.03.152.20 2019,,1213.0,ENPRESEI. FATXADAK KONPONTZEKO LAGUNTZAK,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2019,,45.0,FAMIL.FATXADAK/IGOGAILUAK BIRGAITU,200000.0,200000.0,0.0,155645.5,44354.5,155645.5,155645.5,155645.5,155645.5
1 0200.780.04.152.20 2019,,1239.0,FAMILIEI. TXONTAKO ERAIKIN. BERRIZT. LAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1324.0,FAMILIEI. TXONTAKO ERAIKIN. BERRIZT. LAN,0.0,2100000.0,0.0,2100000.0,0.0,117527.21,104443.26,104443.26,104443.26
1 0300.120.01.153.20 2019,,46.0,OINARRIZKO ORDAINKETAK,131495.55,131495.55,0.0,117580.18,13915.37,117580.18,117580.18,117580.18,117580.18
1 0300.121.99.153.20 2019,,47.0,BESTE OSAGARRI BATZUK,216399.89,216399.89,0.0,244314.32,-27914.43,244314.32,244314.32,244314.32,244314.32
1 0300.131.01.153.20 2019,,1279.0,LABORAL EBENTUALA,0.0,0.0,0.0,40699.01,-40699.01,40699.01,40699.01,40699.01,40699.01
1 0300.160.01.153.20 2019,,48.0,GIZARTE SEGURANTZA,75454.97,75454.97,0.0,95507.24,-20052.27,95507.24,95507.24,95507.24,95507.24
1 0300.160.04.153.20 2019,,49.0,ELKARKIDETZAREN KUOTAK,8835.68,8835.68,0.0,8756.83,78.85,8756.83,8756.83,8756.83,8756.83
1 0300.230.01.153.20 2019,,50.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,83.85,16.15,83.85,83.85,83.85,83.85
1 0300.601.07.153.20 2019,,51.0,ERREBAL,3032500.0,3032500.0,0.0,2548088.05,484411.95,2548088.05,1000771.67,1000771.67,1000771.67
1 0300.601.08.153.20 2019,,52.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,2340000.0,3067416.84,0.0,3034264.84,33152.0,1592404.0,897847.46,897847.46,897847.46
1 0300.601.08.153.20 2018,,1326.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,1510960.0,0.0,1422302.88,88657.12,1335040.62,1332243.39,1332243.39,1332243.39
1 0300.601.08.153.20 2017,,1325.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,188590.58,0.0,160297.12,28293.46,160297.12,160297.12,160297.12,160297.12
1 0300.601.13.153.20 2017,,1327.0,HOBEKUNTZAK TXONTAN,0.0,140000.0,0.0,0.0,140000.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2019,,54.0,LAN TXIKIAK,510000.0,510000.0,0.0,447810.48,62189.52,410430.3,146464.85,146464.85,146464.85
1 0300.601.14.153.20 2018,,1328.0,LAN TXIKIAK,0.0,232289.48,0.0,227258.87,5030.61,227258.87,227258.87,227258.87,227258.87
1 0300.601.16.153.20 2019,,985.0,HAINBAT LAN,800000.0,800000.0,0.0,67560.47,732439.53,53321.8,15463.8,15463.8,15463.8
1 0300.601.16.153.20 2017,,1329.0,HAINBAT LAN,0.0,18656.25,0.0,0.0,18656.25,0.0,0.0,0.0,0.0
1 0300.601.19.153.20 2017,,1330.0,ASTELENA EGIT. SENDOTZE ETA FRATXAD.ERAB,0.0,444919.5,0.0,435360.5,9559.0,306629.6,304327.08,304327.08,304327.08
1 0300.601.20.153.20 2019,,1285.0,UDAL ERAIKUNTZETAN LANAK,100000.0,100000.0,0.0,39511.89,60488.11,39511.89,39511.89,39511.89,39511.89
1 0300.601.21.323.00 2019,,198.0,LAN TXIKIAK ESKOLETAN,100000.0,132905.02,0.0,132642.46,262.56,132642.46,121072.52,121072.52,121072.52
1 0300.601.21.323.00 2018,,1331.0,LAN TXIKIAK ESKOLETAN,0.0,2848.89,0.0,0.0,2848.89,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2019,,55.0,ALFALTATZE-LANAK,500000.0,500000.0,0.0,426999.47,73000.53,133929.99,118388.7,118388.7,118388.7
1 0300.601.23.153.20 2018,,1332.0,ALFALTATZE-LANAK,0.0,215084.77,0.0,158106.18,56978.59,158106.18,156960.89,156960.89,156960.89
1 0300.601.28.153.20 2019,,1214.0,ESPALOIAK,160000.0,160000.0,0.0,73302.48,86697.52,6413.0,3206.5,3206.5,3206.5
1 0300.601.28.153.20 2018,,1333.0,ESPALOIAK,0.0,60484.4,0.0,55524.67,4959.73,1376.64,1376.64,1376.64,1376.64
1 0300.601.29.153.20 2017,,1334.0,SAUTSI ETA IPARRAGIRRE OINEZKO IRISGARR.,0.0,185988.5,0.0,157756.82,28231.68,157756.82,157756.82,157756.82,157756.82
1 0300.601.37.454.00 2019,,369.0,BASERRIETAKO AZPIEGITURA,240000.0,240000.0,52738.99,187247.54,13.47,171213.95,10744.62,10744.62,10744.62
1 0300.601.37.454.00 2018,,1335.0,BASERRIETAKO AZPIEGITURA,0.0,238303.16,0.0,227846.03,10457.13,227846.03,227846.03,227846.03,227846.03
1 0300.643.01.153.20 2019,,56.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,150000.0,220000.0,0.0,218761.95,1238.05,192904.25,100224.3,100224.3,100224.3
1 0300.643.01.153.20 2018,,1337.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,81396.7,0.0,81396.7,0.0,66658.9,66658.9,66658.9,66658.9
1 0300.643.01.153.20 2017,,1336.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,55297.0,0.0,55297.0,0.0,38689.75,38689.75,38689.75,38689.75
1 0300.714.02.153.20 2019,,1286.0,TRENBIDEAREN TRAZATUA ESTALTZEA EIBARRE,90000.0,90000.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0
1 0400.120.01.133.20 2019,,1495.0,OINARRIZKO ORDAINKETAK,0.0,1008736.11,0.0,0.0,1008736.11,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2019,,61.0,OINARRIZKO ORDAINKETAK,72623.15,72623.15,0.0,63378.53,9244.62,63378.53,63378.53,63378.53,63378.53
1 0400.120.01.165.00 2019,,91.0,OINARRIZKO ORDAINKETAK,13174.61,13174.61,0.0,12040.96,1133.65,12040.96,12040.96,12040.96,12040.96
1 0400.121.99.153.40 2019,,62.0,BESTE OSAGARRI BATZUK,146216.36,146216.36,0.0,156279.08,-10062.72,156279.08,156279.08,156279.08,156279.08
1 0400.121.99.165.00 2019,,92.0,BESTE OSAGARRI BATZUK,26777.78,26777.78,0.0,28582.87,-1805.09,28582.87,28582.87,28582.87,28582.87
1 0400.130.03.153.40 2019,,63.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,366933.83,366933.83,0.0,317207.56,49726.27,317207.56,317207.56,317207.56,317207.56
1 0400.130.03.165.00 2019,,580.0,ORDAINK.PERTSONAL LABORAL FINKOARI,72434.1,72434.1,0.0,79752.09,-7317.99,79752.09,79752.09,79752.09,79752.09
1 0400.130.03.171.00 2019,,102.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,59570.72,59570.72,0.0,95549.48,-35978.76,95549.48,95549.48,95549.48,95549.48
1 0400.130.03.323.00 2019,,188.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,163283.85,163283.85,0.0,69514.8,93769.05,69514.8,69514.8,69514.8,69514.8
1 0400.130.03.920.40 2019,,433.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,91444.83,91444.83,0.0,32167.96,59276.87,32167.96,32167.96,32167.96,32167.96
1 0400.131.01.153.40 2019,,64.0,LABORAL EBENTUALA,240153.91,240153.91,0.0,346571.89,-106417.98,346571.89,346571.89,346571.89,346571.89
1 0400.131.01.164.00 2019,,82.0,LABORAL EBENTUALA,78658.46,78658.46,0.0,98647.49,-19989.03,98647.49,98647.49,98647.49,98647.49
1 0400.131.01.171.00 2019,,103.0,LABORAL EBENTUALA,75756.14,75756.14,0.0,114483.6,-38727.46,114483.6,114483.6,114483.6,114483.6
1 0400.131.01.323.00 2019,,643.0,LABORAL EBENTUALA,0.0,0.0,0.0,73151.62,-73151.62,73151.62,73151.62,73151.62,73151.62
1 0400.131.01.920.40 2019,,811.0,LABORAL EBENTUALA,0.0,0.0,0.0,32094.99,-32094.99,32094.99,32094.99,32094.99,32094.99
1 0400.160.01.153.40 2019,,65.0,GIZARTE SEGURANTZA,286606.09,286606.09,0.0,245677.9,40928.19,245677.9,245677.9,245677.9,245677.9
1 0400.160.01.164.00 2019,,83.0,GIZARTE SEGURANTZA,29121.28,29121.28,0.0,23598.34,5522.94,23598.34,23598.34,23598.34,23598.34
1 0400.160.01.165.00 2019,,94.0,GIZARTE SEGURANTZA,41473.92,41473.92,0.0,41147.86,326.06,41147.86,41147.86,41147.86,41147.86
1 0400.160.01.171.00 2019,,104.0,GIZARTE SEGURANTZA,53344.27,53344.27,0.0,42135.63,11208.64,42135.63,42135.63,42135.63,42135.63
1 0400.160.01.323.00 2019,,189.0,GIZARTE SEGURANTZA,56663.91,56663.91,0.0,50250.96,6412.95,50250.96,50250.96,50250.96,50250.96
1 0400.160.01.920.40 2019,,434.0,GIZARTE SEGURANTZA,35096.75,35096.75,0.0,22077.6,13019.15,22077.6,22077.6,22077.6,22077.6
1 0400.160.04.153.40 2019,,66.0,ELKARKIDETZAREN KUOTAK,17428.4,17428.4,0.0,18393.9,-965.5,18393.9,18393.9,18393.9,18393.9
1 0400.160.04.164.00 2019,,84.0,ELKARKIDETZAREN KUOTAK,971.46,971.46,0.0,986.02,-14.56,986.02,986.02,986.02,986.02
1 0400.160.04.165.00 2019,,95.0,ELKARKIDETZAREN KUOTAK,2914.38,2914.38,0.0,2958.06,-43.68,2958.06,2958.06,2958.06,2958.06
1 0400.160.04.171.00 2019,,105.0,ELKARKIDETZAREN KUOTAK,971.46,971.46,0.0,986.02,-14.56,986.02,986.02,986.02,986.02
1 0400.160.04.323.00 2019,,190.0,ELKARKIDETZAREN KUOTAK,3885.84,3885.84,0.0,4437.09,-551.25,4437.09,4437.09,4437.09,4437.09
1 0400.160.04.920.40 2019,,435.0,ELKARKIDETZAREN KUOTAK,3073.02,3073.02,0.0,1479.03,1593.99,1479.03,1479.03,1479.03,1479.03
1 0400.210.01.153.40 2019,,67.0,AZPIEGITURA ETA ONDASUN NATURALAK,126000.0,126000.0,0.0,109688.35,16311.65,109688.35,101541.9,101541.9,99303.61
1 0400.210.01.153.40 2018,,1338.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,6211.04,0.0,4396.59,1814.45,4396.59,4396.59,4396.59,4396.59
1 0400.210.01.454.00 2019,,367.0,AZPIEGITURA ETA ONDASUN NATURALAK,68000.0,68000.0,0.0,63796.44,4203.56,63796.44,40278.87,40278.87,40278.87
1 0400.210.01.454.00 2018,,1339.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,958.47,0.0,0.0,958.47,0.0,0.0,0.0,0.0
1 0400.211.01.323.00 2019,,191.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,30000.0,30000.0,0.0,27533.84,2466.16,27533.84,23542.84,23542.84,23361.34
1 0400.211.01.323.00 2018,,1340.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,0.0,1638.03,0.0,0.0,1638.03,0.0,0.0,0.0,0.0
1 0400.211.01.333.10 2019,,226.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,5000.0,10000.0,0.0,5208.0,4792.0,5208.0,4760.3,4760.3,4760.3
1 0400.211.01.333.20 2019,,233.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,10000.0,10000.0,0.0,5771.93,4228.07,5771.93,5237.16,5237.16,5237.16
1 0400.211.01.333.20 2018,,1341.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,1276.22,0.0,1040.27,235.95,1040.27,1040.27,1040.27,1040.27
1 0400.211.01.920.40 2019,,436.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,46000.0,122800.0,0.0,104874.67,17925.33,104874.67,95419.43,95419.43,94092.28
1 0400.211.01.920.40 2018,,1342.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,10309.2,0.0,10309.2,0.0,10309.2,10309.2,10309.2,10309.2
1 0400.212.01.134.00 2019,,28.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,602335.41,602335.41,0.0,577026.51,25308.9,577026.51,534415.92,534415.92,534415.92
1 0400.212.01.134.00 2018,,1343.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,0.0,156661.79,0.0,16562.1,140099.69,16562.1,16562.1,16562.1,16562.1
1 0400.212.01.163.00 2019,,77.0,MAKINERIA/INSTALAZ/TRESNERIA,1000.0,1000.0,0.0,118.24,881.76,118.24,118.24,118.24,118.24
1 0400.212.01.164.00 2019,,85.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,10000.0,10000.0,0.0,7100.29,2899.71,7100.29,7069.09,7069.09,7069.09
1 0400.212.01.164.00 2018,,1344.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,0.0,546.92,0.0,546.92,0.0,546.92,546.92,546.92,546.92
1 0400.212.01.165.00 2019,,96.0,MAKINERIA/INSTALAZ/TRESNERIA,40000.0,80000.0,0.0,52431.24,27568.76,52431.24,45843.85,45843.85,45843.85
1 0400.212.01.165.00 2018,,1345.0,MAKINERIA/INSTALAZ/TRESNERIA,0.0,6454.96,0.0,0.0,6454.96,0.0,0.0,0.0,0.0
1 0400.212.01.171.00 2019,,106.0,MAKINERIA/INSTALAZ/TRESNERIA,4000.0,8000.0,0.0,8947.04,-947.04,8947.04,7019.85,7019.85,7019.85
1 0400.212.01.323.00 2019,,192.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",19764.81,56764.81,0.0,53221.07,3543.74,53221.07,45168.64,45168.64,45033.12
1 0400.212.01.323.00 2018,,1346.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,8567.69,0.0,6676.99,1890.7,6676.99,6676.99,6676.99,6676.99
1 0400.212.01.333.10 2019,,787.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",6100.0,15100.0,0.0,15254.33,-154.33,15254.33,11734.47,11734.47,10779.6
1 0400.212.01.333.10 2018,,1347.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,752.19,0.0,96.8,655.39,96.8,96.8,96.8,96.8
