#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2018,,1.0,LANDA ONDASUNAK,6080.0,6084.3,6056.51,27.79,0.0
2 112.02 2018,,2.0,HIRI-ONDASUNAK,5186735.0,5146057.63,5074587.08,71470.55,21930.52
2 113.01 2018,,3.0,TRAKZIO MEKANIK.IBILGAILUEN GAIN.ZERGA,1544218.67,1545397.08,1492863.64,52533.44,21573.13
2 114.01 2018,,4.0,HIRI-LURREN BALIO GEHIKUNTZ. GAIN.ZERGA,400000.0,716518.96,699700.77,16818.19,360.63
2 130.01 2018,,5.0,ENPRESA JARDUERA,983055.0,977870.77,934802.55,43068.22,12844.41
2 282.01 2018,,6.0,"ERAIKUNT., INSTAL.ETA OBREN GAIN.ZERGA",250000.0,264318.58,239830.97,24487.61,17140.92
2 310.03 2018,,9.0,UDAL HILERRIAK,56490.0,57678.77,52779.59,4899.18,0.0
2 310.04 2018,,10.0,AGIRIAK EGITEA,12000.0,16138.67,14429.21,1709.46,0.0
2 310.05 2018,,11.0,IBILGAIL.BIDE PUBLIK.JASO ETA KENTZEA,50020.0,56278.02,56201.79,76.23,77.0
2 310.11 2018,,112.0,IRAKASK.BEREZ.UDALERRIEN IKATETXEETAN,31000.0,30766.65,29779.46,987.19,77.7
2 310.12 2018,,392.0,LAGUNT.ETA EGONALD.ETXEBIZITZA ETA EGOIT,2000.0,2920.0,2672.0,248.0,0.0
2 310.16 2018,,316.0,MUSEOAREN SARRERA TASAK,4300.0,7312.44,7312.44,0.0,0.0
2 310.80 2018,,615.0,ETXEZ-ETXEKO LAGUNTZA,44045.0,64719.16,61660.85,3058.31,644.62
2 310.81 2018,,586.0,TUTELAPEKO ETXEBIZITZEN TASAK,0.0,0.0,0.0,0.0,0.0
2 310.82 2018,,616.0,EUSKALTEGIKO MATRIKULAK,45000.0,41652.36,31153.61,10498.75,0.0
2 310.90 2018,,581.0,ATESTATUAK,3700.0,5210.0,5210.0,0.0,0.0
2 310.91 2018,,679.0,ENERGIA-HORNIDURA,0.0,935.09,480.81,454.28,313.0
2 321.02 2018,,15.0,BIDE PUBLIKOKO KIOSKOAK,2138.0,1960.46,1960.46,0.0,0.0
2 321.04 2018,,16.0,"MAHAIAK, AULKIAK, TRIBUNAK, OHOLTZAK",31000.0,37888.54,37387.44,501.1,0.0
2 321.05 2018,,17.0,"POSTUAK, BARRAKAK,ETA AZTEAZKIEN.AZOKA",55000.0,55209.2,49566.2,5643.0,0.0
2 321.06 2018,,773.0,"PORTADAK, ERAKUSLEIHOAK ETA BITRINAK",0.0,409.64,342.76,66.88,0.0
