#Partida,,,,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa
1 0100.213.01.130.00 2017,,1054.0,GARRAIO-MATERIALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.221.04.130.00 2018,,8.0,ERREGAI ETA KARBURANTEAK,10395.0,10395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.221.05.130.00 2018,,9.0,ARROPAK,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.221.99.130.00 2018,,10.0,BESTELAKO HORNIDURAK,8760.0,8760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.221.99.130.00 2017,,1055.0,BESTELAKO HORNIDURAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.224.02.130.00 2018,,11.0,IBILGAILUENAK. ASEGURUAK,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.226.99.132.00 2018,,586.0,BESTE HAINBAT GASTU,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.227.08.441.10 2018,,363.0,GARRAIO-KONTRATUAK,199262.0,199262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.227.99.133.10 2018,,24.0,KANPOKO BESTELAKO LANAK. GARABIA,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.230.01.130.00 2018,,12.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.230.01.132.00 2018,,18.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.230.01.133.10 2018,,25.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.421.03.441.10 2018,,364.0,GIPUZK.GARRAIOAREN LURRALD.AGINTARITZA,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2018,,43.0,EKIPOAK. TETRA KOMUNIKAZIO BIDEA,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.120.01.151.00 2018,,32.0,OINARRIZKO ORDAINKETAK,126580.31,126580.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.120.01.172.00 2018,,782.0,OINARRIZKO ORDAINKETAK,14859.08,14859.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.121.99.151.00 2018,,33.0,BESTE OSAGARRI BATZUK,216294.73,216294.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.121.99.172.00 2018,,783.0,BESTE OSAGARRI BATZUK,20732.23,20732.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2018,,35.0,GIZARTE SEGURANTZA,78395.45,78395.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.172.00 2018,,784.0,GIZARTE SEGURANTZA,10949.33,10949.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.04.151.00 2018,,36.0,ELKARKIDETZAREN KUOTAK,9917.18,9917.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.04.172.00 2018,,983.0,ELKARKIDETZAREN KUOTAK,1416.8,1416.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2018,,38.0,BESTE HAINB.GASTU.ORDEZK.BETEARAZP.,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2018,,113.0,BESTE HAINBAT GASTU,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2017,,1056.0,BESTE HAINBAT GASTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2018,,39.0,AZTERKETA ETA LAN TEKNIKOAK,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2017,,1057.0,AZTERKETA ETA LAN TEKNIKOAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.172.00 2018,,114.0,AZITAINGO LURZORUAREN KALIT.KONTR.,41200.0,41200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.172.00 2017,,1058.0,AZITAINGO LURZORUAREN KALIT.KONTR.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.90.151.00 2018,,40.0,KANPOKO LANAK,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.90.151.00 2017,,1059.0,KANPOKO LANAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.151.00 2018,,41.0,KONTRATOAK KANPOKOEKIN. NEURKETAK,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2018,,115.0,KANPOKO BESTELAKO LANAK,17700.0,17700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.230.01.151.00 2018,,42.0,PERTSONAL DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.230.01.172.00 2018,,986.0,"PERTSONALAREN DIETAK, GARRAIOA ETA LEK.",100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2018,,44.0,FAMILIEI. KALEKO IGOGAILUEN MANTENIM.,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2018,,569.0,FAMILIEI,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2017,,1060.0,FAMILIEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.01.172.00 2018,,1216.0,IRABAZIZKO XEDERIK GABEKO ERAKUNDEEI,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,845.0,DIRU-LAG.HERRIKO KOADRILA ELKARTEARI,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.35.152.20 2018,,1212.0,LAG.NDUST-ERAIK.ZAHAR.JARD.EKON.BERR.EZA,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2018,,987.0,"BESTE LAN BATZUK, INGURUMENA",12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2017,,1061.0,"BESTE LAN BATZUK, INGURUMENA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.771.03.152.20 2018,,1213.0,ENPRESEI. FATXADAK KONPONTZEKO LAGUNTZAK,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2018,,45.0,FAMIL.FATXADAK/IGOGAILUAK BIRGAITU,165000.0,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.120.01.153.20 2018,,46.0,OINARRIZKO ORDAINKETAK,123123.61,123123.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.121.99.153.20 2018,,47.0,BESTE OSAGARRI BATZUK,212488.25,212488.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.160.01.153.20 2018,,48.0,GIZARTE SEGURANTZA,73980.17,73980.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.160.04.153.20 2018,,49.0,ELKARKIDETZAREN KUOTAK,7673.54,7673.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.230.01.153.20 2018,,50.0,PERTSONAL.DIETAK/GARRAIOA/LEKUALDAKETA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.07.153.20 2018,,51.0,ERREBAL,1837936.26,1837936.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.07.153.20 2017,,1062.0,ERREBAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.08.153.20 2018,,52.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,1300000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.08.153.20 2017,,1063.0,HIRI INGURUEN HOBEKUNTZA-IRISGARRITASUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.13.153.20 2017,,1017.0,HOBEKUNTZAK TXONTAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2018,,54.0,LAN TXIKIAK,300000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2017,,1064.0,LAN TXIKIAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.16.153.20 2018,,985.0,HAINBAT LAN,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.16.153.20 2017,,1065.0,HAINBAT LAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.19.153.20 2017,,1066.0,ASTELENA EGIT. SENDOTZE ETA FRATXAD.ERAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.20.153.20 2017,,1067.0,UDAL ERAIKUNTZETAN LANAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.21.323.00 2018,,198.0,LAN TXIKIAK ESKOLETAN,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.21.323.00 2017,,1068.0,LAN TXIKIAK ESKOLETAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2018,,55.0,ALFALTATZE-LANAK,215000.0,215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2017,,1069.0,ALFALTATZE-LANAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2018,,1214.0,ESPALOIAK,60500.0,60500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.29.153.20 2017,,1070.0,SAUTSI ETA IPARRAGIRRE OINEZKO IRISGARR.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.37.454.00 2018,,369.0,BASERRIETAKO AZPIEGITURA,240000.0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.37.454.00 2017,,1071.0,BASERRIETAKO AZPIEGITURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2018,,56.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2017,,1073.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2015,,1072.0,IKERKETA/AZTERKETA ETA PROIEKTUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2018,,61.0,OINARRIZKO ORDAINKETAK,75105.33,75105.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.165.00 2018,,91.0,OINARRIZKO ORDAINKETAK,12743.35,12743.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.121.99.153.40 2018,,62.0,BESTE OSAGARRI BATZUK,280284.8,280284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.121.99.165.00 2018,,92.0,BESTE OSAGARRI BATZUK,25931.22,25931.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.153.40 2018,,63.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,364016.96,364016.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.165.00 2018,,580.0,ORDAINK.PERTSONAL LABORAL FINKOARI,76357.57,76357.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.171.00 2018,,102.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,88150.41,88150.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.323.00 2018,,188.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,175751.82,175751.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.130.03.920.40 2018,,433.0,ORDAINKETAK PERTSONAL LABORAL FINKOARI,72312.39,72312.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.153.40 2018,,64.0,LABORAL EBENTUALA,185872.56,185872.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.164.00 2018,,82.0,LABORAL EBENTUALA,88064.53,88064.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.171.00 2018,,103.0,LABORAL EBENTUALA,78470.5,78470.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.323.00 2018,,643.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.131.01.920.40 2018,,811.0,LABORAL EBENTUALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.153.40 2018,,65.0,GIZARTE SEGURANTZA,268359.91,268359.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.164.00 2018,,83.0,GIZARTE SEGURANTZA,30341.85,30341.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.165.00 2018,,94.0,GIZARTE SEGURANTZA,28179.28,28179.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.171.00 2018,,104.0,GIZARTE SEGURANTZA,62850.68,62850.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.323.00 2018,,189.0,GIZARTE SEGURANTZA,57181.78,57181.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.01.920.40 2018,,434.0,GIZARTE SEGURANTZA,28417.44,28417.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.153.40 2018,,66.0,ELKARKIDETZAREN KUOTAK,18440.38,18440.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.164.00 2018,,84.0,ELKARKIDETZAREN KUOTAK,2914.38,2914.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.165.00 2018,,95.0,ELKARKIDETZAREN KUOTAK,2899.12,2899.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.171.00 2018,,105.0,ELKARKIDETZAREN KUOTAK,1942.92,1942.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.323.00 2018,,190.0,ELKARKIDETZAREN KUOTAK,3400.11,3400.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.160.04.920.40 2018,,435.0,ELKARKIDETZAREN KUOTAK,3076.32,3076.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.153.40 2018,,67.0,AZPIEGITURA ETA ONDASUN NATURALAK,108000.0,108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.153.40 2017,,1074.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.454.00 2018,,367.0,AZPIEGITURA ETA ONDASUN NATURALAK,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.210.01.454.00 2017,,1075.0,AZPIEGITURA ETA ONDASUN NATURALAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.323.00 2018,,191.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.323.00 2017,,1076.0,ERAIKIN/BESTEL.ERAIK.MANTENIMEND.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.10 2018,,226.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.10 2017,,1077.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.20 2018,,233.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.333.20 2017,,1078.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2018,,436.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,54000.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2017,,1079.0,ERAIKINAK ETA BESTELAKO ERAIKUNTZAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.134.00 2018,,28.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,456472.11,456472.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.134.00 2017,,1080.0,MAKINERIA/INSTALAZ/TRESNERIA. MANTENIM.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.163.00 2018,,77.0,MAKINERIA/INSTALAZ/TRESNERIA,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.164.00 2018,,85.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.164.00 2017,,1081.0,MAKIN/INSTALAZ/TRESNERIA.MANTENIM.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.165.00 2018,,96.0,MAKINERIA/INSTALAZ/TRESNERIA,45000.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.165.00 2017,,1082.0,MAKINERIA/INSTALAZ/TRESNERIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.171.00 2018,,106.0,MAKINERIA/INSTALAZ/TRESNERIA,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.323.00 2018,,192.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",16971.55,16971.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.323.00 2017,,1083.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.333.10 2018,,787.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",4731.59,4731.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.333.20 2018,,993.0,"MAKINERIA, INSTALAZIOAK ETA TRESNERIA",13963.45,13963.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.920.40 2018,,437.0,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",20803.78,20803.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.212.01.920.40 2017,,1084.0,"MAKINERIA,INSTALAZIOAK ETA TRESNERIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.213.01.153.40 2018,,68.0,GARRAIO-MATERIALA. MANTENIMENDUA,17000.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.213.01.153.40 2017,,1085.0,GARRAIO-MATERIALA. MANTENIMENDUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.134.00 2018,,29.0,ENERGIA ELEKTRIKOA,60000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.165.00 2018,,97.0,ENERGIA ELEKTRIKOA,230000.0,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.323.00 2018,,193.0,ENERGIA ELEKTRIKOA,87000.0,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.333.10 2018,,228.0,ENERGIA ELEKTRIKOA,16000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.333.20 2018,,234.0,ENERGIA ELEKTRIKOA,47000.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.920.40 2018,,438.0,ENERGIA ELEKTRIKOA,70000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.01.920.40 2017,,1086.0,ENERGIA ELEKTRIKOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.02.920.40 2018,,439.0,URA,78000.0,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.153.40 2018,,69.0,ERREGAI ETA KARBURANTEAK,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.163.00 2018,,78.0,ERREGAI ETA KARBURANTEAK,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.323.00 2018,,194.0,ERREGAI ETA KARBURANTEAK,82000.0,82000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.333.10 2018,,229.0,ERREGAI ETA KARBURANTEAK,13500.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.333.20 2018,,235.0,ERREGAI ETA KARBURANTEAK,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.04.920.40 2018,,440.0,ERREGAI ETA KARBURANTEAK,26000.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.05.153.40 2018,,70.0,ARROPAK,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.05.153.40 2017,,1088.0,ARROPAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.05.164.00 2018,,86.0,ARROPAK,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.05.171.00 2018,,432.0,ARROPAK,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.05.323.00 2018,,195.0,ARROPAK,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.05.920.40 2018,,441.0,ARROPAK,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.09.920.40 2018,,442.0,GARBIKETA/TXUKUNKETA PRODUKTUAK,8500.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.09.920.40 2017,,1089.0,GARBIKETA/TXUKUNKETA PRODUKTUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.96.153.30 2018,,58.0,HERRIKO MANTENIMENDU NAGUSIA,49134.2,49134.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.96.153.30 2017,,1090.0,HERRIKO MANTENIMENDU NAGUSIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.96.442.00 2018,,365.0,MANTENIMENDUA.MARKESINAK,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.99.133.20 2018,,26.0,BESTELAK.HORNID.(SEMAFOR/SEINALEAK),20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.99.133.20 2017,,1091.0,BESTELAK.HORNID.(SEMAFOR/SEINALEAK),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.221.99.171.00 2018,,107.0,BESTELAKO HORNIDURAK,51500.0,51500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.222.01.920.40 2018,,443.0,TELEFONO BIDEZKOAK,44000.0,44000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.222.01.920.40 2017,,1093.0,TELEFONO BIDEZKOAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.224.01.920.40 2018,,444.0,ERAIKIN ETA LOKALENAK.ASEGURUAK,58000.0,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.224.02.153.40 2018,,71.0,IBILGAILUENAK. ASEGURUAK,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.225.02.425.00 2018,,339.0,LURRALDE HISTORIKOKO ZERGAK,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
