#Partida,b,c,Descripción,Pto inicial,Pto definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Oblig. recon.
1 0700.226.01.338.00 2025 (325),,,CANONES S.G.A.E.,19800.0,19800.0,0.0,16940.0,2860.0,16940.0,889.34
1 0700.226.02.326.10 2025 (1744),,,ATT.,500.0,500.0,0.0,0.0,500.0,0.0,0.0
1 0700.226.02.332.10 2025 (219),,,ATENCIONES ,400.0,400.0,0.0,0.0,400.0,0.0,0.0
1 0700.226.02.334.22 2025 (1293),,,ATENCIONES PROTOCOLARIAS Y ,2600.0,2600.0,1294.26,2033.3,-727.56,2033.3,1258.29
1 0700.226.02.338.00 2025 (326),,,ATENCIONES ,6300.0,6300.0,0.0,6119.83,180.17,6119.83,4653.34
1 0700.226.03.330.00 2025 (208),,,"PUBLICACIONES, PUBLICIDAD Y ",50000.0,50000.0,0.0,38982.17,11017.83,38982.17,27737.62
1 0700.226.03.332.10 2025 (220),,,"PUBLICACIONES, PUBLICIDAD Y ",400.0,400.0,0.0,193.6,206.4,193.6,193.6
1 0700.226.03.333.30 2025 (243),,,"PUBLICACIONES, PUBLICIDAD Y ",3000.0,3000.0,0.0,2111.45,888.55,2111.45,2111.45
1 0700.226.03.334.10 2025 (250),,,"PUBLICACIONES, PUBLICIDAD Y ",6000.0,6000.0,0.0,5745.07,254.93,5745.07,1683.59
1 0700.226.03.334.21 2025 (257),,,"PUBLICACIONES, PUBLICIDAD Y ",3800.0,3800.0,0.0,617.1,3182.9,617.1,617.1
1 0700.226.03.334.22 2025 (262),,,"PUBLICACIONES, PUBLICIDAD Y ",22600.0,22600.0,0.0,19335.39,3264.61,19335.39,19127.39
1 0700.226.03.334.30 2025 (273),,,"PUBLICACIONES, PUBLICIDAD Y ",4000.0,4000.0,0.0,3726.8,273.2,3726.8,1911.8
1 0700.226.03.334.40 2025 (281),,,"PUBLICACIONES, PUBLICIDAD Y ",6000.0,6000.0,0.0,442.0,5558.0,442.0,442.0
1 0700.226.03.338.00 2025 (327),,,"PUBLICACIONES, PUBLICIDAD Y ",11857.5,11857.5,0.0,4363.26,7494.24,4363.26,2908.84
1 0700.226.05.332.10 2025 (221),,,REUNIONES Y CONFERENCIAS,3000.0,3000.0,0.0,1440.0,1560.0,1440.0,720.0
1 0700.226.05.333.30 2025 (244),,,REUNIONES Y CONFERENCIAS,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
1 0700.226.05.334.30 2025 (274),,,REUNIONES Y CONFERENCIAS,10600.0,10600.0,0.0,4418.58,6181.42,4418.58,3197.7
1 0700.226.06.334.10 2025 (2433),,,JARDUERA SOCIOKULTURALAK,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0
1 0700.226.06.334.30 2025 (275),,,ACTIVIDADES SOCIO-CULTURALES,20000.0,20000.0,314.6,850.0,18835.4,850.0,850.0
1 0700.226.06.337.20 2025 (317),,,ACTIVIDADES SOCIO-CULTURALES,66150.0,66150.0,11220.0,21868.68,33061.32,21868.68,17644.98
1 0700.226.06.338.00 2025 (328),,,ACTIVIDADES SOCIO-CULTURALES,139500.0,139500.0,832.37,48202.9,90464.73,48202.9,29979.44
1 0700.226.81.337.20 2025 (318),,,OTROS GASTOS DIV.OFICINA INFORM.,2000.0,2000.0,0.0,135.52,1864.48,135.52,135.52
1 0700.226.92.337.20 2025 (319),,,GASTOS ALBERGUE.COLONIA ARRATE,12000.0,12000.0,0.0,11561.55,438.45,11561.55,6945.55
1 0700.226.99.333.30 2025 (488),,,CENTRO INTERPR.GUERRA CIVIL EN ,2500.0,2500.0,0.0,2925.66,-425.66,2925.66,2925.66
1 0700.226.99.338.00 2025 (3181),,,OTROS GASTOS DIVERSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0700.227.04.332.10 2025 (222),,,CONTRATOS SOCIO-CULTURALES,24052.0,24052.0,0.0,15141.0,8911.0,15141.0,13411.0
1 0700.227.04.334.10 2025 (251),,,CONTRATOS SOCIO-CULTURALES,45000.0,45000.0,0.0,55876.25,-10876.25,55876.25,52681.85
1 0700.227.04.334.21 2025 (258),,,CONTRATOS SOCIO-CULTURALES,50000.0,50000.0,0.0,12090.66,37909.34,12090.66,5314.66
1 0700.227.04.334.22 2025 (263),,,CONTRATOS SOCIO-CULTURALES,160000.0,160000.0,0.0,167775.33,-7775.33,167775.33,160415.83
1 0700.227.04.334.30 2025 (276),,,CONTRATOS SOCIO-CULTURALES,10000.0,10000.0,0.0,11246.4,-1246.4,11246.4,1663.2
1 0700.227.04.334.50 2025 (1758),,,CONTRATOS SOCIO-CULTURALES,31000.0,31000.0,0.0,11340.38,19659.62,11340.38,11340.38
1 0700.227.04.337.20 2025 (321),,,CONTRATOS SOCIO-CULTURALES,3605.0,3605.0,0.0,1311.43,2293.57,1311.43,1270.56
1 0700.227.04.338.00 2025 (329),,,CONTRATOS SOCIO-CULTURALES,250200.0,250200.0,121.0,323641.74,-73562.74,323641.74,95457.76
1 0700.227.07.338.00 2025 (3175),,,ESTUDIOS Y TRABAJOS TECNICOS,0.0,0.0,0.0,2541.0,-2541.0,2541.0,1452.0
1 0700.227.90.326.10 2025 (2430),,,TRABAJOS EXTERIORES,4500.0,4500.0,0.0,2340.14,2159.86,2340.14,2057.06
1 0700.227.90.333.10 2025 (232),,,TRABAJOS EXTERNOS,265000.0,265000.0,0.0,265000.0,0.0,265000.0,40658.89
1 0700.227.90.333.30 2025 (245),,,TRABAJOS EXTERNOS,30000.0,30000.0,0.0,8103.25,21896.75,8103.25,1515.17
1 0700.227.90.334.10 2025 (252),,,CONTRATOS A TAQUILLA,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0
1 0700.227.90.334.22 2025 (264),,,TRABAJOS EXTERNOS.UNI KULTUR ,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0
1 0700.227.90.334.50 2025 (1827),,,TRABAJOS EXTERNOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0700.227.90.337.20 2025 (1222),,,TRABAJOS EXTERNOS,14000.0,14000.0,0.0,5300.0,8700.0,5300.0,5300.0
1 0700.227.99.333.30 2025 (246),,,OTROS TRABAJOS EXTERIORES,54000.0,54000.0,0.0,56191.8,-2191.8,56191.8,28625.58
1 0700.227.99.334.10 2025 (253),,,OTROS TRAB.EXTERIORES.,114016.87,114016.87,0.0,114016.89,-0.02,114016.89,54423.89
1 0700.227.99.334.21 2025 (259),,,CONTRATOS A TAQUILLA,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0
1 0700.227.99.334.40 2025 (815),,,OTROS TRABAJOS EXTERIORES,118000.0,118000.0,0.0,107569.0,10431.0,107569.0,41888.16
1 0700.227.99.337.20 2025 (322),,,OTROS TRABAJOS EXTERIORES,509205.15,509205.15,22703.95,465754.71,20746.49,465754.71,190147.09
1 0700.230.01.326.10 2025 (1745),,,"DIETAS, LOCOMOCION /TRASLADO ",250.0,250.0,0.0,0.0,250.0,0.0,0.0
1 0700.230.01.330.00 2025 (209),,,DIETAS/LOCOMOC/TRASLADO ,500.0,500.0,0.0,350.67,149.33,350.67,350.67
1 0700.230.01.332.10 2025 (223),,,DIETAS/LOCOMOC/TRASLADO ,450.0,450.0,0.0,134.75,315.25,134.75,134.75
1 0700.230.01.333.30 2025 (247),,,DIETAS/LOCOMOC/TRASLADO ,35.0,35.0,0.0,0.0,35.0,0.0,0.0
1 0700.230.01.334.22 2025 (1294),,,"DIETAS,LOCOMOCION Y TRASLADO",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0700.230.01.334.30 2025 (277),,,DIETAS/LOCOMOC/TRASLADO ,105.0,105.0,0.0,0.0,105.0,0.0,0.0
1 0700.230.01.334.50 2025 (1828),,,"DIETAS,LOCOMOCION Y TRASLADO DE ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0700.231.01.337.20 2025 (2442),,,"DIETAS,LOCOMOCION TRASLADO DE ",100.0,100.0,0.0,0.0,100.0,0.0,0.0
1 0700.480.01.334.10 2025 (2923),,,A FAMILIAS,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0
1 0700.480.01.334.30 2025 (2101),,,A FAMILIAS CONCURSO CARTELES,4050.0,4050.0,0.0,0.0,4050.0,0.0,0.0
1 0700.480.01.334.40 2025 (283),,,A FAMILIAS,9500.0,9500.0,0.0,0.0,9500.0,0.0,0.0
1 0700.480.01.338.00 2025 (330),,,A FAMILIAS.CONCURSO CARTELES ,12400.0,12400.0,0.0,2200.0,10200.0,2200.0,2200.0
1 0700.481.01.330.00 2025 (210),,,A INSTITUCIONES SIN FINES DE LUCRO,49600.0,49600.0,0.0,0.0,49600.0,0.0,0.0
1 0700.481.01.332.10 2025 (224),,,A INSTITUCIONES SIN FINES DE LUCRO,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0
1 0700.481.01.334.10 2025 (254),,,A INSTITUCIONES SIN FINES DE LUCRO,2665.0,2665.0,0.0,0.0,2665.0,0.0,0.0
1 0700.481.01.334.22 2025 (1295),,,A FAMILIAS,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
1 0700.481.01.334.30 2025 (278),,,A INSTITUCIONES SIN FINES DE LUCRO,9787.5,9787.5,0.0,0.0,9787.5,0.0,0.0
1 0700.481.01.334.40 2025 (284),,,A INSTITUCIONES SIN FINES DE LUCRO,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0
1 0700.481.02.334.21 2025 (260),,,TRANSF.A ENTID.CONV.COLAB.,34000.0,34000.0,0.0,0.0,34000.0,0.0,0.0
1 0700.481.02.334.40 2025 (285),,,TRANSF.A ENTID.CONV.COLAB.,5250.0,5250.0,0.0,0.0,5250.0,0.0,0.0
1 0700.481.02.337.20 2025 (323),,,TRANSF.A ENTID.CONV.COLAB.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0700.481.18.338.00 2025 (331),,,A INSTITUCIONES.COLECTIVOS ,14700.0,14700.0,0.0,0.0,14700.0,0.0,0.0
1 0700.601.05.333.30 2025 (2022),,,INVERSION EN EL MUSEO,1000.0,1000.0,0.0,588.06,411.94,588.06,588.06
1 0700.623.01.334.30 2025 (2924),,,MAQUINARIA,14036.0,14036.0,0.0,14036.0,0.0,14036.0,0.0
1 0700.625.01.326.10 2025 (1746),,,MOBILIARIO,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0
1 0700.625.01.334.50 2025 (1829),,,MOBILIARIO,500.0,500.0,0.0,0.0,500.0,0.0,0.0
1 0700.625.01.338.00 2025 (2890),,,MOBILIARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0700.625.02.334.50 2025 (1830),,,EQUIPOS DE OFICINA,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0
1 0700.625.04.333.10 2025 (3163),,,EQUIPOS DE FOTOTOGRAFIA Y ,0.0,0.0,0.0,1504.1,-1504.1,1504.1,1504.1
1 0700.625.06.326.10 2025 (1747),,,INSTRUMENTOS MUSICALES,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0
1 0700.626.01.326.10 2025 (2086),,,EQUIPOS PARA PROCESO DE LA ,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0
1 0700.626.01.332.10 2025 (1252),,,EQUIPOS NUEVAS TECNOLOGIAS,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
1 0700.626.01.333.10 2025 (1749),,,EQUIPOS PROCESOS INFORMACION,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0
1 0700.629.07.333.30 2025 (1292),,,FONDOS MUSEISTICOS,5000.0,5000.0,0.0,200.0,4800.0,200.0,200.0
1 0800.120.01.335.10 2025 (286),,,RETRIBUCIONES BASICAS,81598.6,81598.6,0.0,12501.09,69097.51,12501.09,12501.09
1 0800.120.01.335.20 2025 (298),,,RETRIBUCIONES BASICAS,292674.77,292674.77,0.0,141887.96,150786.81,141887.96,141887.96
1 0800.121.99.335.10 2025 (287),,,COMPLEMENTOS VARIOS,94212.7,94212.7,0.0,18886.16,75326.54,18886.16,18886.16
1 0800.121.99.335.20 2025 (299),,,COMPLEMENTOS VARIOS,282241.33,282241.33,0.0,198086.94,84154.39,198086.94,185364.94
1 0800.160.01.335.10 2025 (288),,,SEGURIDAD SOCIAL,44350.01,44350.01,0.0,7788.86,36561.15,7788.86,7788.86
1 0800.160.01.335.20 2025 (300),,,SEGURIDAD SOCIAL,161135.23,161135.23,0.0,92424.2,68711.03,92424.2,92424.2
1 0800.160.04.335.10 2025 (289),,,CUOTAS ELKARKIDETZA,4980.72,4980.72,0.0,814.73,4165.99,814.73,814.73
1 0800.160.04.335.20 2025 (301),,,CUOTAS ELKARKIDETZA,14973.27,14973.27,0.0,6138.83,8834.44,6138.83,6138.83
1 0800.211.01.335.20 2025 (302),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,250.0,250.0,0.0,0.0,250.0,0.0,0.0
1 0800.215.01.335.10 2025 (290),,,EQUIPOS PARA PROCESOS DE ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0800.219.01.335.20 2025 (303),,,OTRO INMOVILIZADO MATERIAL,300.0,300.0,0.0,0.0,300.0,0.0,0.0
1 0800.221.99.335.20 2025 (304),,,OTROS SUMINISTROS,1500.0,1500.0,60.0,542.07,897.93,542.07,459.4
1 0800.226.03.335.10 2025 (291),,,"PUBLICACIONES, PUBLICIDAD Y ",4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0
1 0800.226.03.335.20 2025 (306),,,"PUBLICACIONES, PUBLICIDAD Y ",4000.0,4000.0,0.0,2011.5,1988.5,2011.5,283.08
1 0800.226.05.335.10 2025 (292),,,REUNIONES Y CONFERENCIAS,300.0,300.0,0.0,0.0,300.0,0.0,0.0
1 0800.226.99.335.10 2025 (2686),,,OTROS GASTOS DIVERSOS,6500.0,6500.0,0.0,0.0,6500.0,0.0,0.0
1 0800.226.99.335.20 2025 (307),,,OTROS GASTOS DIVERSOS,2500.0,2500.0,0.0,422.52,2077.48,422.52,349.98
1 0800.227.04.335.10 2025 (293),,,CONTRATOS SOCIO-CULTURALES,122403.0,122403.0,0.0,93012.91,29390.09,93012.91,39064.08
1 0800.227.87.335.10 2025 (573),,,DESARROLLO PLAN ESTRATEG.,43200.0,43200.0,0.0,21420.23,21779.77,21420.23,14718.07
1 0800.230.01.335.10 2025 (294),,,DIETAS/LOCOMOC/TRASLADO ,400.0,400.0,0.0,0.0,400.0,0.0,0.0
1 0800.230.01.335.20 2025 (308),,,DIETAS/LOCOMOC/TRASLADO ,650.0,650.0,0.0,0.0,650.0,0.0,0.0
1 0800.480.01.335.10 2025 (295),,,A FAMILIAS,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0
1 0800.481.01.335.10 2025 (296),,,A INSTITUCIONES SIN FINES DE LUCRO,4155.0,4155.0,2769.0,1386.0,0.0,1386.0,831.6
1 0800.481.02.335.10 2025 (297),,,TRANSF.A ENTID.CONV.COLAB.,247999.0,247999.0,0.0,238999.0,9000.0,238999.0,143399.4
1 0800.771.04.335.10 2025 (1296),,,A EMPRESAS ROTULACION DE ,4250.0,4250.0,0.0,4250.0,0.0,150.0,150.0
1 0900.120.01.342.11 2025 (2692),,,RETRIBUCIONES BASICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.120.01.342.12 2025 (2939),,,RETRIBUCIONES BASICAS,0.0,0.0,0.0,5714.9,-5714.9,5714.9,5714.9
1 0900.121.99.342.11 2025 (2693),,,COMPLEMENTOS VARIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.121.99.342.12 2025 (2940),,,COMPLEMENTOS VARIOS,0.0,0.0,0.0,9807.57,-9807.57,9807.57,9807.57
1 0900.130.03.342.11 2025 (2349),,,REMUNERACIONES PERSONAL ,304026.95,304026.95,0.0,110724.67,193302.28,110724.67,110724.67
1 0900.130.03.342.12 2025 (2416),,,REMUNERACIONES PERSONAL ,34981.19,34981.19,0.0,28702.83,6278.36,28702.83,28702.83
1 0900.130.03.342.14 2025 (2699),,,REMUNERACIONES PERSONAL ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.131.01.342.11 2025 (2414),,,LABORAL EVENTUAL,378372.26,360343.07,0.0,125385.41,234957.66,125385.41,125385.41
1 0900.131.01.342.12 2025 (2374),,,REMUNERACIONES PERSONAL ,90995.81,90995.81,0.0,83007.1,7988.71,83007.1,83007.1
1 0900.160.01.342.11 2025 (2350),,,SEGURIDAD SOCIAL,207883.45,207883.45,0.0,69916.85,137966.6,69916.85,69916.85
1 0900.160.01.342.12 2025 (2375),,,SEGURIDAD SOCIAL,42372.04,42372.04,0.0,35425.94,6946.1,35425.94,35425.94
1 0900.160.01.342.14 2025 (2700),,,SEGURIDAD SOCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.160.04.342.11 2025 (2351),,,ELKARKIDETZA,12995.6,12995.6,0.0,4476.46,8519.14,4476.46,4476.46
1 0900.160.04.342.12 2025 (2415),,,ELKARKIDETZA,2215.62,2215.62,0.0,1117.48,1098.14,1117.48,1117.48
1 0900.211.01.342.11 2025 (2344),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,75000.0,75000.0,7144.26,51841.15,16014.59,51841.15,36799.59
1 0900.211.01.342.12 2025 (2413),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,25000.0,25000.0,0.0,11020.5,13979.5,11020.5,4213.35
1 0900.211.01.342.13 2025 (2696),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,33000.0,33000.0,0.0,2841.0,30159.0,2841.0,0.0
1 0900.211.01.342.14 2025 (2701),,,EDIFICIOS Y OTRAS CONSTRUCCIONES,30000.0,30000.0,0.0,41220.03,-11220.03,41220.03,14579.53
1 0900.212.01.342.11 2025 (2345),,,"MAQUINARIA,INSTALACIONES Y ",110000.0,110000.0,0.0,98893.78,11106.22,98893.78,48243.42
1 0900.212.01.342.12 2025 (2346),,,"MAQUINARIA,INSTALACIONES Y ",50000.0,50000.0,0.0,53673.46,-3673.46,53673.46,8079.21
1 0900.212.01.342.13 2025 (2348),,,"MAQUINARIA,INSTALACIONES Y ",37000.0,37000.0,0.0,7877.36,29122.64,7877.36,2839.38
1 0900.212.01.342.14 2025 (2347),,,"MAQUINARIA,INSTALACIONES Y ",135000.0,135000.0,0.0,47348.56,87651.44,47348.56,30293.35
1 0900.213.02.342.11 2025 (2688),,,RENTING DE BICICLETAS,18500.0,18500.0,0.0,17201.12,1298.88,17201.12,2866.86
1 0900.213.02.342.12 2025 (2694),,,RENTING DE BICICLETAS,18000.0,18000.0,0.0,17999.86,0.14,17999.86,2999.98
1 0900.213.02.342.14 2025 (2928),,,RENTING BICICLETAS,13000.0,13000.0,0.0,0.0,13000.0,0.0,0.0
1 0900.215.01.342.11 2025 (2352),,,APLICACIONES PROCESO DE LA ,0.0,0.0,0.0,242.0,-242.0,242.0,242.0
1 0900.215.01.342.12 2025 (2377),,,APLICACIONES PROCESO DE LA ,0.0,0.0,0.0,484.0,-484.0,484.0,484.0
1 0900.220.01.342.11 2025 (2443),,,ORDINARIO NO INVENTARIABLE,2500.0,2500.0,0.0,3148.28,-648.28,3148.28,3148.28
1 0900.221.01.342.11 2025 (2353),,,ENERGIA ELECTRICA,165000.0,165000.0,0.0,185028.74,-20028.74,185028.74,52851.96
1 0900.221.01.342.12 2025 (2378),,,ENERGIA ELECTRICA,50000.0,50000.0,0.0,60000.0,-10000.0,60000.0,20771.06
1 0900.221.01.342.13 2025 (2390),,,ENERGIA ELECTRICA,22000.0,22000.0,0.0,24430.0,-2430.0,24430.0,8514.34
1 0900.221.01.342.14 2025 (2396),,,ENERGIA ELECTRICA,130000.0,130000.0,0.0,0.0,130000.0,0.0,0.0
1 0900.221.04.342.11 2025 (2354),,,COMBUSTIBLES Y CARBURANTES,130000.0,130000.0,0.0,85700.0,44300.0,85700.0,61934.92
1 0900.221.04.342.12 2025 (2379),,,COMBUSTIBLES Y CARBURANTES,33000.0,33000.0,0.0,40000.0,-7000.0,40000.0,17323.35
1 0900.221.04.342.13 2025 (2391),,,COMBUSTIBLES Y CARBURANTES,4500.0,4500.0,0.0,1500.0,3000.0,1500.0,1154.15
1 0900.221.04.342.14 2025 (2397),,,COMBUSTIBLES Y CARBURANTES,74000.0,74000.0,0.0,170000.0,-96000.0,170000.0,75087.81
1 0900.221.05.342.11 2025 (2355),,,VESTUARIO,700.0,700.0,0.0,0.0,700.0,0.0,0.0
1 0900.221.05.342.12 2025 (2380),,,VESTUARIO,300.0,300.0,0.0,0.0,300.0,0.0,0.0
1 0900.221.05.342.14 2025 (2702),,,VESTUARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.221.08.342.11 2025 (2356),,,PRODUCTOS FARMACEUTICOS Y ,600.0,600.0,0.0,518.82,81.18,518.82,0.0
1 0900.221.08.342.12 2025 (2927),,,PRODUCTOS FARMACEUTICOS Y ,300.0,300.0,0.0,0.0,300.0,0.0,0.0
1 0900.221.09.342.11 2025 (2417),,,PRODUCTOS DE LIMPIEZA Y ASEO,500.0,500.0,0.0,0.0,500.0,0.0,0.0
1 0900.221.09.342.12 2025 (2381),,,PRODUCTOS DE LIMPIEZA Y ASEO,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0
1 0900.221.12.342.11 2025 (2359),,,MATERIAL SANITARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.221.90.342.11 2025 (2357),,,PRODUCTOS ESPECIFICOS DEL ,98675.0,98675.0,0.0,40603.64,58071.36,40603.64,18339.84
1 0900.221.90.342.12 2025 (2383),,,PRODUCTOS ESPECIFICOS DEL ,3500.0,3500.0,0.0,242.0,3258.0,242.0,242.0
1 0900.221.90.342.14 2025 (2398),,,PRODUCTOS ESPECIFICOS DEL ,30000.0,30000.0,1453.21,23632.36,4914.43,23632.36,14056.84
1 0900.221.99.341.00 2025 (332),,,OTROS SUMINISTROS (TROFEOS),6500.0,7226.65,0.0,2084.15,5142.5,2084.15,2084.15
1 0900.221.99.342.11 2025 (2360),,,OTROS SUMINISTROS,4000.0,3273.35,5.09,2377.5,890.76,2377.5,992.39
1 0900.221.99.342.14 2025 (2399),,,OTROS SUMINISTROS,13000.0,9589.01,0.0,3157.35,6431.66,3157.35,2907.45
1 0900.222.01.342.11 2025 (2361),,,TELEFONICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.222.01.342.12 2025 (2447),,,TELEFONIKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.222.01.342.14 2025 (2400),,,TELEFONICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.226.03.342.11 2025 (2364),,,"PUBLICACIONES, PUBLICIDAD Y ",600.0,600.0,0.0,2077.81,-1477.81,2077.81,831.51
1 0900.226.03.342.12 2025 (3184),,,"PUBLICACIONES, PUBLICIDAD Y ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.226.04.342.11 2025 (2365),,,JURIDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.226.06.342.11 2025 (2444),,,ACTIVIDADES SOCIO-CULTURALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.226.99.342.13 2025 (2392),,,OTROS GASTOS DIVERSOS,7725.0,7725.0,0.0,1785.51,5939.49,1785.51,1500.0
1 0900.226.99.342.14 2025 (2401),,,OTROS GASTOS DIVERSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.227.01.342.11 2025 (2367),,,LIMPIEZA,267731.5,267731.5,0.0,226268.79,41462.71,226268.79,94278.7
1 0900.227.01.342.12 2025 (2387),,,LIMPIEZA,197483.18,197483.18,17809.99,173252.1,6421.09,173252.1,75894.0
1 0900.227.01.342.13 2025 (2393),,,LIMPIEZA,17539.8,17539.8,0.0,14823.47,2716.33,14823.47,6176.38
1 0900.227.01.342.14 2025 (2402),,,LIMPIEZA,161155.83,161155.83,29360.16,142399.39,-10603.72,142399.39,62950.45
1 0900.227.03.342.12 2025 (2388),,,CONTRATO DE TRANSPORTE,63000.0,63000.0,22082.5,32894.4,8023.1,32894.4,28195.2
1 0900.227.07.342.11 2025 (2368),,,ESTUDIOS Y TRABAJOS TECNICOS,6000.0,6000.0,0.0,13769.8,-7769.8,13769.8,12279.08
1 0900.227.08.342.11 2025 (2369),,,CONTRATOS DE TRANSPORTE,20328.0,20328.0,0.0,18117.0,2211.0,18117.0,18117.0
1 0900.227.99.341.00 2025 (2096),,,OTROS TRABAJOS EXTERIORES,160000.0,160000.0,0.0,160000.0,0.0,160000.0,160000.0
1 0900.227.99.342.11 2025 (2370),,,OTROS TRABAJOS EXTERORES,521732.32,539761.51,0.0,630246.21,-90484.7,630246.21,247768.5
1 0900.227.99.342.12 2025 (2389),,,OTROS TRABAJOS EXTERORES,83000.0,83000.0,0.0,80853.81,2146.19,80853.81,39414.75
1 0900.227.99.342.13 2025 (2394),,,OTROS TRABAJOS EXTERORES,2500.0,2500.0,0.0,1075.0,1425.0,1075.0,0.0
1 0900.227.99.342.14 2025 (2403),,,OTROS TRABAJOS EXTERORES,466982.43,466982.43,0.0,459195.12,7787.31,459195.12,166437.58
1 0900.230.01.342.10 2025 (2371),,,"DIETAS, LOCOMOCION Y TRASLADO ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.230.01.342.11 2025 (2445),,,"DIEAS,LOCOMOCION Y TRASLADO DE ",210.0,210.0,0.0,70.93,139.07,70.93,70.93
1 0900.230.01.342.12 2025 (2925),,,"DIETAS, LOCOMOCION Y TRASLADO ",210.0,210.0,0.0,0.0,210.0,0.0,0.0
1 0900.230.01.342.13 2025 (2697),,,"DIETAS, LOCOMOCION Y TRASLADO ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.230.01.342.14 2025 (2704),,,"DIETAS, LOCOMOCION Y TRASLADO ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.431.01.342.10 2025 (338),,,ORGANISMOS AUTONOMOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.481.01.341.00 2025 (335),,,A INSTITUCIONES SIN FINES DE LUCRO,175000.0,175000.0,0.0,0.0,175000.0,0.0,0.0
1 0900.481.02.341.00 2025 (336),,,TRANSF.A ENTID.CONV.COLAB.,270000.0,270000.0,0.0,0.0,270000.0,0.0,0.0
1 0900.481.22.341.00 2025 (337),,,TRANSF.A ENTID.ASIST.CAMP/PRUEB.,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0
1 0900.601.16.342.10 2025 (1832),,,OBRAS VARIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.623.01.342.11 2025 (2644),,,"MAQUINARIA,INSTALACIONES Y ",0.0,0.0,0.0,683.65,-683.65,683.65,683.65
1 0900.623.01.342.12 2025 (2695),,,MAQUINARIA,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0
1 0900.623.01.342.14 2025 (2943),,,MAQUINARIA,0.0,3410.99,0.0,3410.99,0.0,3410.99,3410.99
1 0900.623.05.342.14 2025 (2404),,,EQUIPOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.625.01.342.11 2025 (2405),,,MOBILIARIO,1800.0,1800.0,0.0,607.18,1192.82,607.18,607.18
1 0900.625.02.342.12 2025 (3164),,,EQUIPOS,0.0,0.0,0.0,6993.8,-6993.8,6993.8,6993.8
1 0900.625.04.342.11 2025 (2689),,,EQUIPOS DE FOTOGRAFIA Y ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0900.625.08.342.11 2025 (2941),,,ELECTRODOMESTICOS,0.0,0.0,0.0,7643.02,-7643.02,7643.02,7643.02
