# España: Datos de población del INE, a 1 de Enero (Detalle municipal)
#   http://www.ine.es/jaxiT3/Tabla.htm?t=2873&L=0
1,Eibar,2013,27439
1,Eibar,2014,27440
1,Eibar,2015,27414
1,Eibar,2016,27380
1,Eibar,2017,27417
1,Eibar,2018,27406
2,Eibar,2013,27439
2,Eibar,2014,27440
2,Eibar,2015,27414
2,Eibar,2016,27380
2,Eibar,2017,27417
2,Eibar,2018,27406
