#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2014,,1,LANDA ONDASUNAK,5550.0,5961.32,5855.17,106.15,80.79
2 112.02 2014,,2,HIRI-ONDASUNAK,4990007.0,5276165.66,5143308.67,132856.99,33823.67
2 113.01 2014,,3,TRAKZIO MEKANIK.IBILBALUEN GAINEKO ZERGA,1515312.0,1578882.41,1530581.02,48301.39,13950.21
2 114.01 2014,,4,HIRI-LURRE GEHITZ.GAINEKO ZERGA,374124.0,498052.54,457282.11,40770.43,5061.99
2 130.01 2014,,5,ENPRESA-IHARDUERAK,820201.0,910455.65,855590.96,54864.69,14678.84
2 282.01 2014,,6,"ERAIKU.,INSTALAZIO ETA OBREN GAIN.ZERGA",100000.0,511726.76,473359.71,38367.05,28938.36
2 310.01 2014,,7,ETXEZ ETXEKO ZABOR BILKETA EDO HIRI-HOND,2500000.0,,,,
2 310.03 2014,,9,UDAL HILERRIA,57458.0,60477.11,54114.65,6362.46,416.76
2 310.04 2014,,10,AGIRIAK LUZATU,10984.0,40480.16,37081.37,3398.79,
2 310.05 2014,,11,KALEAN GAIZKI APARKAT.DAUDEN IBILG.ERAM.,68069.0,73747.01,73747.01,,127.0
2 310.11 2014,,112,IRAKASKUNTZA BEREZIAK UDALERRIEN,15435.0,34250.36,34071.41,178.95,
2 310.16 2014,,316,MUSEOAREN SARRERA TASAK,2378.0,2942.5,2942.5,,
2 310.80 2014,,615,ETXEZ-ETXKO DIRULAGUNTZA,88476.0,86883.96,86853.8,30.16,664.62
2 310.82 2014,,616,EUSKALTEGIKO MATRIKULAK,69395.0,45010.58,43347.84,1662.74,2190.0
2 310.90 2014,,581,ATESTATUAK,2000.0,4950.0,4950.0,,
2 310.91 2014,,679,ENERGIA-HORNIDURA,,178.09,178.09,,
2 321.02 2014,,15,KALEKO KIOSKOAK,2686.0,2138.72,2138.72,,
2 321.04 2014,,16,"MAHAIAK,AULKIAK,TRIBUNAK, OHOLTZAK",15190.0,23901.42,20042.49,3858.93,
2 321.05 2014,,17,"POSTUAK,BARRAKAK,ZIN.FILM.,AZTEAZ.AZOKA",20000.0,58236.2,55507.25,2728.95,
