#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2013,,1,LANDA ONDASUNAK,5000.0,5702.87,5611.9,90.97,
2 112.02 2013,,2,HIRI-ONDASUNAK,4700000.0,5296882.92,5124436.98,172445.94,51568.6
2 113.01 2013,,3,TRAKZIO MEKANIK.IBILBALUEN GAINEKO ZERGA,1505000.0,1560986.85,1511231.06,49755.79,14167.93
2 114.01 2013,,4,HIRI-LURRE GEHITZ.GAINEKO ZERGA,371000.0,499604.44,472016.99,27587.45,
2 130.01 2013,,5,ENPRESA-IHARDUERAK,700000.0,929061.35,850233.52,78827.83,4935.24
2 282.01 2013,,6,"ERAIKU.,INSTALAZIO ETA OBREN GAIN.ZERGA",130000.0,113162.1,96154.08,17008.02,114474.55
2 310.01 2013,,7,ETXEZ ETXEKO ZABOR BILKETA EDO HIRI-HOND,2500000.0,2510947.06,2371048.77,139898.29,
2 310.03 2013,,9,UDAL HILERRIA,60200.0,58735.0,52192.0,6543.0,63.0
2 310.04 2013,,10,AGIRIAK LUZATU,11900.0,19694.66,16187.79,3506.87,
2 310.05 2013,,11,KALEAN GAIZKI APARKAT.DAUDEN IBILG.ERAM.,81000.0,74762.11,74762.11,,
2 310.11 2013,,112,IRAKASKUNTZA BEREZIAK UDALERRIEN,15000.0,32440.08,31655.04,785.04,
2 310.16 2013,,316,MUSEOAREN SARRERA TASAK,2500.0,2273.0,2273.0,,
2 310.80 2013,,615,ETXEZ-ETXKO DIRULAGUNTZA,87737.93,90717.05,90253.7,463.35,
2 310.82 2013,,616,EUSKALTEGIKO MATRIKULAK,116030.37,59589.89,44927.93,14661.96,4962.3
2 310.90 2013,,581,ATESTATUAK,,3750.0,3750.0,,
2 321.02 2013,,15,KALEKO KIOSKOAK,2600.0,2078.48,2078.48,,
2 321.04 2013,,16,"MAHAIAK,AULKIAK,TRIBUNAK, OHOLTZAK",14700.0,19564.66,15124.66,4440.0,
2 321.05 2013,,17,"POSTUAK,BARRAKAK,ZIN.FILM.,AZTEAZ.AZOKA",20000.0,17385.25,14951.5,2433.75,40723.9
2 321.09 2013,,18,"LURRA,LURPEA ETA HEGALKINAK ERABILTZEA",230000.0,306092.55,296898.02,9194.53,
2 321.99 2013,,19,BESTE ESKUBIDE BATZU HERRI JABARIA ERAB.,21000.0,29717.27,22517.71,7199.56,
2 322.01 2013,,20,APARKAMENDUA GORDE,31300.0,32741.39,32690.39,51.0,
2 340.01 2013,,21,UDAL LOKALEN ERABILERA,50000.0,46990.1,46990.1,,
2 340.02 2013,,315,IKUSKIZUNETARAKO SARREREN PREZIOAK,47325.0,39047.9,39047.9,,
2 340.03 2013,,445,DIRU-SARRERAK IKASTAROENGATIK,1000.0,2050.0,2017.25,32.75,
2 340.04 2013,,588,BILDUTAKO DIRUAREN ARABERAKO KONTRATUAK.,28925.62,35404.96,35404.96,,
2 340.05 2013,,589,BILDUTAKO DIRUAREN ARABERAKO KONTRATUAK.,20661.16,20603.3,20603.3,,
2 340.06 2013,,617,BILDUTAKO DIRUAREN ARABERAKO KONTRAT. SA,30000.0,31339.68,31339.68,,
2 380.01 2013,,22,ITXITAKO AURREKONTUETAKOAK,20000.0,28585.05,28585.05,,
2 391.01 2013,,23,ISUNAK,115000.0,259244.68,167239.31,92005.37,795.0
2 392.01 2013,,24,"PREMIAMENDU.ERREKARGUAK, KOSTUAK",40000.0,75219.86,75219.86,,223.05
2 393.01 2013,,25,BERANDUTZE-INTERESAK,1000.0,6736.74,5484.21,1252.53,1.21
2 396.01 2013,,26,TELEKOMUNIKAZIOETARAKO OPERADOREAK,110000.0,103669.19,103669.19,,
2 396.05 2013,,562,ORDEZKO BETEARAZPENA,46704.19,151828.47,151828.47,,
2 399.01 2013,,33,BESTE HAINBAT SARRERA,30000.0,370887.35,85527.06,285360.29,620.88
2 399.02 2013,,34,PORTALEKO DIRU SARRERA,2000.0,1076.0,1076.0,,
2 399.04 2013,,73,LIBURU SALMENTAREN DIRU-SARRERAK,1000.0,5471.2,5471.2,,
2 399.08 2013,,264,INGRESOS POR DEVOLUCIONES A.E.S.,,1775.72,760.72,1015.0,
2 399.99 2013,,320,ALDEKO DIFERENTZIAK KUTXAN,6.0,,,,
2 400.01 2013,,37,ITUNDU GABEKO ZERGETAKO PATAIDETZA,32000.0,36474.18,36474.18,,
2 410.04 2013,,252,DROGOMENPEKONTASUNERAKO LANGILEAK,20000.0,23572.45,23572.45,,
2 410.05 2013,,162,E.J. DROGOMENPEKOTAS.AURREA HARIT. PROGR,11000.0,11593.0,11593.0,,
2 410.06 2013,,43,E.J.HEZKUNT.SAILA.GIZARTE BERMERAKO MODU,272668.0,181324.56,181324.56,,
2 410.07 2013,,123,EMAKUNDE,,,,,
2 410.09 2013,,523,E.J. KIUB DIRULAGUNTZA,,11819.42,11819.42,,
2 410.09 2012,,618,E.J. KIUB DIRULAGUNTZA,,5076.73,5076.73,,
2 410.10 2013,,163,E.J. ERREF.LANGIL.GIZART.PROGRAM.DIRUL.,68619.0,34512.9,34512.9,,
2 410.10 2012,,619,E.J. ERREF.LANGIL.GIZART.PROGRAM.DIRUL.,,20585.73,20585.73,,
2 410.12 2013,,62,E.J.HAUR ETA GAZTEEN ARTEAN IRAKURAZ.,1000.0,2299.0,2299.0,,
2 410.13 2013,,127,E.J.LIBURUT.LIB.MULTZ.BERR.ETA GAIND.,10000.0,10592.0,10592.0,,
2 410.16 2013,,130,E.J.DIRULAG.EUSKERA BIZIBERRITZEKO PLAN,10328.0,5401.55,5401.55,,
2 410.16 2012,,620,E.J.DIRULAG.EUSKERA BIZIBERRITZEKO PLAN,,10328.99,10328.99,,
2 410.17 2013,,45,E.J.GIZARTE LARRIALDIETARAKO LAGUNTZAK,294235.5,218358.5,218358.5,,
2 410.22 2013,,159,E.J.ETORKINEN INGURUKO UDAL PLANA,34100.0,19533.94,19533.94,,
2 410.22 2012,,621,E.J.ETORKINEN INGURUKO UDAL PLANA,,12165.14,12165.14,,
2 410.23 2013,,582,E.J. IHOBE. UDALSAREA 21,,,,,
2 410.23 2012,,622,E.J. IHOBE. UDALSAREA 21,,283.35,283.35,,
2 410.24 2013,,318,G.V.TURISMO. SUBV. MUSEO,,3063.5,3063.5,,
2 410.26 2013,,465,E.J. LANBIDE. TOKIKO ENPLEGU PLANA,84750.0,,,,
2 410.34 2012,,623,E.J. TURISMO-LEHIAKORTASUNA LAGUNTZAK,,,,,
2 410.35 2013,,632,EUSKO JAURLARITZA. ANTZERKI IHARDUNALDIK,20000.0,26000.0,26000.0,,
2 411.02 2013,,633,H.A.B.E,324669.21,331240.95,331240.95,,
2 412.02 2013,,518,EVE,,,,,
2 412.03 2013,,587,IVAP,,4252.96,4252.96,,
2 420.01 2013,,46,UDAL FINANTZAKETARAKO FORU FONDOA,14483252.0,14668689.82,14668689.82,,211493.86
2 420.02 2013,,75,ETXEZ ETXEKO LAGUNTZA,383393.0,372344.8,284538.68,87806.12,
2 420.03 2013,,193,FORU ALDUNDIA. GAZTERIA SAILAREN DIRULAG,8630.0,8000.0,8000.0,,
2 420.04 2013,,194,FORU ALD.EUSKERA BIZIBERRITZEKO PLAN NAG,10576.0,7293.0,7293.0,,
2 420.04 2012,,624,FORU ALD.EUSKERA BIZIBERRITZEKO PLAN NAG,,4230.0,4230.0,,
2 420.05 2013,,321,F.A.DIRU LAGUNTZAK BERDINTASUNERAKO,,13360.0,13360.0,,
2 420.06 2013,,640,FORU ALD.EMPLEGUA BULTZATZEKO PROGRAMAK,,60000.0,60000.0,,7500.0
2 420.07 2013,,218,F.A. MUSEORENDAKO DIRULAGUNTZA,14000.0,6000.0,6000.0,,
2 420.09 2013,,393,FORU ALDUNDIA. ANTZERKI MUSIKA,8000.0,9011.0,9011.0,,
2 420.09 2012,,625,FORU ALDUNDIA. ANTZERKI MUSIKA,,5737.0,5737.0,,
2 420.14 2013,,522,FORU ALDUNDIA. DOKUMENTU BERRIZTU,,1074.0,1074.0,,
2 420.16 2013,,575,F.ALDUND.UDAL FINANTZ.FORU FOND.DIRU-EK.,,88746.6,88746.6,,
2 420.25 2013,,584,FORU.BOMBARD.75.URTEURR.ETA GERRAK.UMEA,,4293.44,4293.44,,
2 420.25 2012,,626,FORU.BOMBARD.75.URTEURR.ETA GERRAK.UMEA,,,,,
2 420.29 2013,,583,FORU ALD.GIPUZKO@IKT:UDALAK DIRULAG.,,7657.79,7657.79,,
2 420.30 2013,,634,FORU ALDUNDIA. ANTZERKI IHARDU¡NALDIAK.,15000.0,13532.0,13532.0,,
2 422.02 2013,,248,UDALAK.GIZARTE BERMERAKO MODULOAK,,9171.08,9171.08,,
2 431.01 2013,,637,ERAKUNDE AUTONOMOENAK,,136501.55,136501.55,,
2 471.01 2013,,51,BESTELAKO EMPRESENAK. ANTZERKI IHARDUNAL,3000.0,1000.0,1000.0,,
2 499.02 2013,,636,URB-GRADE ALEXANDRA INST. DK,16520.0,34048.0,34048.0,,
2 540.01 2013,,52,HIRI-FINKEN ERRENTAMENDUAREN EMAITZA,43000.0,47071.86,46781.62,290.24,
2 549.01 2013,,500,BESTELAKOAK,7700.0,9437.54,9437.54,,
2 560.01 2013,,53,GORDAILUEN INTERESAK,100000.0,110309.52,110309.52,,
2 614.01 2013,,641,GARRAIO ELEMENTUENA,,330.58,330.58,,
2 710.02 2013,,198,E.J.DIRU-LANGUNTZA ESKOLETAKO OBRETARAKO,21246.22,,,,
2 710.02 2012,,628,E.J.DIRU-LANGUNTZA ESKOLETAKO OBRETARAKO,,76624.06,68991.06,7633.0,674.2
2 710.07 2012,,629,EUSKO JAURLARITZA. MERKAGUNE,,57256.87,57256.87,,
2 710.13 2013,,470,E.J.LIBURUTEG.TEKNOL.BERRIAK EZARTZ.DIRU,,9931.0,9931.0,,
2 710.13 2012,,630,E.J.LIBURUTEG.TEKNOL.BERRIAK EZARTZ.DIRU,2718.0,2749.72,2749.72,,
2 720.03 2013,,635,FORU ALDUNDIA. MUGIKORTASUNA ETA IRISKOR,700000.0,700000.0,700000.0,,
2 720.04 2013,,642,FORU ALD. JAZINTO OLABE URBANIZATZEA,,25389.96,,25389.96,
2 722.01 2013,,578,DEBEMEN,,65429.37,65429.37,,
2 823.02 2013,,447,BESTE AURRERAKIN ETA MAILEGU BATZUK,88192.0,88192.1,88192.1,,
2 833.01 2013,,57,AURRERAKINAK LANGILEEI,60265.52,57367.81,54813.48,2554.33,
2 833.02 2013,,639,EPE LUZERAKO MAILEGUEN ITZULERA,,453552.6,453552.6,,
2 860.01 2013,,58,FIDANTZAK ITZULTZEA EPE LABURRERA,100.0,,,,
2 860.02 2013,,118,FIDANTZAK ITZULTZEA EPE LUZERA,100.0,,,,
2 870.01 2013,,638,ALTXORTEGI GERAKINA.KREDITU GEHIGARR.FIN,1588086.05,,,,
2 870.02 2013,,72,KREDITU TXERTAKETAK FINANTZ.APLIKAZ.,3680812.02,,,,
2 933.01 2013,,59,BARNEKOAK SEKTORE PUBLIKOAZ KANPO,729834.81,729800.0,729800.0,,
#GUZTIRA: ,,,,34296385.6,31698431.1,30660198.16,1038232.94,452203.72
