#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2015,,1,LANDA ONDASUNAK,5820.0,5956.49,5905.33,51.16,128.98
2 112.02 2015,,2,HIRI-ONDASUNAK,5132686.0,5236110.18,5129323.14,106787.04,190403.49
2 113.01 2015,,3,TRAKZIO MEKANIK.IBILGAILUEN GAIN.ZERGA,1529718.0,1571107.65,1524169.8,46937.85,17587.96
2 114.01 2015,,4,HIRI-LURREN BALIO GEHIKUNTZ. GAIN.ZERGA,430000.0,650112.66,541803.21,108309.45,
2 130.01 2015,,5,ENPRESA JARDUERA,885856.0,933291.76,872373.64,60918.12,12045.04
2 282.01 2015,,6,"ERAIKUNT., INSTAL.ETA OBREN GAIN.ZERGA",100000.0,330820.09,317190.81,13629.28,29272.45
2 310.03 2015,,9,UDAL HILERRIAK,57458.0,56858.53,52320.53,4538.0,
2 310.04 2015,,10,AGIRIAK EGITEA,20000.0,18667.67,16853.46,1814.21,
2 310.05 2015,,11,IBILGAIL.BIDE PUBLIK.JASO ETA KENTZEA,66000.0,63945.0,63945.0,,
2 310.11 2015,,112,IRAKASK.BEREZ.UDALERRIEN IKATETXEETAN,20000.0,32797.1,32733.15,63.95,
2 310.12 2015,,392,LAGUNT.ETA EGONALD.ETXEBIZITZA ETA EGOIT,,984.0,736.0,248.0,
2 310.16 2015,,316,MUSEOAREN SARRERA TASAK,2300.0,6045.5,6045.5,,
2 310.80 2015,,615,ETXEZ-ETXEKO LAGUNTZA,87000.0,77817.46,77817.46,,121.8
2 310.82 2015,,616,EUSKALTEGIKO MATRIKULAK,45000.0,52679.95,50387.72,2292.23,
2 310.90 2015,,581,ATESTATUAK,3600.0,6500.0,6500.0,,
2 310.91 2015,,679,ENERGIA-HORNIDURA,,65.11,65.11,,
2 321.02 2015,,15,BIDE PUBLIKOKO KIOSKOAK,2138.0,2138.72,2138.72,,
2 321.04 2015,,16,"MAHAIAK, AULKIAK, TRIBUNAK, OHOLTZAK",19100.0,26156.66,22381.7,3774.96,385.95
2 321.05 2015,,17,"POSTUAK, BARRAKAK,ETA AZTEAZKIEN.AZOKA",50000.0,55350.2,52956.0,2394.2,
2 321.09 2015,,18,"LURRA , LURPEA ETA HEGALKINAK ERABILTZEA",280000.0,305154.29,299941.89,5212.4,7056.0
2 321.90 2015,,166,URAR.SANEAMD. ETA HORNIKET.AZPIEG.UZTEAG,,467187.0,467187.0,,
2 321.99 2015,,19,B.ESK.BATZ.HERRI JABARIA ERABILTZEAG.,15000.0,29587.95,29587.95,,
2 322.01 2015,,20,APARKAMENDUA GORDE,34500.0,35217.21,34985.56,231.65,242.1
2 340.01 2015,,21,UDAL LOKALEN ERABILERA,25312.0,46780.99,46780.98,0.01,
2 340.02 2015,,315,IKUSKIZUNETARAKO SARREREN PREZIOAK,30000.0,39461.18,39461.18,,
2 340.03 2015,,445,DIRU-SARRERAK IKATAROENGATIK,2000.0,2540.0,2540.0,,
2 340.04 2015,,588,BILDUT. DIRUAR.ARABER.KONTRAT. MUSIKA,9500.0,29117.06,29117.06,,
2 340.05 2015,,589,BILDUT.DIRUAR.ARAB.KONTRAT. ANTZERKIA,11892.0,23996.79,23996.79,,
2 340.06 2015,,617,BILD. DIRUA.ARAB. ANTZERKI IHARDUNALD.,44000.0,48958.68,48958.68,,
2 341.01 2015,,87,ARGI INDARRAREN EKOIZPENA,15000.0,43183.88,43183.88,,
2 380.01 2015,,22,ITXITAKO AURREKONTUETAKOAK,19500.0,105736.69,105736.69,,
2 380.02 2015,,684,REINTEGRO BENEFICIARIO SUBV.J.A.MOGEL,,,,,17914.07
2 391.01 2015,,23,ISUNAK,180000.0,229718.78,156999.06,72719.72,1203.72
2 392.01 2015,,24,"PREMIAMENDI. ERREKARGUAK, KOSTUAK",45000.0,56177.55,56177.55,,41.5
2 393.01 2015,,25,BERANDUTZA INTERESAK,3000.0,7105.75,7105.75,,0.68
2 396.01 2015,,26,TELEKOMUNIKAZIOET.OPERADOREAK,95000.0,85218.75,85218.75,,
