#Partida,,,,B. betiko aurrek.,Eskubide onartu garbiak,Bilketa likidoa,Kobratzeko,Itzulketak
2 112.01 2023,,1.0,LANDA ONDASUNAK,6100.0,6376.07,6311.45,64.62,0.0
2 112.02 2023,,2.0,HIRI-ONDASUNAK,5200000.0,5177546.9,5114298.83,63248.07,45594.99
2 113.01 2023,,3.0,TRAKZIO MEKANIK.IBILGAILUEN GAIN.ZERGA,1550000.0,1451983.82,1385700.54,66283.28,19007.03
2 114.01 2023,,4.0,HIRI-LURREN BALIO GEHIKUNTZ. GAIN.ZERGA,250000.0,288642.75,255101.54,33541.21,2525.27
2 130.01 2023,,5.0,ENPRESA JARDUERA,800000.0,686243.28,641977.82,44265.46,91062.74
2 282.01 2023,,6.0,"ERAIKUNT., INSTAL.ETA OBREN GAIN.ZERGA",550000.0,278123.48,248690.64,29432.84,110234.12
2 310.03 2023,,9.0,UDAL HILERRIAK,26000.0,35849.46,30898.85,4950.61,244.51
2 310.04 2023,,10.0,AGIRIAK EGITEA,4000.0,8414.05,7786.48,627.57,0.0
2 310.05 2023,,11.0,IBILGAIL.BIDE PUBLIK.JASO ETA KENTZEA,40000.0,54458.0,54381.0,77.0,77.0
2 310.10 2023,,1017.0,KIROLETAKO IRAKASKUNTZEN TASAK,1122123.34,1067199.07,1067199.07,0.0,133.9
2 310.11 2023,,112.0,IRAKASK.BEREZ.UDALERRIEN IKATETXEETAN,125000.0,136067.57,135277.23,790.34,1486.16
2 310.12 2023,,392.0,LAGUNT.ETA EGONALD.ETXEBIZITZA ETA EGOIT,2000.0,0.0,0.0,0.0,0.0
2 310.15 2023,,969.0,F.A.MENDEKOTASUN PRESTAZIO EKONOMIKOA,0.0,10214.32,10214.32,0.0,0.0
2 310.16 2023,,316.0,MUSEOAREN SARRERA TASAK,3000.0,4415.0,4415.0,0.0,0.0
2 310.21 2023,,1019.0,ASTELENAFRONTOIAREN ALOKAIRUA,8829.14,0.0,0.0,0.0,0.0
2 310.80 2023,,615.0,ETXEZ-ETXEKO LAGUNTZA,147000.0,151168.74,149344.86,1823.88,1387.43
2 310.81 2023,,586.0,TUTELAPEKO ETXEBIZITZEN TASAK,0.0,0.0,0.0,0.0,0.0
2 310.82 2023,,616.0,EUSKALTEGIKO MATRIKULAK,30000.0,34583.22,28826.32,5756.9,0.0
2 310.90 2023,,581.0,ATESTATUAK,5000.0,3600.0,3600.0,0.0,0.0
2 310.91 2023,,679.0,ENERGIA-HORNIDURA,2000.0,0.0,0.0,0.0,0.0
2 321.02 2023,,15.0,BIDE PUBLIKOKO KIOSKOAK,1750.0,6833.1,6833.1,0.0,0.0
2 321.04 2023,,16.0,"MAHAIAK, AULKIAK, TRIBUNAK, OHOLTZAK",50000.0,84254.01,80082.01,4172.0,7373.41
2 321.05 2023,,17.0,"POSTUAK, BARRAKAK,ETA AZTEAZKIEN.AZOKA",40000.0,39400.58,36552.97,2847.61,0.0
2 321.06 2023,,773.0,"PORTADAK, ERAKUSLEIHOAK ETA BITRINAK",10000.0,5898.41,5833.0,65.41,0.0
2 321.09 2023,,18.0,"LURRA , LURPEA ETA HEGALKINAK ERABILTZEA",250000.0,331641.57,311239.44,20402.13,4875.92
2 321.91 2023,,772.0,KUTXAZAIN AUTOMATIKOAK,2500.0,2223.01,2089.43,133.58,0.0
2 321.99 2023,,19.0,B.ESK.BATZ.HERRI JABARIA ERABILTZEAG.,30000.0,57488.63,52725.73,4762.9,75.92
2 322.01 2023,,20.0,APARKAMENDUA GORDE,35000.0,35704.43,35492.13,212.3,551.59
2 340.01 2023,,21.0,UDAL LOKALEN ERABILERA,8000.0,110.74,0.0,110.74,0.0
2 340.02 2023,,315.0,IKUSKIZUNETARAKO SARREREN PREZIOAK,30000.0,64077.56,55602.56,8475.0,0.0
2 340.03 2023,,445.0,DIRU-SARRERAK IKASTAROENGATIK,1500.0,11381.0,7691.0,3690.0,0.0
2 340.04 2023,,588.0,BILDUT. DIRUAR.ARABER.KONTRAT. MUSIKA,8000.0,703.0,703.0,0.0,0.0
2 340.05 2023,,589.0,BILDUT.DIRUAR.ARAB.KONTRAT. ANTZERKIA,10000.0,1355.0,1355.0,0.0,0.0
2 340.06 2023,,617.0,BILD. DIRUA.ARAB. ANTZERKI IHARDUNALD.,25000.0,58709.0,58709.0,0.0,0.0
2 340.07 2023,,934.0,ZINEMA SARRERAK COLISEO ANTZOKIAN,35000.0,85580.0,76510.5,9069.5,0.0
2 341.01 2023,,87.0,ARGI INDARRAREN EKOIZPENA,30000.0,20847.84,20847.84,0.0,0.0
2 380.01 2023,,22.0,ITXITAKO AURREKONTUETAKOAK,20000.0,16244.61,16244.61,0.0,0.0
2 380.02 2023,,814.0,REINTEGRO BENIFICIARIOS SUBV J.A.MOGEL,0.0,0.0,0.0,0.0,0.0
2 391.01 2023,,23.0,ISUNAK,150000.0,318010.94,217984.96,100025.98,925.0
2 392.01 2023,,24.0,"PREMIAMENDI. ERREKARGUAK, KOSTUAK",50000.0,74340.02,74340.02,0.0,1017.22
2 393.01 2023,,25.0,BERANDUTZA INTERESAK,5000.0,18423.66,18280.68,142.98,387.09
2 396.01 2023,,26.0,TELEKOMUNIKAZIOET.OPERADOREAK,100000.0,84442.42,84442.42,0.0,0.0
2 396.04 2023,,29.0,PARTIKULARREN KONTURA EGINDAKO LANAK,0.0,0.0,0.0,0.0,0.0
2 396.05 2023,,562.0,ORDEZKO BETEARAZPENA,70000.0,0.0,0.0,0.0,0.0
2 399.01 2023,,33.0,BESTE HAINBAT SARRERA,50000.0,108216.42,101372.29,6844.13,7455.9
2 399.02 2023,,34.0,PORTALEAKO DIRU-SARRERAK,1000.0,675.0,675.0,0.0,0.0
